#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
6.100000000E+1,4.924580000E+1,4.174690000E+1,9.801200000E+0,1.125140263E-5,1.156439103E-2,4.835233323E+0,3.271622626E-5,1.156439103E-2,1.690826517E+0,2.237901909E-4,1.207551663E-2,4.727730668E-1,8.269568970E-5,1.207551663E-2,1.791411551E+2,1.000000000E+0
6.200000000E+1,4.924570000E+1,4.174630000E+1,9.797300000E+0,1.137089597E-5,1.156438143E-2,-2.705134063E-1,3.300265175E-5,1.156438143E-2,1.157646848E+0,2.240852252E-4,1.207550893E-2,3.527095490E-1,8.234138669E-5,1.207550893E-2,1.795183764E+2,1.000000000E+0
6.300000000E+1,4.924560000E+1,4.174330000E+1,9.793100000E+0,1.178935476E-5,1.156435043E-2,1.796866328E+0,3.336887330E-5,1.156435043E-2,9.924831517E-1,2.247566544E-4,1.207549994E-2,3.473992380E-1,8.187305207E-5,1.207549994E-2,1.792477848E+2,1.000000000E+0
6.400000000E+1,4.924550000E+1,4.174120000E+1,9.789000000E+0,1.141368009E-5,1.156433823E-2,4.804995938E+0,3.278676896E-5,1.156433823E-2,1.803919117E+0,2.239525645E-4,1.207550350E-2,5.322845859E-1,8.263967611E-5,1.207550350E-2,1.790362368E+2,1.000000000E+0
6.500000000E+1,4.924540000E+1,4.174460000E+1,9.785100000E+0,1.141368009E-5,1.156433823E-2,4.804995938E+0,3.278676896E-5,1.156433823E-2,1.803919117E+0,2.239525645E-4,1.207550350E-2,5.322845859E-1,8.263967611E-5,1.207550350E-2,1.790362368E+2,1.000000000E+0
6.600000000E+1,4.924530000E+1,4.174590000E+1,9.780900000E+0,1.118621447E-5,1.156433892E-2,2.547456617E+0,3.277537854E-5,1.156433892E-2,1.340303996E+0,2.241315129E-4,1.207548438E-2,4.054397950E-1,8.244288228E-5,1.207548438E-2,1.793240777E+2,1.000000000E+0
6.700000000E+1,4.924530000E+1,4.174720000E+1,9.777400000E+0,1.189057053E-5,1.156428816E-2,-1.325101019E+0,3.312516276E-5,1.156428816E-2,5.788726355E-1,2.248408129E-4,1.207546006E-2,2.396789129E-1,8.191387707E-5,1.207546006E-2,1.795495864E+2,1.000000000E+0
6.800000000E+1,4.924520000E+1,4.174720000E+1,9.773800000E+0,1.198886926E-5,1.156425699E-2,4.029243416E+0,3.357096830E-5,1.156425699E-2,1.806136037E+0,2.250256107E-4,1.207543772E-2,4.455018355E-1,8.172622141E-5,1.207543772E-2,1.791553395E+2,1.000000000E+0
6.900000000E+1,4.924520000E+1,4.174720000E+1,9.770000000E+0,1.143792255E-5,1.156429891E-2,2.757770104E+0,3.266103078E-5,1.156429891E-2,1.679299408E+0,2.240951023E-4,1.207546333E-2,5.080417969E-1,8.242054430E-5,1.207546333E-2,1.791361540E+2,1.000000000E+0
7.000000000E+1,4.924500000E+1,4.174820000E+1,9.765600000E+0,1.180639732E-5,1.156436556E-2,-5.288123448E-1,3.339395666E-5,1.156436556E-2,7.682044112E-1,2.244755879E-4,1.207546474E-2,3.140743602E-1,8.172094224E-5,1.207546474E-2,1.795475167E+2,1.000000000E+0
7.100000000E+1,4.924500000E+1,4.174890000E+1,9.761500000E+0,1.212477826E-5,1.156436573E-2,3.202868620E+0,3.367141525E-5,1.156436573E-2,2.041807624E+0,2.246712395E-4,1.207549164E-2,4.940902023E-1,8.129675952E-5,1.207549164E-2,1.790999137E+2,1.000000000E+0
7.200000000E+1,4.924490000E+1,4.175220000E+1,9.757400000E+0,1.082584440E-5,1.156437249E-2,4.531016773E+0,3.209075374E-5,1.156437249E-2,1.722970705E+0,2.234750067E-4,1.207551802E-2,4.831189503E-1,8.230819896E-5,1.207551802E-2,1.790205136E+2,1.000000000E+0
7.300000000E+1,4.924480000E+1,4.175330000E+1,9.753400000E+0,1.129853595E-5,1.156439461E-2,-2.771102341E-2,3.239058395E-5,1.156439461E-2,7.804200257E-1,2.237771819E-4,1.207551770E-2,2.494889995E-1,8.207615398E-5,1.207551770E-2,1.795209310E+2,1.000000000E+0
7.400000000E+1,4.924470000E+1,4.174910000E+1,9.749300000E+0,1.209732005E-5,1.156443671E-2,3.519940615E+0,3.299610926E-5,1.156443671E-2,1.514772348E+0,2.242257802E-4,1.207552062E-2,3.627621166E-1,8.152244860E-5,1.207552062E-2,1.793010184E+2,1.000000000E+0
7.500000000E+1,4.924460000E+1,4.174610000E+1,9.745200000E+0,1.084464165E-5,1.156445268E-2,4.585984158E+0,3.241469341E-5,1.156445268E-2,1.058098601E+0,2.235199706E-4,1.207554626E-2,4.232445354E-1,8.231202944E-5,1.207554626E-2,1.790402405E+2,1.000000000E+0
7.600000000E+1,4.924470000E+1,4.174730000E+1,9.741200000E+0,1.112412108E-5,1.156442613E-2,2.972663320E-1,3.283293060E-5,1.156442613E-2,2.615886062E-1,2.238085723E-4,1.207554628E-2,2.606566429E-1,8.198546851E-5,1.207554628E-2,1.795743071E+2,1.000000000E+0
7.700000000E+1,4.924440000E+1,4.175040000E+1,9.738300000E+0,1.240704841E-5,1.156437324E-2,2.438441867E+0,3.334766095E-5,1.156437324E-2,1.121962108E+0,2.248894442E-4,1.207553822E-2,3.065717705E-1,8.093935694E-5,1.207553822E-2,1.793416128E+2,1.000000000E+0
7.800000000E+1,4.924440000E+1,4.174790000E+1,9.734000000E+0,1.189582597E-5,1.156433531E-2,7.220938304E+0,3.311481648E-5,1.156433531E-2,1.788699181E+0,2.243040977E-4,1.207552379E-2,5.360844428E-1,8.140042245E-5,1.207552379E-2,1.789409297E+2,1.000000000E+0
7.900000000E+1,4.924430000E+1,4.174600000E+1,9.730100000E+0,1.189582597E-5,1.156433531E-2,7.220938304E+0,3.311481648E-5,1.156433531E-2,1.788699181E+0,2.243040977E-4,1.207552379E-2,5.360844428E-1,8.140042245E-5,1.207552379E-2,1.789409297E+2,1.000000000E+0
8.000000000E+1,4.924420000E+1,4.174690000E+1,9.726000000E+0,1.125968456E-5,1.156432603E-2,3.321468377E+0,3.260900898E-5,1.156432603E-2,1.650285735E+0,2.233944182E-4,1.207554795E-2,4.491059926E-1,8.211954884E-5,1.207554795E-2,1.792414037E+2,1.000000000E+0
8.100000000E+1,4.924430000E+1,4.174600000E+1,9.721800000E+0,1.151179055E-5,1.156430209E-2,1.278472873E+0,3.308869804E-5,1.156430209E-2,1.892972569E+0,2.236929375E-4,1.207550607E-2,3.318143772E-1,8.158612741E-5,1.207550607E-2,1.794194628E+2,1.000000000E+0
8.200000000E+1,4.924420000E+1,4.174660000E+1,9.717700000E+0,1.197142211E-5,1.156431806E-2,3.959522968E+0,3.289009042E-5,1.156431806E-2,1.313119562E+0,2.238162354E-4,1.207551368E-2,3.512203338E-1,8.129041771E-5,1.207551368E-2,1.791511664E+2,1.000000000E+0
8.300000000E+1,4.924430000E+1,4.175170000E+1,9.713300000E+0,1.125160510E-5,1.156434310E-2,5.331787740E+0,3.267698151E-5,1.156434310E-2,2.139033673E+0,2.233492192E-4,1.207549757E-2,5.199336953E-1,8.164929924E-5,1.207549757E-2,1.787597081E+2,1.000000000E+0
8.400000000E+1,4.924420000E+1,4.175440000E+1,9.709400000E+0,1.097537503E-5,1.156436578E-2,3.135113839E-1,3.238078524E-5,1.156436578E-2,6.453756331E-1,2.229797004E-4,1.207549834E-2,2.827724199E-1,8.180932393E-5,1.207549834E-2,1.796957845E+2,1.000000000E+0
8.500000000E+1,4.924430000E+1,4.175150000E+1,9.705400000E+0,1.196694918E-5,1.156434051E-2,1.931284879E+0,3.277862376E-5,1.156434051E-2,1.148096153E+0,2.238158202E-4,1.207552009E-2,2.771690957E-1,8.103638302E-5,1.207552009E-2,1.796359972E+2,1.000000000E+0
8.600000000E+1,4.924410000E+1,4.175140000E+1,9.701800000E+0,1.167218991E-5,1.156437014E-2,3.831560286E+0,3.234348609E-5,1.156437014E-2,1.136121224E+0,2.234525693E-4,1.207551825E-2,4.271738425E-1,8.150588935E-5,1.207551825E-2,1.789953653E+2,1.000000000E+0
8.700000000E+1,4.924420000E+1,4.175080000E+1,9.698400000E+0,1.104020221E-5,1.156432949E-2,1.029106799E+0,3.227401066E-5,1.156432949E-2,1.189310351E+0,2.228395977E-4,1.207551472E-2,2.961107758E-1,8.189902675E-5,1.207551472E-2,1.793339994E+2,1.000000000E+0
8.800000000E+1,4.924420000E+1,4.174990000E+1,9.694100000E+0,1.188951570E-5,1.156427767E-2,2.743440783E-1,3.283448261E-5,1.156427767E-2,6.575861490E-1,2.235257207E-4,1.207548241E-2,2.895939421E-1,8.107595052E-5,1.207548241E-2,1.795831132E+2,1.000000000E+0
