#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
2.000000000E+1,1.587210000E+2,1.370980000E+2,9.960500000E+0,4.656290087E-4,1.123087498E-2,1.052916391E-1,2.835831816E-5,1.123087498E-2,1.774969586E+2,1.545005011E-3,1.175704671E-2,5.184971752E-2,3.788849714E-5,1.175704671E-2,1.781764595E+2,1.000000000E+0
2.100000000E+1,1.587210000E+2,1.370865000E+2,9.957000000E+0,4.658522633E-4,1.123077719E-2,9.160294907E-2,2.805462779E-5,1.123077719E-2,1.774811719E+2,1.545228978E-3,1.175698564E-2,4.079422910E-2,3.760617192E-5,1.175698564E-2,1.782604164E+2,1.000000000E+0
2.200000000E+1,1.587210000E+2,1.370855000E+2,9.953400000E+0,4.658639852E-4,1.123086379E-2,1.360176911E-1,2.818847171E-5,1.123086379E-2,1.770188272E+2,1.544956147E-3,1.175701417E-2,4.146702991E-2,3.766519171E-5,1.175701417E-2,1.782031820E+2,1.000000000E+0
2.300000000E+1,1.587210000E+2,1.370919000E+2,9.949600000E+0,4.654487706E-4,1.123086778E-2,1.208235014E-1,2.829410921E-5,1.123086778E-2,1.775178295E+2,1.545120429E-3,1.175701915E-2,4.259746860E-2,3.786962445E-5,1.175701915E-2,1.782748905E+2,1.000000000E+0
2.400000000E+1,1.587210000E+2,1.370912000E+2,9.946000000E+0,4.655617610E-4,1.123080371E-2,1.260795561E-1,2.848002051E-5,1.123080371E-2,1.776879726E+2,1.545262105E-3,1.175707479E-2,4.636231580E-2,3.774922918E-5,1.175707479E-2,1.782084560E+2,1.000000000E+0
2.500000000E+1,1.587210000E+2,1.370933000E+2,9.942100000E+0,4.656282135E-4,1.123076850E-2,8.617811447E-2,2.837992172E-5,1.123076850E-2,1.774627946E+2,1.545113840E-3,1.175707368E-2,3.909414967E-2,3.736865197E-5,1.175707368E-2,1.781777301E+2,1.000000000E+0
2.600000000E+1,1.587210000E+2,1.371000000E+2,9.938400000E+0,4.657389509E-4,1.123083040E-2,7.726499532E-2,2.834866740E-5,1.123083040E-2,1.777820530E+2,1.545330066E-3,1.175708382E-2,3.659401771E-2,3.760561403E-5,1.175708382E-2,1.785118324E+2,1.000000000E+0
2.700000000E+1,1.587210000E+2,1.371005000E+2,9.934500000E+0,4.657389509E-4,1.123083040E-2,7.726499532E-2,2.834866740E-5,1.123083040E-2,1.777820530E+2,1.545330066E-3,1.175708382E-2,3.659401771E-2,3.760561403E-5,1.175708382E-2,1.785118324E+2,1.000000000E+0
2.800000000E+1,1.587210000E+2,1.370980000E+2,9.930800000E+0,4.654301319E-4,1.123084296E-2,7.179176939E-2,2.855176054E-5,1.123084296E-2,1.777901461E+2,1.545113708E-3,1.175714805E-2,4.640506242E-2,3.738847936E-5,1.175714805E-2,1.787196690E+2,1.000000000E+0
2.900000000E+1,1.587210000E+2,1.370982000E+2,9.928100000E+0,4.657176015E-4,1.123082195E-2,9.218373049E-2,2.860840750E-5,1.123082195E-2,1.778200699E+2,1.544947695E-3,1.175706328E-2,3.972217457E-2,3.753866368E-5,1.175706328E-2,1.782100514E+2,1.000000000E+0
3.000000000E+1,1.587210000E+2,1.370994000E+2,9.924400000E+0,4.660236378E-4,1.123080178E-2,7.622333219E-2,2.821163226E-5,1.123080178E-2,1.775917229E+2,1.545375367E-3,1.175696523E-2,4.996557693E-2,3.728498786E-5,1.175696523E-2,1.784329069E+2,1.000000000E+0
3.100000000E+1,1.587210000E+2,1.370993000E+2,9.920300000E+0,4.655975902E-4,1.123078692E-2,1.062500768E-1,2.849650670E-5,1.123078692E-2,1.773571124E+2,1.545073368E-3,1.175694526E-2,5.963000019E-2,3.777164510E-5,1.175694526E-2,1.781924242E+2,1.000000000E+0
3.200000000E+1,1.587210000E+2,1.371010000E+2,9.916200000E+0,4.659009260E-4,1.123067919E-2,3.488344314E-2,2.825111320E-5,1.123067919E-2,1.791271567E+2,1.545099986E-3,1.175688360E-2,2.921169985E-2,3.740816246E-5,1.175688360E-2,1.788320812E+2,1.000000000E+0
3.300000000E+1,1.587210000E+2,1.371118000E+2,9.912600000E+0,4.656233398E-4,1.123063820E-2,1.086144792E-1,2.803097184E-5,1.123063820E-2,1.779643250E+2,1.545375311E-3,1.175683870E-2,4.529522809E-2,3.734445564E-5,1.175683870E-2,1.781157543E+2,1.000000000E+0
3.400000000E+1,1.587220000E+2,1.371105000E+2,9.908500000E+0,4.656978253E-4,1.123067252E-2,1.068824531E-1,2.813477668E-5,1.123067252E-2,1.773221563E+2,1.545358842E-3,1.175686868E-2,5.683205963E-2,3.739349792E-5,1.175686868E-2,1.779665095E+2,1.000000000E+0
3.500000000E+1,1.587220000E+2,1.370997000E+2,9.904500000E+0,4.657079418E-4,1.123068411E-2,1.033389200E-1,2.815875530E-5,1.123068411E-2,1.772845219E+2,1.545027561E-3,1.175689699E-2,5.449631419E-2,3.727007314E-5,1.175689699E-2,1.781260851E+2,1.000000000E+0
3.600000000E+1,1.587220000E+2,1.371061000E+2,9.900400000E+0,4.659441745E-4,1.123071713E-2,8.777473854E-2,2.826894168E-5,1.123071713E-2,1.784615146E+2,1.545175743E-3,1.175692496E-2,3.550317944E-2,3.716038428E-5,1.175692496E-2,1.787411177E+2,1.000000000E+0
3.700000000E+1,1.587220000E+2,1.371156000E+2,9.896700000E+0,4.658530814E-4,1.123068819E-2,5.250875846E-2,2.839891473E-5,1.123068819E-2,1.784129047E+2,1.545117397E-3,1.175688438E-2,3.247232818E-2,3.720207263E-5,1.175688438E-2,1.785800750E+2,1.000000000E+0
3.800000000E+1,1.587230000E+2,1.371129000E+2,9.892600000E+0,4.659505421E-4,1.123053675E-2,1.169596508E-1,2.863765637E-5,1.123053675E-2,1.777559019E+2,1.544894030E-3,1.175677985E-2,4.851744875E-2,3.722065180E-5,1.175677985E-2,1.782377470E+2,1.000000000E+0
3.900000000E+1,1.587230000E+2,1.371098000E+2,9.888600000E+0,4.657987989E-4,1.123045864E-2,6.955728038E-2,2.856966485E-5,1.123045864E-2,1.783062487E+2,1.544831042E-3,1.175670270E-2,3.464922170E-2,3.734556107E-5,1.175670270E-2,1.787740998E+2,1.000000000E+0
4.000000000E+1,1.587230000E+2,1.371056000E+2,9.884400000E+0,4.658464042E-4,1.123052660E-2,1.028993813E-1,2.830654056E-5,1.123052660E-2,1.785243757E+2,1.545182385E-3,1.175675099E-2,2.585238333E-2,3.707344543E-5,1.175675099E-2,1.788223659E+2,1.000000000E+0
4.100000000E+1,1.587230000E+2,1.371027000E+2,9.881400000E+0,4.658464042E-4,1.123052660E-2,1.028993813E-1,2.830654056E-5,1.123052660E-2,1.785243757E+2,1.545182385E-3,1.175675099E-2,2.585238333E-2,3.707344543E-5,1.175675099E-2,1.788223659E+2,1.000000000E+0
4.200000000E+1,1.587230000E+2,1.371013000E+2,9.877900000E+0,4.659619400E-4,1.123059052E-2,8.798253331E-2,2.856810376E-5,1.123059052E-2,1.781567478E+2,1.545028126E-3,1.175684542E-2,4.347521637E-2,3.721098673E-5,1.175684542E-2,1.784405697E+2,1.000000000E+0
4.300000000E+1,1.587230000E+2,1.371026000E+2,9.873900000E+0,4.658596834E-4,1.123053239E-2,7.638630076E-2,2.875855284E-5,1.123053239E-2,1.787806184E+2,1.544592153E-3,1.175681524E-2,1.955289107E-2,3.724508178E-5,1.175681524E-2,1.784886798E+2,1.000000000E+0
4.400000000E+1,1.587230000E+2,1.371060000E+2,9.869900000E+0,4.660558752E-4,1.123053710E-2,1.047308582E-1,2.856074829E-5,1.123053710E-2,1.775236235E+2,1.545186283E-3,1.175678762E-2,5.182694006E-2,3.707215240E-5,1.175678762E-2,1.785426315E+2,1.000000000E+0
4.500000000E+1,1.587230000E+2,1.371159000E+2,9.865700000E+0,4.662028039E-4,1.123051966E-2,1.220102645E-1,2.836298841E-5,1.123051966E-2,1.778212406E+2,1.545107512E-3,1.175680565E-2,4.083839320E-2,3.707300391E-5,1.175680565E-2,1.784132737E+2,1.000000000E+0
4.600000000E+1,1.587230000E+2,1.371213000E+2,9.861800000E+0,4.662768611E-4,1.123045965E-2,1.234317939E-1,2.854432941E-5,1.123045965E-2,1.778677275E+2,1.544878214E-3,1.175680076E-2,4.479239760E-2,3.690804606E-5,1.175680076E-2,1.782650597E+2,1.000000000E+0
4.700000000E+1,1.587230000E+2,1.371107000E+2,9.857800000E+0,4.660450858E-4,1.123040823E-2,9.060471321E-2,2.851119165E-5,1.123040823E-2,1.777054513E+2,1.545064891E-3,1.175670878E-2,4.906225086E-2,3.702293699E-5,1.175670878E-2,1.784739203E+2,1.000000000E+0
4.800000000E+1,1.587230000E+2,1.371043000E+2,9.853700000E+0,4.658949569E-4,1.123037535E-2,7.853868373E-2,2.819291608E-5,1.123037535E-2,1.782754233E+2,1.545319594E-3,1.175669219E-2,3.859294134E-2,3.708560181E-5,1.175669219E-2,1.784025412E+2,1.000000000E+0
4.900000000E+1,1.587230000E+2,1.371086000E+2,9.849500000E+0,4.658960921E-4,1.123044613E-2,9.120004225E-2,2.857577896E-5,1.123044613E-2,1.776529769E+2,1.544952268E-3,1.175682372E-2,3.874662392E-2,3.713316348E-5,1.175682372E-2,1.779701513E+2,1.000000000E+0
5.000000000E+1,1.587230000E+2,1.371114000E+2,9.845300000E+0,4.660400952E-4,1.123041828E-2,7.246242095E-2,2.853418748E-5,1.123041828E-2,1.780866962E+2,1.544710877E-3,1.175683866E-2,3.562144887E-2,3.712758450E-5,1.175683866E-2,1.789429629E+2,1.000000000E+0
5.100000000E+1,1.587230000E+2,1.371110000E+2,9.841600000E+0,4.658459971E-4,1.123031380E-2,8.946260501E-2,2.842847944E-5,1.123031380E-2,1.775461793E+2,1.544764429E-3,1.175677281E-2,4.212480519E-2,3.705869279E-5,1.175677281E-2,1.787521711E+2,1.000000000E+0
5.200000000E+1,1.587240000E+2,1.371144000E+2,9.838100000E+0,4.658650929E-4,1.123035288E-2,9.627971498E-2,2.875207520E-5,1.123035288E-2,1.777161486E+2,1.544866819E-3,1.175673709E-2,4.205427319E-2,3.713019365E-5,1.175673709E-2,1.780736148E+2,1.000000000E+0
5.300000000E+1,1.587240000E+2,1.371150000E+2,9.834600000E+0,4.662416269E-4,1.123038020E-2,1.014697088E-1,2.854616952E-5,1.123038020E-2,1.769016224E+2,1.545113965E-3,1.175679517E-2,4.023934225E-2,3.673900873E-5,1.175679517E-2,1.787573812E+2,1.000000000E+0
5.400000000E+1,1.587240000E+2,1.371141000E+2,9.830500000E+0,4.662416269E-4,1.123038020E-2,1.014697088E-1,2.854616952E-5,1.123038020E-2,1.769016224E+2,1.545113965E-3,1.175679517E-2,4.023934225E-2,3.673900873E-5,1.175679517E-2,1.787573812E+2,1.000000000E+0
5.500000000E+1,1.587250000E+2,1.371128000E+2,9.826400000E+0,4.659278823E-4,1.123042164E-2,8.288300991E-2,2.846984536E-5,1.123042164E-2,1.782723804E+2,1.545023647E-3,1.175682612E-2,3.120771919E-2,3.683275838E-5,1.175682612E-2,1.786917541E+2,1.000000000E+0
5.600000000E+1,1.587240000E+2,1.371101000E+2,9.822400000E+0,4.657905900E-4,1.123042528E-2,6.332551790E-2,2.875540384E-5,1.123042528E-2,1.777436137E+2,1.544717396E-3,1.175682360E-2,3.381724988E-2,3.703651420E-5,1.175682360E-2,1.783074743E+2,1.000000000E+0
5.700000000E+1,1.587250000E+2,1.371105000E+2,9.818300000E+0,4.662819900E-4,1.123040950E-2,1.132891998E-1,2.855033145E-5,1.123040950E-2,1.774933439E+2,1.545257993E-3,1.175676607E-2,4.751131871E-2,3.682328206E-5,1.175676607E-2,1.781028051E+2,1.000000000E+0
5.800000000E+1,1.587240000E+2,1.371211000E+2,9.814300000E+0,4.661870266E-4,1.123035109E-2,1.012422844E-1,2.854331774E-5,1.123035109E-2,1.775906022E+2,1.544993372E-3,1.175666802E-2,5.275388371E-2,3.678548662E-5,1.175666802E-2,1.785236638E+2,1.000000000E+0
5.900000000E+1,1.587250000E+2,1.371219000E+2,9.810200000E+0,4.662999782E-4,1.123036918E-2,1.239548231E-1,2.865927591E-5,1.123036918E-2,1.780638358E+2,1.544865290E-3,1.175674426E-2,4.087014574E-2,3.666233062E-5,1.175674426E-2,1.785917767E+2,1.000000000E+0
6.000000000E+1,1.587250000E+2,1.371102000E+2,9.806100000E+0,4.659453966E-4,1.123041254E-2,1.059059395E-1,2.884372505E-5,1.123041254E-2,1.775485317E+2,1.544666692E-3,1.175673659E-2,3.822878700E-2,3.681354741E-5,1.175673659E-2,1.784369299E+2,1.000000000E+0
6.100000000E+1,1.587250000E+2,1.371090000E+2,9.801900000E+0,4.663409412E-4,1.123037481E-2,1.039625753E-1,2.871278281E-5,1.123037481E-2,1.776997614E+2,1.545006003E-3,1.175673583E-2,5.842572968E-2,3.694676659E-5,1.175673583E-2,1.780276429E+2,1.000000000E+0
6.200000000E+1,1.587250000E+2,1.371106000E+2,9.798000000E+0,4.659118067E-4,1.123032546E-2,1.139313848E-1,2.888693399E-5,1.123032546E-2,1.777403648E+2,1.544544697E-3,1.175672697E-2,4.135603072E-2,3.677891540E-5,1.175672697E-2,1.782318387E+2,1.000000000E+0
6.300000000E+1,1.587250000E+2,1.371182000E+2,9.795200000E+0,4.660915271E-4,1.123026269E-2,6.484387971E-2,2.846027022E-5,1.123026269E-2,1.781678395E+2,1.544978596E-3,1.175660293E-2,3.748645966E-2,3.658986969E-5,1.175660293E-2,1.786949978E+2,1.000000000E+0
6.400000000E+1,1.587250000E+2,1.371193000E+2,9.790900000E+0,4.658564178E-4,1.123031538E-2,9.843357487E-2,2.865875301E-5,1.123031538E-2,1.773334102E+2,1.544912167E-3,1.175659787E-2,5.251320555E-2,3.679474278E-5,1.175659787E-2,1.780343273E+2,1.000000000E+0
6.500000000E+1,1.587250000E+2,1.371126000E+2,9.787000000E+0,4.662049797E-4,1.123036421E-2,6.918016463E-2,2.877275288E-5,1.123036421E-2,1.778101075E+2,1.544830406E-3,1.175668936E-2,4.523590239E-2,3.681221109E-5,1.175668936E-2,1.781568145E+2,1.000000000E+0
6.600000000E+1,1.587260000E+2,1.371172000E+2,9.782900000E+0,4.665694318E-4,1.123039995E-2,8.767027920E-2,2.901292922E-5,1.123039995E-2,1.781738951E+2,1.545001618E-3,1.175674706E-2,3.249985642E-2,3.649078524E-5,1.175674706E-2,1.785614278E+2,1.000000000E+0
6.700000000E+1,1.587250000E+2,1.371233000E+2,9.778800000E+0,4.660658344E-4,1.123038387E-2,1.389661142E-1,2.916803349E-5,1.123038387E-2,1.774190287E+2,1.544574656E-3,1.175677470E-2,4.939614788E-2,3.695861197E-5,1.175677470E-2,1.782625721E+2,1.000000000E+0
6.800000000E+1,1.587260000E+2,1.371210000E+2,9.774600000E+0,4.660658344E-4,1.123038387E-2,1.389661142E-1,2.916803349E-5,1.123038387E-2,1.774190287E+2,1.544574656E-3,1.175677470E-2,4.939614788E-2,3.695861197E-5,1.175677470E-2,1.782625721E+2,1.000000000E+0
6.900000000E+1,1.587260000E+2,1.371193000E+2,9.770700000E+0,4.658768731E-4,1.123051563E-2,6.530743870E-2,2.903589078E-5,1.123051563E-2,1.784470056E+2,1.544682830E-3,1.175681495E-2,2.879190334E-2,3.671404084E-5,1.175681495E-2,1.788537391E+2,1.000000000E+0
7.000000000E+1,1.587260000E+2,1.371194000E+2,9.766600000E+0,4.663046738E-4,1.123053103E-2,7.736484261E-2,2.904734425E-5,1.123053103E-2,1.779648667E+2,1.544428182E-3,1.175680567E-2,3.287571719E-2,3.641113391E-5,1.175680567E-2,1.786617500E+2,1.000000000E+0
7.100000000E+1,1.587260000E+2,1.371182000E+2,9.762300000E+0,4.659499509E-4,1.123027689E-2,1.177257767E-1,2.900879037E-5,1.123027689E-2,1.778583936E+2,1.544398437E-3,1.175663715E-2,3.661238391E-2,3.671483524E-5,1.175663715E-2,1.786269974E+2,1.000000000E+0
7.200000000E+1,1.587260000E+2,1.371242000E+2,9.758300000E+0,4.662317217E-4,1.123014652E-2,7.495449068E-2,2.914450284E-5,1.123014652E-2,1.780660584E+2,1.544278380E-3,1.175648000E-2,3.612609669E-2,3.652340905E-5,1.175648000E-2,1.783086995E+2,1.000000000E+0
7.300000000E+1,1.587260000E+2,1.371236000E+2,9.754600000E+0,4.661892791E-4,1.123005833E-2,8.135880545E-2,2.906397651E-5,1.123005833E-2,1.775207179E+2,1.544343819E-3,1.175641156E-2,4.128892145E-2,3.655743937E-5,1.175641156E-2,1.783384380E+2,1.000000000E+0
7.400000000E+1,1.587260000E+2,1.371148000E+2,9.750700000E+0,4.662151207E-4,1.123007144E-2,8.872879272E-2,2.919687134E-5,1.123007144E-2,1.778144460E+2,1.544641765E-3,1.175641465E-2,4.010418176E-2,3.646845077E-5,1.175641465E-2,1.782311626E+2,1.000000000E+0
7.500000000E+1,1.587270000E+2,1.371179000E+2,9.747300000E+0,4.662943409E-4,1.123007202E-2,1.161598216E-1,2.878959579E-5,1.123007202E-2,1.779143928E+2,1.544869234E-3,1.175645614E-2,3.241576007E-2,3.661353405E-5,1.175645614E-2,1.782518244E+2,1.000000000E+0
7.600000000E+1,1.587270000E+2,1.371208000E+2,9.743000000E+0,4.665425449E-4,1.123020789E-2,1.150373564E-1,2.885020619E-5,1.123020789E-2,1.776323780E+2,1.544908138E-3,1.175643979E-2,4.457483650E-2,3.601552207E-5,1.175643979E-2,1.780754676E+2,1.000000000E+0
7.700000000E+1,1.587270000E+2,1.371172000E+2,9.738800000E+0,4.660440247E-4,1.123030288E-2,1.002241741E-1,2.975198506E-5,1.123030288E-2,1.777274809E+2,1.544313851E-3,1.175654915E-2,5.622652326E-2,3.631598971E-5,1.175654915E-2,1.781576848E+2,1.000000000E+0
7.800000000E+1,1.587270000E+2,1.371260000E+2,9.734900000E+0,4.661801321E-4,1.123032104E-2,8.888392283E-2,2.910082205E-5,1.123032104E-2,1.770877809E+2,1.544653777E-3,1.175656359E-2,5.428399369E-2,3.630003246E-5,1.175656359E-2,1.785537261E+2,1.000000000E+0
7.900000000E+1,1.587270000E+2,1.371321000E+2,9.730400000E+0,4.663338393E-4,1.123025373E-2,1.123710281E-1,2.917098787E-5,1.123025373E-2,1.778109133E+2,1.544426765E-3,1.175653303E-2,4.075428097E-2,3.646121499E-5,1.175653303E-2,1.779040789E+2,1.000000000E+0
8.000000000E+1,1.587270000E+2,1.371298000E+2,9.726500000E+0,4.661087708E-4,1.123036455E-2,9.802240738E-2,2.920717151E-5,1.123036455E-2,1.780623699E+2,1.544162246E-3,1.175667735E-2,3.214838439E-2,3.641608112E-5,1.175667735E-2,1.784828815E+2,1.000000000E+0
8.100000000E+1,1.587270000E+2,1.371280000E+2,9.722900000E+0,4.661087708E-4,1.123036455E-2,9.802240738E-2,2.920717151E-5,1.123036455E-2,1.780623699E+2,1.544162246E-3,1.175667735E-2,3.214838439E-2,3.641608112E-5,1.175667735E-2,1.784828815E+2,1.000000000E+0
8.200000000E+1,1.587280000E+2,1.371328000E+2,9.719000000E+0,4.663333955E-4,1.123040088E-2,1.122375085E-1,2.886048718E-5,1.123040088E-2,1.780554660E+2,1.544624442E-3,1.175674550E-2,3.577471750E-2,3.640788630E-5,1.175674550E-2,1.781768318E+2,1.000000000E+0
8.300000000E+1,1.587280000E+2,1.371375000E+2,9.715400000E+0,4.663555312E-4,1.123043253E-2,6.409452601E-2,2.893419756E-5,1.123043253E-2,1.786326302E+2,1.544591155E-3,1.175679605E-2,3.107439064E-2,3.610500878E-5,1.175679605E-2,1.785755360E+2,1.000000000E+0
8.400000000E+1,1.587280000E+2,1.371326000E+2,9.711100000E+0,4.664028900E-4,1.123047516E-2,9.410213863E-2,2.893475183E-5,1.123047516E-2,1.783670536E+2,1.544444368E-3,1.175678918E-2,3.617074013E-2,3.642214345E-5,1.175678918E-2,1.783489403E+2,1.000000000E+0
8.500000000E+1,1.587280000E+2,1.371339000E+2,9.706900000E+0,4.664252897E-4,1.123035827E-2,1.242142857E-1,2.856513320E-5,1.123035827E-2,1.775296539E+2,1.544745180E-3,1.175671992E-2,5.930402248E-2,3.638674502E-5,1.175671992E-2,1.779861048E+2,1.000000000E+0
8.600000000E+1,1.587280000E+2,1.371376000E+2,9.703100000E+0,4.660990360E-4,1.123018266E-2,1.143474442E-1,2.919966227E-5,1.123018266E-2,1.776752441E+2,1.544569701E-3,1.175659839E-2,4.082419556E-2,3.632101127E-5,1.175659839E-2,1.781060798E+2,1.000000000E+0
8.700000000E+1,1.587290000E+2,1.371292000E+2,9.698700000E+0,4.660525665E-4,1.123014703E-2,1.048075648E-1,2.921631140E-5,1.123014703E-2,1.781545074E+2,1.544113165E-3,1.175653504E-2,4.581788973E-2,3.622991592E-5,1.175653504E-2,1.783675703E+2,1.000000000E+0
8.800000000E+1,1.587290000E+2,1.371211000E+2,9.694500000E+0,4.662683051E-4,1.123013174E-2,1.102451326E-1,2.900504465E-5,1.123013174E-2,1.776800485E+2,1.544229639E-3,1.175655835E-2,3.447139324E-2,3.609958328E-5,1.175655835E-2,1.782141250E+2,1.000000000E+0
