#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
2.200000000E+1,2.986800000E+2,2.579660000E+2,-9.954200000E+0,1.151376768E-3,1.076093781E-2,8.650791513E-2,1.620397358E-4,1.076093781E-2,1.792436517E+2,3.360253412E-3,1.130303225E-2,2.883412288E-2,9.357336598E-5,1.130303225E-2,1.174013062E+0,1.000000000E+0
2.300000000E+1,2.986800000E+2,2.579277000E+2,-9.950500000E+0,1.150552782E-3,1.076089527E-2,3.165708577E-2,1.621741320E-4,1.076089527E-2,1.793873046E+2,3.359783853E-3,1.130300752E-2,1.090572858E-2,9.310916365E-5,1.130300752E-2,5.536251673E-1,1.000000000E+0
2.400000000E+1,2.986800000E+2,2.579335000E+2,-9.946800000E+0,1.151608620E-3,1.076088203E-2,4.939179022E-2,1.618241355E-4,1.076088203E-2,1.794397117E+2,3.360352117E-3,1.130297561E-2,2.141496143E-2,9.391377299E-5,1.130297561E-2,7.714847180E-1,1.000000000E+0
2.500000000E+1,2.986800000E+2,2.579570000E+2,-9.943200000E+0,1.152333569E-3,1.076092640E-2,4.475722078E-2,1.617750525E-4,1.076092640E-2,1.795208640E+2,3.360990242E-3,1.130302421E-2,9.186491394E-3,9.453221700E-5,1.130302421E-2,5.003569608E-1,1.000000000E+0
2.600000000E+1,2.986800000E+2,2.579518000E+2,-9.940000000E+0,1.151534281E-3,1.076087302E-2,1.740540214E-2,1.616550766E-4,1.076087302E-2,1.796506027E+2,3.360429145E-3,1.130296504E-2,6.039971484E-3,9.388708001E-5,1.130296504E-2,3.204228791E-1,1.000000000E+0
2.700000000E+1,2.986800000E+2,2.580018000E+2,-9.936700000E+0,1.150735456E-3,1.076079401E-2,2.092062320E-2,1.622176139E-4,1.076079401E-2,1.796418853E+2,3.359913498E-3,1.130288762E-2,8.264077748E-3,9.318383108E-5,1.130288762E-2,4.762172742E-1,1.000000000E+0
2.800000000E+1,2.986800000E+2,2.580316000E+2,-9.932700000E+0,1.151681305E-3,1.076082298E-2,8.847254868E-3,1.612380173E-4,1.076082298E-2,1.797044963E+2,3.361140280E-3,1.130293366E-2,3.979176466E-3,9.404494388E-5,1.130293366E-2,3.595442305E-1,1.000000000E+0
2.900000000E+1,2.986800000E+2,2.580162000E+2,-9.928900000E+0,1.151921794E-3,1.076082891E-2,3.538504602E-2,1.616561127E-4,1.076082891E-2,1.796263820E+2,3.361101442E-3,1.130296136E-2,2.494443953E-3,9.418649301E-5,1.130296136E-2,5.975031900E-1,1.000000000E+0
3.000000000E+1,2.986800000E+2,2.579824000E+2,-9.925100000E+0,1.153063616E-3,1.076079410E-2,3.922437049E-2,1.605535282E-4,1.076079410E-2,1.796310604E+2,3.362124190E-3,1.130292654E-2,8.740632594E-3,9.503249956E-5,1.130292654E-2,6.496898002E-1,1.000000000E+0
3.100000000E+1,2.986800000E+2,2.579472000E+2,-9.921100000E+0,1.152178079E-3,1.076080304E-2,9.497132747E-2,1.611893175E-4,1.076080304E-2,1.792947033E+2,3.361335520E-3,1.130295381E-2,2.758602355E-2,9.444035066E-5,1.130295381E-2,1.362776287E+0,1.000000000E+0
3.200000000E+1,2.986810000E+2,2.579553000E+2,-9.917100000E+0,1.151894844E-3,1.076085057E-2,1.194544004E-1,1.612975155E-4,1.076085057E-2,1.791880310E+2,3.361124243E-3,1.130299641E-2,3.333851670E-2,9.418282305E-5,1.130299641E-2,1.389381371E+0,1.000000000E+0
3.300000000E+1,2.986810000E+2,2.579604000E+2,-9.913400000E+0,1.152549775E-3,1.076087110E-2,7.629153395E-2,1.609584551E-4,1.076087110E-2,1.793965514E+2,3.361708755E-3,1.130304187E-2,1.873769717E-2,9.458030657E-5,1.130304187E-2,8.756940408E-1,1.000000000E+0
3.400000000E+1,2.986810000E+2,2.579618000E+2,-9.909100000E+0,1.152549775E-3,1.076087110E-2,7.629153395E-2,1.609584551E-4,1.076087110E-2,1.793965514E+2,3.361708755E-3,1.130304187E-2,1.873769717E-2,9.458030657E-5,1.130304187E-2,8.756940408E-1,1.000000000E+0
3.500000000E+1,2.986810000E+2,2.579739000E+2,-9.905300000E+0,1.151347991E-3,1.076084590E-2,8.947780524E-2,1.619448831E-4,1.076084590E-2,1.792903922E+2,3.360286540E-3,1.130296657E-2,2.306958221E-2,9.343441172E-5,1.130296657E-2,1.076669482E+0,1.000000000E+0
3.600000000E+1,2.986810000E+2,2.579868000E+2,-9.901300000E+0,1.151428091E-3,1.076083663E-2,6.520810569E-2,1.616977054E-4,1.076083663E-2,1.794731237E+2,3.360504835E-3,1.130293769E-2,1.805291764E-2,9.362413076E-5,1.130293769E-2,7.616188075E-1,1.000000000E+0
3.700000000E+1,2.986810000E+2,2.579853000E+2,-9.898000000E+0,1.150845180E-3,1.076082791E-2,1.147798459E-2,1.617410618E-4,1.076082791E-2,1.797544659E+2,3.360389359E-3,1.130298611E-2,-5.439494152E-3,9.304490712E-5,1.130298611E-2,3.419697269E-1,1.000000000E+0
3.800000000E+1,2.986810000E+2,2.579681000E+2,-9.894600000E+0,1.150922592E-3,1.076074692E-2,-1.202083698E-3,1.616782277E-4,1.076074692E-2,1.797915113E+2,3.360124542E-3,1.130290189E-2,-3.132942751E-3,9.319721288E-5,1.130290189E-2,7.475877167E-2,1.000000000E+0
3.900000000E+1,2.986810000E+2,2.579425000E+2,-9.890400000E+0,1.152879894E-3,1.076068042E-2,1.601540630E-2,1.606576221E-4,1.076068042E-2,1.797162132E+2,3.362040960E-3,1.130277905E-2,2.565735832E-4,9.514799535E-5,1.130277905E-2,3.920980948E-1,1.000000000E+0
4.000000000E+1,2.986820000E+2,2.579474000E+2,-9.886600000E+0,1.153018819E-3,1.076060942E-2,2.623620285E-2,1.604643211E-4,1.076060942E-2,1.796038460E+2,3.362084516E-3,1.130274325E-2,8.611130823E-3,9.535872182E-5,1.130274325E-2,4.853357489E-1,1.000000000E+0
4.100000000E+1,2.986820000E+2,2.579611000E+2,-9.882700000E+0,1.152296863E-3,1.076066255E-2,5.082833865E-2,1.606825959E-4,1.076066255E-2,1.794668029E+2,3.361800410E-3,1.130284257E-2,1.156802074E-2,9.455345021E-5,1.130284257E-2,7.624114379E-1,1.000000000E+0
4.200000000E+1,2.986820000E+2,2.579491000E+2,-9.878400000E+0,1.153267510E-3,1.076067191E-2,9.967136290E-2,1.599500922E-4,1.076067191E-2,1.791793786E+2,3.362650357E-3,1.130287521E-2,3.297961473E-2,9.517811175E-5,1.130287521E-2,1.214127194E+0,1.000000000E+0
4.300000000E+1,2.986820000E+2,2.579538000E+2,-9.874400000E+0,1.151529334E-3,1.076071202E-2,8.623881425E-2,1.612880581E-4,1.076071202E-2,1.791653612E+2,3.360964688E-3,1.130290085E-2,2.592284296E-2,9.378825564E-5,1.130290085E-2,1.078762832E+0,1.000000000E+0
4.400000000E+1,2.986820000E+2,2.579618000E+2,-9.870600000E+0,1.152274581E-3,1.076072137E-2,5.718151557E-2,1.609845347E-4,1.076072137E-2,1.793489907E+2,3.361360091E-3,1.130289176E-2,1.936538438E-2,9.447936656E-5,1.130289176E-2,9.743267281E-1,1.000000000E+0
4.500000000E+1,2.986820000E+2,2.579552000E+2,-9.866300000E+0,1.151127287E-3,1.076071108E-2,5.254804873E-2,1.616036595E-4,1.076071108E-2,1.796354983E+2,3.360533249E-3,1.130287879E-2,1.236828798E-2,9.345954743E-5,1.130287879E-2,7.693145498E-1,1.000000000E+0
4.600000000E+1,2.986820000E+2,2.579526000E+2,-9.862200000E+0,1.151006872E-3,1.076066891E-2,9.096728616E-2,1.617565331E-4,1.076066891E-2,1.793585718E+2,3.360253382E-3,1.130286155E-2,2.913599000E-2,9.321390084E-5,1.130286155E-2,9.602328384E-1,1.000000000E+0
4.700000000E+1,2.986820000E+2,2.579621000E+2,-9.858200000E+0,1.151006872E-3,1.076066891E-2,5.517363062E-2,1.618922672E-4,1.076067247E-2,1.794266675E+2,3.360033942E-3,1.130287525E-2,2.013446190E-2,9.298814668E-5,1.130287525E-2,8.889724375E-1,1.000000000E+0
4.800000000E+1,2.986820000E+2,2.580033000E+2,-9.855100000E+0,1.150970774E-3,1.076067247E-2,5.517363062E-2,1.618922672E-4,1.076067247E-2,1.794266675E+2,3.360033942E-3,1.130287525E-2,2.013446190E-2,9.298814668E-5,1.130287525E-2,8.889724375E-1,1.000000000E+0
4.900000000E+1,2.986820000E+2,2.580459000E+2,-9.851700000E+0,1.152236519E-3,1.076067803E-2,2.504032641E-2,1.607721760E-4,1.076067803E-2,1.795458349E+2,3.361208058E-3,1.130285822E-2,1.089317964E-2,9.423662280E-5,1.130285822E-2,5.022466078E-1,1.000000000E+0
5.000000000E+1,2.986830000E+2,2.580500000E+2,-9.847500000E+0,1.152870249E-3,1.076056951E-2,4.695070374E-2,1.601830510E-4,1.076056951E-2,1.795551260E+2,3.362192613E-3,1.130272147E-2,1.128240550E-2,9.459062843E-5,1.130272147E-2,8.067370463E-1,1.000000000E+0
5.100000000E+1,2.986830000E+2,2.580212000E+2,-9.843300000E+0,1.151795549E-3,1.076051373E-2,3.180850948E-2,1.611830332E-4,1.076051373E-2,1.796737506E+2,3.361090628E-3,1.130263083E-2,1.906218820E-3,9.374751634E-5,1.130263083E-2,3.123120322E-1,1.000000000E+0
5.200000000E+1,2.986820000E+2,2.580004000E+2,-9.839400000E+0,1.153465579E-3,1.076049746E-2,2.945926023E-2,1.599556820E-4,1.076049746E-2,1.795699173E+2,3.362711975E-3,1.130259497E-2,6.522244315E-3,9.535827767E-5,1.130259497E-2,4.239028993E-1,1.000000000E+0
5.300000000E+1,2.986820000E+2,2.580316000E+2,-9.835000000E+0,1.152539423E-3,1.076050430E-2,8.580770786E-2,1.604640547E-4,1.076050430E-2,1.793212787E+2,3.362025941E-3,1.130259843E-2,2.748923458E-2,9.457445303E-5,1.130259843E-2,1.162040820E+0,1.000000000E+0
5.400000000E+1,2.986820000E+2,2.580521000E+2,-9.831100000E+0,1.152115654E-3,1.076052137E-2,4.940241969E-2,1.604159740E-4,1.076052137E-2,1.793317531E+2,3.361557923E-3,1.130267873E-2,1.671202675E-2,9.371180049E-5,1.130267873E-2,8.872158800E-1,1.000000000E+0
5.500000000E+1,2.986820000E+2,2.580124000E+2,-9.827200000E+0,1.152338077E-3,1.076052959E-2,7.776471559E-2,1.604315314E-4,1.076052959E-2,1.792398124E+2,3.361525208E-3,1.130269328E-2,2.463542884E-2,9.406574681E-5,1.130269328E-2,9.214782566E-1,1.000000000E+0
5.600000000E+1,2.986820000E+2,2.579930000E+2,-9.823000000E+0,1.151581398E-3,1.076054060E-2,7.648215542E-2,1.607966342E-4,1.076054060E-2,1.792949764E+2,3.361315754E-3,1.130268412E-2,2.302842874E-2,9.341569397E-5,1.130268412E-2,1.080577008E+0,1.000000000E+0
5.700000000E+1,2.986830000E+2,2.580059000E+2,-9.818800000E+0,1.151053615E-3,1.076064061E-2,6.100820284E-2,1.613828343E-4,1.076064061E-2,1.793196150E+2,3.360674612E-3,1.130276506E-2,1.920766781E-2,9.313863231E-5,1.130276506E-2,9.666078451E-1,1.000000000E+0
5.800000000E+1,2.986830000E+2,2.580052000E+2,-9.814800000E+0,1.150949618E-3,1.076061123E-2,-1.664327753E-2,1.615489393E-4,1.076061123E-2,1.795851425E+2,3.360042175E-3,1.130276136E-2,-1.235216960E-3,9.282815264E-5,1.130276136E-2,4.987576156E-2,1.000000000E+0
5.900000000E+1,2.986830000E+2,2.579937000E+2,-9.811500000E+0,1.151609457E-3,1.076047910E-2,1.361894092E-2,1.610865012E-4,1.076047910E-2,1.795558085E+2,3.361152967E-3,1.130268341E-2,6.627069759E-3,9.371665914E-5,1.130268341E-2,3.820561266E-1,1.000000000E+0
6.000000000E+1,2.986830000E+2,2.579763000E+2,-9.808100000E+0,1.151613722E-3,1.076045009E-2,-3.006140805E-3,1.611978972E-4,1.076045009E-2,1.797162334E+2,3.361111054E-3,1.130265661E-2,-9.627587065E-3,9.371664133E-5,1.130265661E-2,-7.015904194E-2,1.000000000E+0
6.100000000E+1,2.986830000E+2,2.579903000E+2,-9.803900000E+0,1.151613722E-3,1.076045009E-2,-3.006140805E-3,1.611978972E-4,1.076045009E-2,1.797162334E+2,3.361111054E-3,1.130265661E-2,-9.627587065E-3,9.371664133E-5,1.130265661E-2,-7.015904194E-2,1.000000000E+0
6.200000000E+1,2.986830000E+2,2.580207000E+2,-9.799600000E+0,1.152185863E-3,1.076047818E-2,4.672001314E-3,1.607049362E-4,1.076047818E-2,1.797106349E+2,3.361468896E-3,1.130267801E-2,-2.861139385E-4,9.379204330E-5,1.130267801E-2,3.385581226E-1,1.000000000E+0
6.300000000E+1,2.986830000E+2,2.580218000E+2,-9.795900000E+0,1.151529864E-3,1.076045964E-2,4.777111474E-2,1.604621590E-4,1.076045964E-2,1.795133262E+2,3.361142018E-3,1.130269991E-2,1.421848033E-2,9.342482772E-5,1.130269991E-2,4.743273054E-1,1.000000000E+0
6.400000000E+1,2.986840000E+2,2.580450000E+2,-9.791700000E+0,1.152167890E-3,1.076053833E-2,4.894079545E-2,1.598290830E-4,1.076053833E-2,1.796498815E+2,3.361958716E-3,1.130272895E-2,1.683294942E-3,9.414253522E-5,1.130272895E-2,6.025845625E-1,1.000000000E+0
6.500000000E+1,2.986840000E+2,2.580620000E+2,-9.787400000E+0,1.151966842E-3,1.076050374E-2,4.972160951E-2,1.604828223E-4,1.076050374E-2,1.794166826E+2,3.361524982E-3,1.130274291E-2,1.604260672E-2,9.363769259E-5,1.130274291E-2,6.307902906E-1,1.000000000E+0
6.600000000E+1,2.986840000E+2,2.580641000E+2,-9.783500000E+0,1.152962225E-3,1.076045686E-2,7.116865587E-2,1.602934699E-4,1.076045686E-2,1.793537396E+2,3.362239647E-3,1.130267853E-2,1.959018145E-2,9.457197203E-5,1.130267853E-2,1.071503544E+0,1.000000000E+0
6.700000000E+1,2.986840000E+2,2.580592000E+2,-9.779400000E+0,1.151447890E-3,1.076043215E-2,9.787324443E-2,1.607169059E-4,1.076043215E-2,1.793008773E+2,3.361049186E-3,1.130264111E-2,2.370288955E-2,9.316895998E-5,1.130264111E-2,1.159523471E+0,1.000000000E+0
6.800000000E+1,2.986840000E+2,2.580321000E+2,-9.775200000E+0,1.151351791E-3,1.076039471E-2,1.100392484E-1,1.608893187E-4,1.076039471E-2,1.792062218E+2,3.360847825E-3,1.130259682E-2,3.535038550E-2,9.343057029E-5,1.130259682E-2,1.293025993E+0,1.000000000E+0
6.900000000E+1,2.986840000E+2,2.580364000E+2,-9.771100000E+0,1.151634734E-3,1.076033804E-2,4.806881366E-2,1.606544322E-4,1.076033804E-2,1.795235917E+2,3.361119578E-3,1.130251294E-2,1.350216513E-2,9.366342406E-5,1.130251294E-2,7.430576174E-1,1.000000000E+0
7.000000000E+1,2.986840000E+2,2.580447000E+2,-9.767600000E+0,1.151507248E-3,1.076034988E-2,5.358395091E-2,1.606056770E-4,1.076034988E-2,1.793786694E+2,3.361289630E-3,1.130250802E-2,1.615216166E-2,9.327909225E-5,1.130250802E-2,7.159879600E-1,1.000000000E+0
7.100000000E+1,2.986840000E+2,2.580380000E+2,-9.764300000E+0,1.151482652E-3,1.076030496E-2,6.160721986E-2,1.603936212E-4,1.076030496E-2,1.794942386E+2,3.361433665E-3,1.130246448E-2,1.331921868E-2,9.324203198E-5,1.130246448E-2,7.583201113E-1,1.000000000E+0
7.200000000E+1,2.986840000E+2,2.580571000E+2,-9.760400000E+0,1.151364414E-3,1.076030627E-2,1.087469017E-2,1.606984630E-4,1.076030627E-2,1.796516472E+2,3.361205978E-3,1.130251783E-2,-1.283800398E-3,9.323929271E-5,1.130251783E-2,2.706646053E-1,1.000000000E+0
7.300000000E+1,2.986840000E+2,2.580886000E+2,-9.756000000E+0,1.151802288E-3,1.076026674E-2,7.075644013E-3,1.602734532E-4,1.076026674E-2,1.796570090E+2,3.361508042E-3,1.130243631E-2,-5.371662548E-3,9.386288666E-5,1.130243631E-2,2.010765067E-1,1.000000000E+0
7.400000000E+1,2.986840000E+2,2.580719000E+2,-9.751700000E+0,1.151802288E-3,1.076026674E-2,7.075644013E-3,1.602734532E-4,1.076026674E-2,1.796570090E+2,3.361508042E-3,1.130243631E-2,-5.371662548E-3,9.386288666E-5,1.130243631E-2,2.010765067E-1,1.000000000E+0
7.500000000E+1,2.986850000E+2,2.580395000E+2,-9.747600000E+0,1.151716948E-3,1.076027891E-2,2.302549486E-2,1.604811167E-4,1.076027891E-2,1.795615932E+2,3.361360570E-3,1.130249397E-2,8.130323458E-3,9.366140036E-5,1.130249397E-2,5.682646933E-1,1.000000000E+0
7.600000000E+1,2.986850000E+2,2.580337000E+2,-9.743600000E+0,1.151147133E-3,1.076030205E-2,3.167291562E-2,1.609292108E-4,1.076030205E-2,1.796086494E+2,3.360668570E-3,1.130243946E-2,8.647279248E-3,9.312469901E-5,1.130243946E-2,4.396769284E-1,1.000000000E+0
7.700000000E+1,2.986850000E+2,2.580198000E+2,-9.739600000E+0,1.152074933E-3,1.076026182E-2,7.452904980E-2,1.602271255E-4,1.076026182E-2,1.793076468E+2,3.361452931E-3,1.130248636E-2,1.742898329E-2,9.360862355E-5,1.130248636E-2,1.042420447E+0,1.000000000E+0
7.800000000E+1,2.986850000E+2,2.580279000E+2,-9.735600000E+0,1.151370970E-3,1.076024008E-2,8.074549439E-2,1.606322546E-4,1.076024008E-2,1.793736892E+2,3.361167684E-3,1.130244311E-2,2.797321531E-2,9.323151506E-5,1.130244311E-2,1.228601746E+0,1.000000000E+0
7.900000000E+1,2.986850000E+2,2.580503000E+2,-9.731300000E+0,1.150911767E-3,1.076033521E-2,6.754855626E-2,1.606708025E-4,1.076033521E-2,1.794590910E+2,3.360773490E-3,1.130254511E-2,1.615128971E-2,9.311788487E-5,1.130254511E-2,9.112074059E-1,1.000000000E+0
8.000000000E+1,2.986850000E+2,2.580533000E+2,-9.727900000E+0,1.151509762E-3,1.076042660E-2,8.355291199E-2,1.601300239E-4,1.076042660E-2,1.793163656E+2,3.361095377E-3,1.130263332E-2,2.306932713E-2,9.354268332E-5,1.130263332E-2,1.002990524E+0,1.000000000E+0
8.100000000E+1,2.986850000E+2,2.580755000E+2,-9.724400000E+0,1.151953008E-3,1.076043523E-2,5.211977368E-2,1.599608621E-4,1.076043523E-2,1.793746209E+2,3.361753672E-3,1.130264529E-2,1.625234798E-2,9.372110081E-5,1.130264529E-2,5.867412125E-1,1.000000000E+0
8.200000000E+1,2.986850000E+2,2.580668000E+2,-9.720600000E+0,1.150963964E-3,1.076051733E-2,5.046789390E-2,1.608701630E-4,1.076051733E-2,1.793641418E+2,3.360323692E-3,1.130269388E-2,1.412230462E-2,9.274328560E-5,1.130269388E-2,7.114753806E-1,1.000000000E+0
8.300000000E+1,2.986850000E+2,2.580541000E+2,-9.716200000E+0,1.150973019E-3,1.076046772E-2,2.971039804E-2,1.603848111E-4,1.076046772E-2,1.794681458E+2,3.360839057E-3,1.130260803E-2,1.035565483E-2,9.269980039E-5,1.130260803E-2,5.038644286E-1,1.000000000E+0
8.400000000E+1,2.986860000E+2,2.580396000E+2,-9.712100000E+0,1.151736812E-3,1.076042396E-2,5.017452494E-2,1.604764839E-4,1.076042396E-2,1.794870728E+2,3.361434898E-3,1.130256689E-2,1.240370104E-2,9.360474887E-5,1.130256689E-2,8.469894249E-1,1.000000000E+0
8.500000000E+1,2.986860000E+2,2.580290000E+2,-9.708200000E+0,1.151191548E-3,1.076053056E-2,3.244741185E-2,1.611040291E-4,1.076053056E-2,1.795611003E+2,3.360640605E-3,1.130268503E-2,8.204218544E-3,9.277023299E-5,1.130268503E-2,4.745654228E-1,1.000000000E+0
8.600000000E+1,2.986860000E+2,2.580375000E+2,-9.704100000E+0,1.151741535E-3,1.076060167E-2,-1.443602231E-2,1.606695108E-4,1.076060167E-2,1.798285725E+2,3.361091286E-3,1.130275140E-2,-1.283648401E-2,9.336878164E-5,1.130275140E-2,1.691216337E-1,1.000000000E+0
8.700000000E+1,2.986860000E+2,2.580315000E+2,-9.699900000E+0,1.151741651E-3,1.076048961E-2,3.390091700E-2,1.596690574E-4,1.076048961E-2,1.795510731E+2,3.361743847E-3,1.130269828E-2,5.324870417E-3,9.338912205E-5,1.130269828E-2,6.366572911E-1,1.000000000E+0
8.800000000E+1,2.986860000E+2,2.580442000E+2,-9.695800000E+0,1.151741651E-3,1.076048961E-2,3.390091700E-2,1.596690574E-4,1.076048961E-2,1.795510731E+2,3.361743847E-3,1.130269828E-2,5.324870417E-3,9.338912205E-5,1.130269828E-2,6.366572911E-1,1.000000000E+0
