#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
1.400000000E+1,1.785800000E+2,1.528547000E+2,-9.980800000E+0,6.159534155E-4,1.116551983E-2,7.152504982E-2,1.151944477E-4,1.116551983E-2,1.794424757E+2,1.786554054E-3,1.169456130E-2,4.118476329E-2,7.514006808E-5,1.169456130E-2,8.374295468E-1,1.000000000E+0
1.500000000E+1,1.785800000E+2,1.528443000E+2,-9.978300000E+0,6.157033714E-4,1.116539131E-2,1.494222371E-2,1.153631075E-4,1.116539131E-2,1.797035048E+2,1.786618943E-3,1.169444411E-2,2.053745691E-2,7.501300008E-5,1.169444411E-2,3.597537954E-1,1.000000000E+0
1.600000000E+1,1.785800000E+2,1.528483000E+2,-9.975000000E+0,6.153049365E-4,1.116544464E-2,1.466982237E-1,1.159311710E-4,1.116544464E-2,1.793268486E+2,1.785961826E-3,1.169447999E-2,5.713905783E-2,7.435120030E-5,1.169447999E-2,1.215261945E+0,1.000000000E+0
1.700000000E+1,1.785810000E+2,1.528557000E+2,-9.971600000E+0,6.162949492E-4,1.116545726E-2,1.085362630E-1,1.150627358E-4,1.116545726E-2,1.792724661E+2,1.787069366E-3,1.169448091E-2,5.186890226E-2,7.527685764E-5,1.169448091E-2,1.002441267E+0,1.000000000E+0
1.800000000E+1,1.785810000E+2,1.528592000E+2,-9.968800000E+0,6.157322935E-4,1.116548914E-2,-4.299995630E-3,1.155619605E-4,1.116548914E-2,1.796493724E+2,1.786269381E-3,1.169440868E-2,1.546100264E-2,7.490513885E-5,1.169440868E-2,2.272155284E-1,1.000000000E+0
1.900000000E+1,1.785810000E+2,1.528601000E+2,-9.965800000E+0,6.154178481E-4,1.116561782E-2,1.034898979E-1,1.150161301E-4,1.116561782E-2,1.792172612E+2,1.786389545E-3,1.169444683E-2,4.919525263E-2,7.463488406E-5,1.169444683E-2,1.064477526E+0,1.000000000E+0
2.000000000E+1,1.785820000E+2,1.528617000E+2,-9.962100000E+0,6.154178481E-4,1.116561782E-2,1.034898979E-1,1.150161301E-4,1.116561782E-2,1.792172612E+2,1.786389545E-3,1.169444683E-2,4.919525263E-2,7.463488406E-5,1.169444683E-2,1.064477526E+0,1.000000000E+0
2.100000000E+1,1.785820000E+2,1.528642000E+2,-9.958000000E+0,6.165124159E-4,1.116554869E-2,4.067727097E-2,1.148559767E-4,1.116554869E-2,1.797737944E+2,1.787232720E-3,1.169437860E-2,1.684132234E-2,7.584255749E-5,1.169437860E-2,4.881046552E-1,1.000000000E+0
2.200000000E+1,1.785820000E+2,1.528640000E+2,-9.955500000E+0,6.152014446E-4,1.116534511E-2,-2.339672968E-3,1.153266307E-4,1.116534511E-2,1.796623630E+2,1.786162550E-3,1.169420751E-2,1.827309174E-2,7.476149879E-5,1.169420751E-2,1.498744587E-1,1.000000000E+0
2.300000000E+1,1.785820000E+2,1.528665000E+2,-9.951600000E+0,6.153814934E-4,1.116519976E-2,1.359877391E-1,1.153331189E-4,1.116519976E-2,1.792694047E+2,1.786149663E-3,1.169415190E-2,5.122869406E-2,7.502605856E-5,1.169415190E-2,1.223490681E+0,1.000000000E+0
2.400000000E+1,1.785820000E+2,1.528763000E+2,-9.947600000E+0,6.161543397E-4,1.116526157E-2,8.975647418E-2,1.148661805E-4,1.116526157E-2,1.794190643E+2,1.786846231E-3,1.169415431E-2,4.656733589E-2,7.498406549E-5,1.169415431E-2,7.510289276E-1,1.000000000E+0
2.500000000E+1,1.785830000E+2,1.528748000E+2,-9.944700000E+0,6.150458692E-4,1.116524065E-2,4.906270837E-2,1.158634993E-4,1.116524065E-2,1.794876517E+2,1.785919190E-3,1.169415634E-2,2.375515255E-2,7.421198575E-5,1.169415634E-2,4.904829109E-1,1.000000000E+0
2.600000000E+1,1.785830000E+2,1.528722000E+2,-9.940600000E+0,6.150766369E-4,1.116522076E-2,1.679291905E-1,1.156181240E-4,1.116522076E-2,1.793040055E+2,1.786025277E-3,1.169410678E-2,6.554085532E-2,7.451768988E-5,1.169410678E-2,1.319801192E+0,1.000000000E+0
2.700000000E+1,1.785830000E+2,1.528817000E+2,-9.936600000E+0,6.156606222E-4,1.116520628E-2,5.699950883E-2,1.147549089E-4,1.116520628E-2,1.796032532E+2,1.786853067E-3,1.169409340E-2,2.945662409E-2,7.473625629E-5,1.169409340E-2,7.740506437E-1,1.000000000E+0
2.800000000E+1,1.785840000E+2,1.528860000E+2,-9.933500000E+0,6.150505039E-4,1.116510999E-2,4.840358174E-2,1.155453322E-4,1.116510999E-2,1.796885767E+2,1.786024777E-3,1.169403464E-2,1.231960689E-2,7.424173340E-5,1.169403464E-2,5.361058511E-1,1.000000000E+0
2.900000000E+1,1.785840000E+2,1.528864000E+2,-9.929500000E+0,6.157052571E-4,1.116505245E-2,8.599022903E-2,1.151409564E-4,1.116505245E-2,1.794995789E+2,1.786253949E-3,1.169394308E-2,3.647748256E-2,7.504906717E-5,1.169394308E-2,7.780129750E-1,1.000000000E+0
3.000000000E+1,1.785840000E+2,1.528885000E+2,-9.925300000E+0,6.156142198E-4,1.116502993E-2,2.323970708E-2,1.149009669E-4,1.116502993E-2,1.798637736E+2,1.786518145E-3,1.169385139E-2,2.838930885E-3,7.472409589E-5,1.169385139E-2,5.055205478E-1,1.000000000E+0
3.100000000E+1,1.785840000E+2,1.528885000E+2,-9.922300000E+0,6.149140425E-4,1.116509542E-2,9.139282415E-2,1.153814289E-4,1.116509542E-2,1.793154939E+2,1.785800581E-3,1.169389567E-2,4.046333438E-2,7.431565028E-5,1.169389567E-2,1.077593228E+0,1.000000000E+0
3.200000000E+1,1.785840000E+2,1.528911000E+2,-9.918100000E+0,6.165096655E-4,1.116529013E-2,9.058746200E-2,1.145040137E-4,1.116529013E-2,1.796367827E+2,1.787471756E-3,1.169406474E-2,3.246062754E-2,7.526215617E-5,1.169406474E-2,9.125246335E-1,1.000000000E+0
3.300000000E+1,1.785840000E+2,1.529022000E+2,-9.913900000E+0,6.165096655E-4,1.116529013E-2,9.058746200E-2,1.145040137E-4,1.116529013E-2,1.796367827E+2,1.787471756E-3,1.169406474E-2,3.246062754E-2,7.526215617E-5,1.169406474E-2,9.125246335E-1,1.000000000E+0
3.400000000E+1,1.785840000E+2,1.529115000E+2,-9.910400000E+0,6.153854876E-4,1.116531832E-2,2.178984768E-2,1.154910837E-4,1.116531832E-2,1.796257461E+2,1.786278098E-3,1.169414446E-2,1.434297315E-2,7.438626573E-5,1.169414446E-2,4.862847730E-1,1.000000000E+0
3.500000000E+1,1.785850000E+2,1.529147000E+2,-9.906900000E+0,6.157159056E-4,1.116525296E-2,9.577496154E-2,1.153274240E-4,1.116525296E-2,1.794049548E+2,1.786455961E-3,1.169415223E-2,4.966569822E-2,7.479030671E-5,1.169415223E-2,9.661679202E-1,1.000000000E+0
3.600000000E+1,1.785850000E+2,1.529146000E+2,-9.902600000E+0,6.153827036E-4,1.116523845E-2,1.978575336E-2,1.149381781E-4,1.116523845E-2,1.797527276E+2,1.786769522E-3,1.169415360E-2,2.023644404E-2,7.475892769E-5,1.169415360E-2,3.503223008E-1,1.000000000E+0
3.700000000E+1,1.785850000E+2,1.529104000E+2,-9.898300000E+0,6.143628469E-4,1.116529381E-2,1.336588721E-1,1.157318916E-4,1.116529381E-2,1.789830623E+2,1.786017758E-3,1.169423615E-2,6.886894034E-2,7.351673297E-5,1.169423615E-2,1.131986606E+0,1.000000000E+0
3.800000000E+1,1.785850000E+2,1.528985000E+2,-9.894800000E+0,6.156631865E-4,1.116546754E-2,9.085536507E-2,1.149105970E-4,1.116546754E-2,1.793704768E+2,1.786658472E-3,1.169438156E-2,4.468766418E-2,7.471664275E-5,1.169438156E-2,1.041213376E+0,1.000000000E+0
3.900000000E+1,1.785850000E+2,1.528913000E+2,-9.891200000E+0,6.148304988E-4,1.116550366E-2,3.774892193E-2,1.154055451E-4,1.116550366E-2,1.795704028E+2,1.786094346E-3,1.169443423E-2,2.874639677E-2,7.395146579E-5,1.169443423E-2,5.431583766E-1,1.000000000E+0
4.000000000E+1,1.785850000E+2,1.529029000E+2,-9.887100000E+0,6.151319283E-4,1.116556658E-2,1.087737759E-1,1.153235212E-4,1.116556658E-2,1.792068256E+2,1.786228365E-3,1.169449678E-2,5.064650253E-2,7.427236855E-5,1.169449678E-2,1.354733378E+0,1.000000000E+0
4.100000000E+1,1.785850000E+2,1.529180000E+2,-9.882900000E+0,6.161391750E-4,1.116544094E-2,5.998446671E-2,1.147635870E-4,1.116544094E-2,1.793536023E+2,1.787007951E-3,1.169434099E-2,4.133476633E-2,7.528647591E-5,1.169434099E-2,7.238689274E-1,1.000000000E+0
4.200000000E+1,1.785850000E+2,1.529201000E+2,-9.879400000E+0,6.154980992E-4,1.116529099E-2,3.349337777E-2,1.147290742E-4,1.116529099E-2,1.796527278E+2,1.786675563E-3,1.169413739E-2,2.037779321E-2,7.463928376E-5,1.169413739E-2,5.972336030E-1,1.000000000E+0
4.300000000E+1,1.785850000E+2,1.529194000E+2,-9.875800000E+0,6.151908073E-4,1.116535524E-2,9.149343674E-2,1.148194599E-4,1.116535524E-2,1.795544238E+2,1.786131516E-3,1.169415812E-2,4.900731427E-2,7.456417480E-5,1.169415812E-2,9.529574642E-1,1.000000000E+0
4.400000000E+1,1.785860000E+2,1.529252000E+2,-9.871400000E+0,6.162463220E-4,1.116544170E-2,4.042349182E-2,1.147420429E-4,1.116544170E-2,1.795980144E+2,1.786764278E-3,1.169420804E-2,2.179239772E-2,7.520486749E-5,1.169420804E-2,7.983976519E-1,1.000000000E+0
4.500000000E+1,1.785860000E+2,1.529247000E+2,-9.867100000E+0,6.153694592E-4,1.116538307E-2,-3.734946169E-2,1.147259863E-4,1.116538307E-2,1.798450212E+2,1.786242891E-3,1.169423941E-2,8.406423836E-3,7.451957406E-5,1.169423941E-2,3.906841940E-1,1.000000000E+0
4.600000000E+1,1.785860000E+2,1.529278000E+2,-9.864000000E+0,6.149947235E-4,1.116530635E-2,7.621212205E-2,1.151332734E-4,1.116530635E-2,1.795258770E+2,1.786059532E-3,1.169416112E-2,2.936207812E-2,7.407616084E-5,1.169416112E-2,8.343566938E-1,1.000000000E+0
4.700000000E+1,1.785860000E+2,1.529389000E+2,-9.859600000E+0,6.149947235E-4,1.116530635E-2,7.621212205E-2,1.151332734E-4,1.116530635E-2,1.795258770E+2,1.786059532E-3,1.169416112E-2,2.936207812E-2,7.407616084E-5,1.169416112E-2,8.343566938E-1,1.000000000E+0
4.800000000E+1,1.785860000E+2,1.529482000E+2,-9.855300000E+0,6.153133514E-4,1.116518885E-2,7.579991435E-2,1.148864087E-4,1.116518885E-2,1.796153442E+2,1.786766781E-3,1.169403275E-2,2.913044320E-2,7.449305110E-5,1.169403275E-2,1.014856481E+0,1.000000000E+0
4.900000000E+1,1.785860000E+2,1.529398000E+2,-9.852000000E+0,6.153956285E-4,1.116512218E-2,1.489806201E-2,1.144538445E-4,1.116512218E-2,1.797255216E+2,1.786459456E-3,1.169390963E-2,1.016010552E-2,7.431105848E-5,1.169390963E-2,4.264360260E-1,1.000000000E+0
5.000000000E+1,1.785860000E+2,1.529252000E+2,-9.847800000E+0,6.145027561E-4,1.116494857E-2,1.131410156E-1,1.150174875E-4,1.116494857E-2,1.793890254E+2,1.785745863E-3,1.169381076E-2,4.533766409E-2,7.370142905E-5,1.169381076E-2,9.968651868E-1,1.000000000E+0
5.100000000E+1,1.785870000E+2,1.529314000E+2,-9.843500000E+0,6.154332137E-4,1.116498672E-2,1.366283397E-1,1.145051480E-4,1.116498672E-2,1.793267955E+2,1.786963140E-3,1.169373684E-2,5.550687683E-2,7.448362511E-5,1.169373684E-2,1.315285667E+0,1.000000000E+0
5.200000000E+1,1.785870000E+2,1.529356000E+2,-9.840200000E+0,6.155836241E-4,1.116500077E-2,6.465770930E-2,1.140638096E-4,1.116500077E-2,1.796371461E+2,1.786857317E-3,1.169379369E-2,2.871556747E-2,7.474296128E-5,1.169379369E-2,6.844155600E-1,1.000000000E+0
5.300000000E+1,1.785870000E+2,1.529409000E+2,-9.835800000E+0,6.149592816E-4,1.116499260E-2,8.337696580E-2,1.149644223E-4,1.116499260E-2,1.794719426E+2,1.785768660E-3,1.169382525E-2,3.587499798E-2,7.422188872E-5,1.169382525E-2,8.333112503E-1,1.000000000E+0
5.400000000E+1,1.785870000E+2,1.529591000E+2,-9.831500000E+0,6.158385312E-4,1.116489253E-2,8.307241364E-2,1.145967864E-4,1.116489253E-2,1.794694752E+2,1.786828808E-3,1.169371813E-2,3.453857117E-2,7.464268241E-5,1.169371813E-2,1.045120463E+0,1.000000000E+0
5.500000000E+1,1.785870000E+2,1.529673000E+2,-9.827900000E+0,6.150405015E-4,1.116485313E-2,7.103051075E-2,1.151095231E-4,1.116485313E-2,1.795061144E+2,1.785908711E-3,1.169372957E-2,2.334836703E-2,7.394986551E-5,1.169372957E-2,5.236402183E-1,1.000000000E+0
5.600000000E+1,1.785870000E+2,1.529584000E+2,-9.824600000E+0,6.143796897E-4,1.116479027E-2,1.131985661E-1,1.153624698E-4,1.116479027E-2,1.793318433E+2,1.785717241E-3,1.169365313E-2,4.563731174E-2,7.345700568E-5,1.169365313E-2,1.070361803E+0,1.000000000E+0
5.700000000E+1,1.785870000E+2,1.529434000E+2,-9.820200000E+0,6.157104713E-4,1.116465198E-2,1.351368780E-1,1.141124970E-4,1.116465198E-2,1.792309081E+2,1.786864266E-3,1.169348569E-2,5.322722021E-2,7.436307284E-5,1.169348569E-2,1.172492974E+0,1.000000000E+0
5.800000000E+1,1.785870000E+2,1.529506000E+2,-9.815800000E+0,6.148892418E-4,1.116469532E-2,1.782869885E-2,1.149425690E-4,1.116469532E-2,1.797072001E+2,1.785926481E-3,1.169342159E-2,5.308551941E-4,7.437474204E-5,1.169342159E-2,3.403242521E-1,1.000000000E+0
5.900000000E+1,1.785870000E+2,1.529702000E+2,-9.812200000E+0,6.144233971E-4,1.116463126E-2,1.200215090E-1,1.148815572E-4,1.116463126E-2,1.792397695E+2,1.785946470E-3,1.169343563E-2,5.582174831E-2,7.385694577E-5,1.169343563E-2,1.123764615E+0,1.000000000E+0
6.000000000E+1,1.785870000E+2,1.529656000E+2,-9.808600000E+0,6.144233971E-4,1.116463126E-2,1.200215090E-1,1.148815572E-4,1.116463126E-2,1.792397695E+2,1.785946470E-3,1.169343563E-2,5.582174831E-2,7.385694577E-5,1.169343563E-2,1.123764615E+0,1.000000000E+0
6.100000000E+1,1.785880000E+2,1.529614000E+2,-9.804200000E+0,6.153697687E-4,1.116457517E-2,6.794795121E-2,1.146603029E-4,1.116457517E-2,1.795641724E+2,1.786682222E-3,1.169348546E-2,2.473911492E-2,7.445784396E-5,1.169348546E-2,5.849400699E-1,1.000000000E+0
6.200000000E+1,1.785880000E+2,1.529752000E+2,-9.799800000E+0,6.149011512E-4,1.116456429E-2,1.096287922E-2,1.147276733E-4,1.116456429E-2,1.798532360E+2,1.786255153E-3,1.169354405E-2,8.027810366E-3,7.376575736E-5,1.169354405E-2,4.243209986E-1,1.000000000E+0
6.300000000E+1,1.785880000E+2,1.529775000E+2,-9.796200000E+0,6.148795949E-4,1.116462304E-2,1.130305024E-1,1.149611708E-4,1.116462304E-2,1.792494791E+2,1.786061230E-3,1.169358258E-2,5.930529918E-2,7.393664760E-5,1.169358258E-2,1.254140846E+0,1.000000000E+0
6.400000000E+1,1.785880000E+2,1.529696000E+2,-9.792600000E+0,6.155962165E-4,1.116476361E-2,1.166217398E-2,1.140019136E-4,1.116476361E-2,1.796197750E+2,1.786952187E-3,1.169366103E-2,1.863534954E-2,7.440178803E-5,1.169366103E-2,4.744203008E-1,1.000000000E+0
6.500000000E+1,1.785880000E+2,1.529772000E+2,-9.788400000E+0,6.147425614E-4,1.116474749E-2,4.236679078E-2,1.151167164E-4,1.116474749E-2,1.795027396E+2,1.785772878E-3,1.169364066E-2,3.631673147E-2,7.347511895E-5,1.169364066E-2,7.722381725E-1,1.000000000E+0
6.600000000E+1,1.785880000E+2,1.529837000E+2,-9.784000000E+0,6.158599424E-4,1.116469058E-2,1.218085907E-1,1.140825541E-4,1.116469058E-2,1.792001949E+2,1.787314534E-3,1.169370631E-2,4.984587680E-2,7.427517818E-5,1.169370631E-2,1.266309440E+0,1.000000000E+0
6.700000000E+1,1.785880000E+2,1.529835000E+2,-9.780700000E+0,6.155555798E-4,1.116470324E-2,2.188127446E-3,1.143013713E-4,1.116470324E-2,1.797324461E+2,1.786909067E-3,1.169366619E-2,1.461966619E-2,7.405665107E-5,1.169366619E-2,3.540389834E-1,1.000000000E+0
6.800000000E+1,1.785880000E+2,1.529841000E+2,-9.776500000E+0,6.139693259E-4,1.116470462E-2,8.905248759E-3,1.152249762E-4,1.116470462E-2,1.795719810E+2,1.785220727E-3,1.169369547E-2,2.692627190E-2,7.290429978E-5,1.169369547E-2,4.026913940E-1,1.000000000E+0
6.900000000E+1,1.785880000E+2,1.529924000E+2,-9.772100000E+0,6.149747658E-4,1.116473372E-2,1.374977752E-1,1.142312983E-4,1.116473372E-2,1.791472091E+2,1.786106877E-3,1.169370853E-2,5.736391516E-2,7.386939063E-5,1.169370853E-2,1.501670000E+0,1.000000000E+0
7.000000000E+1,1.785880000E+2,1.530017000E+2,-9.768900000E+0,6.150449761E-4,1.116462815E-2,9.446710278E-2,1.137619074E-4,1.116462815E-2,1.794572668E+2,1.786660972E-3,1.169362502E-2,4.334989280E-2,7.423192629E-5,1.169362502E-2,8.177794686E-1,1.000000000E+0
7.100000000E+1,1.785890000E+2,1.529991000E+2,-9.764500000E+0,6.146206875E-4,1.116455615E-2,5.340199386E-2,1.148503228E-4,1.116455615E-2,1.794628201E+2,1.785739913E-3,1.169354241E-2,1.319204656E-2,7.350264986E-5,1.169354241E-2,5.689409358E-1,1.000000000E+0
7.200000000E+1,1.785890000E+2,1.529972000E+2,-9.760100000E+0,6.151691895E-4,1.116449831E-2,1.290545967E-1,1.138530621E-4,1.116449831E-2,1.790842590E+2,1.786543845E-3,1.169346667E-2,5.408072243E-2,7.401848004E-5,1.169346667E-2,1.255194980E+0,1.000000000E+0
7.300000000E+1,1.785890000E+2,1.530016000E+2,-9.757000000E+0,6.153644808E-4,1.116447166E-2,3.177472103E-2,1.142144496E-4,1.116447166E-2,1.797144130E+2,1.786687961E-3,1.169336439E-2,2.779750461E-2,7.435612918E-5,1.169336439E-2,6.035474085E-1,1.000000000E+0
7.400000000E+1,1.785890000E+2,1.530004000E+2,-9.752600000E+0,6.153644808E-4,1.116447166E-2,3.177472103E-2,1.142144496E-4,1.116447166E-2,1.797144130E+2,1.786687961E-3,1.169336439E-2,2.779750461E-2,7.435612918E-5,1.169336439E-2,6.035474085E-1,1.000000000E+0
7.500000000E+1,1.785890000E+2,1.530051000E+2,-9.748200000E+0,6.144734401E-4,1.116439825E-2,-1.619119804E-2,1.149394195E-4,1.116439825E-2,1.797885849E+2,1.785677325E-3,1.169333885E-2,-2.794701015E-3,7.328209911E-5,1.169333885E-2,3.615928485E-1,1.000000000E+0
7.600000000E+1,1.785890000E+2,1.530116000E+2,-9.745400000E+0,6.146696490E-4,1.116455187E-2,1.197384098E-1,1.142964381E-4,1.116455187E-2,1.791895717E+2,1.786264621E-3,1.169341526E-2,5.408126876E-2,7.338438857E-5,1.169341526E-2,1.036925665E+0,1.000000000E+0
7.700000000E+1,1.785890000E+2,1.530032000E+2,-9.740700000E+0,6.150573537E-4,1.116466007E-2,1.440365782E-1,1.143726460E-4,1.116466007E-2,1.793628916E+2,1.786220901E-3,1.169356797E-2,5.183894164E-2,7.381248027E-5,1.169356797E-2,1.060086447E+0,1.000000000E+0
7.800000000E+1,1.785890000E+2,1.529999000E+2,-9.736300000E+0,6.140902952E-4,1.116453023E-2,8.108958901E-2,1.150866437E-4,1.116453023E-2,1.794098504E+2,1.785632670E-3,1.169349101E-2,3.729185244E-2,7.337699914E-5,1.169349101E-2,5.685713315E-1,1.000000000E+0
7.900000000E+1,1.785890000E+2,1.529985000E+2,-9.733400000E+0,6.143668409E-4,1.116443323E-2,1.061360219E-1,1.146896619E-4,1.116443323E-2,1.793681363E+2,1.785962017E-3,1.169329653E-2,4.255134345E-2,7.308955081E-5,1.169329653E-2,1.166216054E+0,1.000000000E+0
8.000000000E+1,1.785890000E+2,1.530004000E+2,-9.728700000E+0,6.152606815E-4,1.116443892E-2,1.140438661E-1,1.138778493E-4,1.116443892E-2,1.792621911E+2,1.786812770E-3,1.169325247E-2,4.923001386E-2,7.440165030E-5,1.169325247E-2,9.795250482E-1,1.000000000E+0
8.100000000E+1,1.785890000E+2,1.530131000E+2,-9.724300000E+0,6.146521831E-4,1.116455335E-2,5.567406554E-3,1.144458193E-4,1.116455335E-2,1.796769359E+2,1.786512200E-3,1.169326247E-2,1.104856015E-2,7.366250836E-5,1.169326247E-2,3.392198028E-1,1.000000000E+0
8.200000000E+1,1.785890000E+2,1.530119000E+2,-9.720900000E+0,6.141743893E-4,1.116456121E-2,8.252652402E-2,1.152155858E-4,1.116456121E-2,1.791907866E+2,1.785174200E-3,1.169336192E-2,4.812446804E-2,7.309995440E-5,1.169336192E-2,8.871673638E-1,1.000000000E+0
8.300000000E+1,1.785890000E+2,1.530219000E+2,-9.717100000E+0,6.152996733E-4,1.116451925E-2,4.345035654E-2,1.139335312E-4,1.116451925E-2,1.796592912E+2,1.786564746E-3,1.169340459E-2,1.667094263E-2,7.409081013E-5,1.169340459E-2,5.128849632E-1,1.000000000E+0
8.400000000E+1,1.785900000E+2,1.530365000E+2,-9.712700000E+0,6.146280599E-4,1.116446391E-2,7.061737894E-3,1.141657663E-4,1.116446391E-2,1.796309846E+2,1.785739831E-3,1.169339479E-2,2.363200672E-2,7.326063539E-5,1.169339479E-2,3.680486136E-1,1.000000000E+0
8.500000000E+1,1.785900000E+2,1.530300000E+2,-9.708300000E+0,6.138950107E-4,1.116443066E-2,7.398861773E-2,1.148604835E-4,1.116443066E-2,1.793451837E+2,1.785334682E-3,1.169328603E-2,4.751601716E-2,7.270068888E-5,1.169328603E-2,8.497580866E-1,1.000000000E+0
8.600000000E+1,1.785900000E+2,1.530308000E+2,-9.705600000E+0,6.144921200E-4,1.116437607E-2,1.488437916E-1,1.147097063E-4,1.116437607E-2,1.791371369E+2,1.785666777E-3,1.169326264E-2,6.555724965E-2,7.342249205E-5,1.169326264E-2,1.271020896E+0,1.000000000E+0
8.700000000E+1,1.785900000E+2,1.530255000E+2,-9.700700000E+0,6.144921200E-4,1.116437607E-2,1.488437916E-1,1.147097063E-4,1.116437607E-2,1.791371369E+2,1.785666777E-3,1.169326264E-2,6.555724965E-2,7.342249205E-5,1.169326264E-2,1.271020896E+0,1.000000000E+0
8.800000000E+1,1.785900000E+2,1.530160000E+2,-9.696500000E+0,6.153438389E-4,1.116433611E-2,9.086942132E-2,1.142028339E-4,1.116433611E-2,1.791535037E+2,1.786285237E-3,1.169322697E-2,4.866976208E-2,7.403375065E-5,1.169322697E-2,9.155843589E-1,1.000000000E+0
