#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
1.100000000E+1,2.387330000E+2,2.061729000E+2,-9.991600000E+0,8.858162417E-4,1.095556337E-2,3.349027316E-2,1.395386479E-4,1.095556337E-2,1.795761363E+2,2.575359623E-3,1.149050124E-2,7.250119714E-3,8.596454475E-5,1.149050124E-2,3.527093767E-1,1.000000000E+0
1.200000000E+1,2.387340000E+2,2.061724000E+2,-9.989400000E+0,8.852632484E-4,1.095572608E-2,9.649971203E-2,1.394600065E-4,1.095572608E-2,1.791984765E+2,2.575436717E-3,1.149080019E-2,3.923996225E-2,8.555229759E-5,1.149080019E-2,1.091166537E+0,1.000000000E+0
1.300000000E+1,2.387340000E+2,2.061783000E+2,-9.987100000E+0,8.849747798E-4,1.095576495E-2,2.707303492E-2,1.403258042E-4,1.095576495E-2,1.794708657E+2,2.574589631E-3,1.149084820E-2,1.906911420E-2,8.540947082E-5,1.149084820E-2,5.193559402E-1,1.000000000E+0
1.400000000E+1,2.387340000E+2,2.061745000E+2,-9.984300000E+0,8.861258970E-4,1.095559401E-2,1.167191218E-1,1.389370918E-4,1.095559401E-2,1.792267076E+2,2.576219001E-3,1.149066752E-2,4.197261686E-2,8.636213121E-5,1.149066752E-2,9.162313903E-1,1.000000000E+0
1.500000000E+1,2.387340000E+2,2.061617000E+2,-9.981400000E+0,8.848157049E-4,1.095555087E-2,7.391197639E-2,1.395686341E-4,1.095555087E-2,1.793677200E+2,2.575473784E-3,1.149045811E-2,2.611761167E-2,8.553569179E-5,1.149045811E-2,5.330921245E-1,1.000000000E+0
1.600000000E+1,2.387340000E+2,2.061629000E+2,-9.978200000E+0,8.858644835E-4,1.095557199E-2,7.859649807E-2,1.388082184E-4,1.095557199E-2,1.795766027E+2,2.576184671E-3,1.149041733E-2,1.731169350E-2,8.618993274E-5,1.149041733E-2,7.995914107E-1,1.000000000E+0
1.700000000E+1,2.387340000E+2,2.061688000E+2,-9.975800000E+0,8.858197540E-4,1.095557992E-2,5.518515157E-2,1.395200764E-4,1.095557992E-2,1.794744573E+2,2.575881589E-3,1.149044736E-2,1.999673856E-2,8.583809615E-5,1.149044736E-2,8.034954991E-1,1.000000000E+0
1.800000000E+1,2.387340000E+2,2.061766000E+2,-9.973000000E+0,8.853827679E-4,1.095560551E-2,4.377863050E-2,1.394635005E-4,1.095560551E-2,1.795395067E+2,2.575408876E-3,1.149049684E-2,9.762765196E-3,8.552065337E-5,1.149049684E-2,6.069111088E-1,1.000000000E+0
1.900000000E+1,2.387340000E+2,2.061750000E+2,-9.969500000E+0,8.855628388E-4,1.095563648E-2,7.466101705E-2,1.392289575E-4,1.095563648E-2,1.792762307E+2,2.575421394E-3,1.149056355E-2,2.584065280E-2,8.596802657E-5,1.149056355E-2,8.693392859E-1,1.000000000E+0
2.000000000E+1,2.387340000E+2,2.061650000E+2,-9.965900000E+0,8.846208180E-4,1.095559206E-2,9.050805799E-2,1.401747457E-4,1.095559206E-2,1.792989908E+2,2.574656254E-3,1.149050103E-2,3.605873723E-2,8.490365563E-5,1.149050103E-2,1.031622239E+0,1.000000000E+0
2.100000000E+1,2.387350000E+2,2.061688000E+2,-9.962300000E+0,8.855673690E-4,1.095552275E-2,5.306051770E-2,1.391893502E-4,1.095552275E-2,1.796345130E+2,2.575788203E-3,1.149044609E-2,2.377548779E-2,8.601217334E-5,1.149044609E-2,4.413737487E-1,1.000000000E+0
2.200000000E+1,2.387350000E+2,2.061816000E+2,-9.958700000E+0,8.852190881E-4,1.095565568E-2,9.622014231E-2,1.389655299E-4,1.095565568E-2,1.794454946E+2,2.576032241E-3,1.149064927E-2,3.182092818E-2,8.543800282E-5,1.149064927E-2,8.522744073E-1,1.000000000E+0
2.300000000E+1,2.387350000E+2,2.061895000E+2,-9.955000000E+0,8.853439789E-4,1.095575185E-2,4.275900394E-2,1.395181477E-4,1.095575185E-2,1.796839169E+2,2.575695328E-3,1.149075710E-2,1.082310909E-2,8.541453308E-5,1.149075710E-2,5.325286329E-1,1.000000000E+0
2.400000000E+1,2.387350000E+2,2.061947000E+2,-9.951300000E+0,8.853439789E-4,1.095575185E-2,4.275900394E-2,1.395181477E-4,1.095575185E-2,1.796839169E+2,2.575695328E-3,1.149075710E-2,1.082310909E-2,8.541453308E-5,1.149075710E-2,5.325286329E-1,1.000000000E+0
2.500000000E+1,2.387350000E+2,2.061858000E+2,-9.947700000E+0,8.851894218E-4,1.095578949E-2,6.254501242E-2,1.391116562E-4,1.095578949E-2,1.795269957E+2,2.575361840E-3,1.149075119E-2,1.269527965E-2,8.525138715E-5,1.149075119E-2,6.502409256E-1,1.000000000E+0
2.600000000E+1,2.387350000E+2,2.061705000E+2,-9.945000000E+0,8.848761535E-4,1.095573562E-2,5.112345021E-2,1.394055883E-4,1.095573562E-2,1.796037639E+2,2.575278953E-3,1.149065329E-2,9.118354414E-3,8.532559120E-5,1.149065329E-2,6.139156079E-1,1.000000000E+0
2.700000000E+1,2.387350000E+2,2.061749000E+2,-9.941000000E+0,8.849764242E-4,1.095562391E-2,3.420168646E-2,1.394661844E-4,1.095562391E-2,1.796182323E+2,2.575251956E-3,1.149052147E-2,1.338604604E-2,8.524651330E-5,1.149052147E-2,7.548504680E-1,1.000000000E+0
2.800000000E+1,2.387350000E+2,2.061771000E+2,-9.937300000E+0,8.853407447E-4,1.095567768E-2,4.916516851E-2,1.395406017E-4,1.095567768E-2,1.793282322E+2,2.575095809E-3,1.149057995E-2,2.125604384E-2,8.553552803E-5,1.149057995E-2,6.400735986E-1,1.000000000E+0
2.900000000E+1,2.387360000E+2,2.061664000E+2,-9.933400000E+0,8.849031046E-4,1.095568419E-2,9.958388862E-2,1.395205248E-4,1.095568419E-2,1.791270606E+2,2.575153897E-3,1.149060892E-2,4.009040959E-2,8.531619626E-5,1.149060892E-2,1.129957418E+0,1.000000000E+0
3.000000000E+1,2.387360000E+2,2.061667000E+2,-9.929400000E+0,8.855211326E-4,1.095553897E-2,6.230714517E-2,1.391001145E-4,1.095553897E-2,1.793093380E+2,2.575928699E-3,1.149041455E-2,2.701936904E-2,8.561439522E-5,1.149041455E-2,7.111216693E-1,1.000000000E+0
3.100000000E+1,2.387360000E+2,2.061718000E+2,-9.925300000E+0,8.853172161E-4,1.095549020E-2,1.130876114E-1,1.392580171E-4,1.095549020E-2,1.792812353E+2,2.575946273E-3,1.149034628E-2,3.890673275E-2,8.498332941E-5,1.149034628E-2,1.087023923E+0,1.000000000E+0
3.200000000E+1,2.387360000E+2,2.061746000E+2,-9.921300000E+0,8.847614561E-4,1.095562160E-2,-9.876062558E-3,1.398854384E-4,1.095562160E-2,1.799764019E+2,2.574719643E-3,1.149049627E-2,-9.361679139E-3,8.494533450E-5,1.149049627E-2,-1.686022262E-1,1.000000000E+0
3.300000000E+1,2.387360000E+2,2.061660000E+2,-9.917500000E+0,8.853375893E-4,1.095564340E-2,8.013076417E-2,1.394018987E-4,1.095564340E-2,1.794372060E+2,2.575295505E-3,1.149053028E-2,2.775384484E-2,8.543720682E-5,1.149053028E-2,9.510161470E-1,1.000000000E+0
3.400000000E+1,2.387360000E+2,2.061559000E+2,-9.914100000E+0,8.845854420E-4,1.095549363E-2,6.107166596E-2,1.398920798E-4,1.095549363E-2,1.794287692E+2,2.574615009E-3,1.149035742E-2,2.337986672E-2,8.511390942E-5,1.149035742E-2,6.201987842E-1,1.000000000E+0
3.500000000E+1,2.387370000E+2,2.061785000E+2,-9.910800000E+0,8.855445651E-4,1.095540802E-2,9.055529910E-2,1.389891107E-4,1.095540802E-2,1.794160859E+2,2.575986374E-3,1.149023466E-2,3.252620118E-2,8.592062112E-5,1.149023466E-2,9.511369681E-1,1.000000000E+0
3.600000000E+1,2.387370000E+2,2.061983000E+2,-9.906800000E+0,8.847801546E-4,1.095535170E-2,4.962317845E-2,1.393282231E-4,1.095535170E-2,1.795445547E+2,2.575262698E-3,1.149015114E-2,1.913324337E-2,8.518133467E-5,1.149015114E-2,6.394091005E-1,1.000000000E+0
3.700000000E+1,2.387370000E+2,2.061996000E+2,-9.902600000E+0,8.858676786E-4,1.095537858E-2,6.296844205E-2,1.385987206E-4,1.095537858E-2,1.795517553E+2,2.576340912E-3,1.149025357E-2,1.298123735E-2,8.600668178E-5,1.149025357E-2,5.910850840E-1,1.000000000E+0
3.800000000E+1,2.387370000E+2,2.061974000E+2,-9.898600000E+0,8.858676786E-4,1.095537858E-2,6.296844205E-2,1.385987206E-4,1.095537858E-2,1.795517553E+2,2.576340912E-3,1.149025357E-2,1.298123735E-2,8.600668178E-5,1.149025357E-2,5.910850840E-1,1.000000000E+0
3.900000000E+1,2.387370000E+2,2.061945000E+2,-9.894700000E+0,8.855811489E-4,1.095536465E-2,1.038104203E-1,1.387152600E-4,1.095536465E-2,1.794918733E+2,2.576053251E-3,1.149020097E-2,1.648470228E-2,8.541808419E-5,1.149020097E-2,9.166533509E-1,1.000000000E+0
4.000000000E+1,2.387370000E+2,2.061890000E+2,-9.890700000E+0,8.850915514E-4,1.095536229E-2,5.427325352E-2,1.392095932E-4,1.095536229E-2,1.795378627E+2,2.575236684E-3,1.149017819E-2,1.735246951E-2,8.516264566E-5,1.149017819E-2,5.402208052E-1,1.000000000E+0
4.100000000E+1,2.387370000E+2,2.061887000E+2,-9.886400000E+0,8.851348883E-4,1.095538826E-2,8.203956446E-2,1.392288930E-4,1.095538826E-2,1.792603810E+2,2.575640588E-3,1.149016692E-2,3.282264809E-2,8.522622705E-5,1.149016692E-2,7.862035490E-1,1.000000000E+0
4.200000000E+1,2.387370000E+2,2.061966000E+2,-9.883100000E+0,8.849917341E-4,1.095537229E-2,8.509589939E-2,1.389963800E-4,1.095537229E-2,1.792938654E+2,2.575691398E-3,1.149018211E-2,3.607717269E-2,8.499730543E-5,1.149018211E-2,7.903636058E-1,1.000000000E+0
4.300000000E+1,2.387380000E+2,2.061915000E+2,-9.879700000E+0,8.850436244E-4,1.095530713E-2,4.867300832E-2,1.389699615E-4,1.095530713E-2,1.796661774E+2,2.575263853E-3,1.149010048E-2,1.502203584E-2,8.537239865E-5,1.149010048E-2,3.895057628E-1,1.000000000E+0
4.400000000E+1,2.387380000E+2,2.061917000E+2,-9.875700000E+0,8.855128593E-4,1.095530549E-2,6.257824659E-2,1.389541649E-4,1.095530549E-2,1.794870336E+2,2.575637450E-3,1.149008688E-2,2.513596357E-2,8.554320066E-5,1.149008688E-2,7.396683984E-1,1.000000000E+0
4.500000000E+1,2.387380000E+2,2.062039000E+2,-9.871500000E+0,8.846854325E-4,1.095533538E-2,7.838282413E-2,1.389468317E-4,1.095533538E-2,1.794549689E+2,2.574856108E-3,1.149013474E-2,2.397819617E-2,8.474006383E-5,1.149013474E-2,9.435459757E-1,1.000000000E+0
4.600000000E+1,2.387380000E+2,2.062161000E+2,-9.867600000E+0,8.859155909E-4,1.095528542E-2,1.979249549E-2,1.382959169E-4,1.095528542E-2,1.798381824E+2,2.576068311E-3,1.149008492E-2,2.873590693E-3,8.562736664E-5,1.149008492E-2,4.154316623E-1,1.000000000E+0
4.700000000E+1,2.387380000E+2,2.062174000E+2,-9.863300000E+0,8.853426561E-4,1.095525091E-2,9.589847763E-2,1.390725950E-4,1.095525091E-2,1.794794760E+2,2.575484786E-3,1.149003081E-2,2.611759155E-2,8.545295815E-5,1.149003081E-2,1.078678215E+0,1.000000000E+0
4.800000000E+1,2.387380000E+2,2.062044000E+2,-9.859200000E+0,8.842858185E-4,1.095524779E-2,1.733687568E-2,1.394641100E-4,1.095524779E-2,1.795968720E+2,2.574791679E-3,1.149003163E-2,1.479955445E-2,8.471516287E-5,1.149003163E-2,1.680637853E-1,1.000000000E+0
4.900000000E+1,2.387390000E+2,2.062062000E+2,-9.855200000E+0,8.854648023E-4,1.095524603E-2,8.524946594E-2,1.390262888E-4,1.095524603E-2,1.792938016E+2,2.575780167E-3,1.149009025E-2,2.690635806E-2,8.533367569E-5,1.149009025E-2,5.731897400E-1,1.000000000E+0
5.000000000E+1,2.387390000E+2,2.062040000E+2,-9.851100000E+0,8.848294450E-4,1.095529685E-2,7.560256787E-2,1.389721619E-4,1.095529685E-2,1.795132047E+2,2.575341711E-3,1.149020728E-2,1.858938947E-2,8.459963736E-5,1.149020728E-2,6.924613656E-1,1.000000000E+0
5.100000000E+1,2.387390000E+2,2.061980000E+2,-9.847100000E+0,8.848294450E-4,1.095529685E-2,7.560256787E-2,1.389721619E-4,1.095529685E-2,1.795132047E+2,2.575341711E-3,1.149020728E-2,1.858938947E-2,8.459963736E-5,1.149020728E-2,6.924613656E-1,1.000000000E+0
5.200000000E+1,2.387390000E+2,2.062002000E+2,-9.844300000E+0,8.852411268E-4,1.095522393E-2,5.032458216E-2,1.385242477E-4,1.095522393E-2,1.795050978E+2,2.575403840E-3,1.149014918E-2,9.829137533E-3,8.536978890E-5,1.149014918E-2,5.802508709E-1,1.000000000E+0
5.300000000E+1,2.387390000E+2,2.062059000E+2,-9.840200000E+0,8.850251393E-4,1.095516060E-2,7.531645052E-2,1.389868412E-4,1.095516060E-2,1.792094594E+2,2.575287488E-3,1.149014873E-2,2.517290431E-2,8.491900545E-5,1.149014873E-2,9.001620687E-1,1.000000000E+0
5.400000000E+1,2.387390000E+2,2.062155000E+2,-9.836200000E+0,8.847877201E-4,1.095523992E-2,6.659205132E-2,1.392782562E-4,1.095523992E-2,1.793573277E+2,2.574962757E-3,1.149021305E-2,2.480040156E-2,8.494183097E-5,1.149021305E-2,8.096330971E-1,1.000000000E+0
5.500000000E+1,2.387390000E+2,2.062187000E+2,-9.831900000E+0,8.850119021E-4,1.095518923E-2,6.791024987E-2,1.389704385E-4,1.095518923E-2,1.794042031E+2,2.575403946E-3,1.149008988E-2,3.251828583E-2,8.495559869E-5,1.149008988E-2,7.823849658E-1,1.000000000E+0
5.600000000E+1,2.387400000E+2,2.062171000E+2,-9.827700000E+0,8.849124719E-4,1.095506229E-2,6.897998230E-2,1.388833357E-4,1.095506229E-2,1.792656424E+2,2.575005073E-3,1.148997533E-2,3.438756103E-2,8.480268928E-5,1.148997533E-2,9.126495257E-1,1.000000000E+0
5.700000000E+1,2.387400000E+2,2.062270000E+2,-9.823700000E+0,8.846842764E-4,1.095496215E-2,9.312812678E-2,1.386434854E-4,1.095496215E-2,1.792120766E+2,2.575455462E-3,1.148993605E-2,3.201437883E-2,8.492821986E-5,1.148993605E-2,9.122943650E-1,1.000000000E+0
5.800000000E+1,2.387400000E+2,2.062382000E+2,-9.819600000E+0,8.846428134E-4,1.095506133E-2,1.729233168E-2,1.390455308E-4,1.095506133E-2,1.796724587E+2,2.575281461E-3,1.148997383E-2,4.207723636E-3,8.478787610E-5,1.148997383E-2,2.104874591E-1,1.000000000E+0
5.900000000E+1,2.387400000E+2,2.062282000E+2,-9.815500000E+0,8.847840809E-4,1.095512033E-2,7.517983287E-2,1.390830723E-4,1.095512033E-2,1.793675297E+2,2.575331601E-3,1.149004770E-2,2.420780342E-2,8.464025965E-5,1.149004770E-2,9.709294302E-1,1.000000000E+0
6.000000000E+1,2.387400000E+2,2.062172000E+2,-9.811900000E+0,8.842400547E-4,1.095511949E-2,7.182454193E-2,1.392996590E-4,1.095511949E-2,1.792876474E+2,2.574917659E-3,1.148998582E-2,2.961274264E-2,8.414515584E-5,1.148998582E-2,8.551953213E-1,1.000000000E+0
6.100000000E+1,2.387410000E+2,2.062148000E+2,-9.808600000E+0,8.852020756E-4,1.095506075E-2,1.901582005E-2,1.386423458E-4,1.095506075E-2,1.797097183E+2,2.575796702E-3,1.148995740E-2,7.033944426E-3,8.535318923E-5,1.148995740E-2,3.683100624E-1,1.000000000E+0
6.200000000E+1,2.387410000E+2,2.062190000E+2,-9.804600000E+0,8.851080471E-4,1.095509728E-2,9.556361298E-2,1.384032678E-4,1.095509728E-2,1.792618516E+2,2.575779674E-3,1.148994927E-2,3.206485880E-2,8.519421397E-5,1.148994927E-2,1.095440742E+0,1.000000000E+0
6.300000000E+1,2.387410000E+2,2.062179000E+2,-9.800300000E+0,8.842775023E-4,1.095506130E-2,6.885824284E-2,1.390093215E-4,1.095506130E-2,1.794866041E+2,2.575057023E-3,1.148991017E-2,2.151624858E-2,8.464679493E-5,1.148991017E-2,5.387748304E-1,1.000000000E+0
6.400000000E+1,2.387410000E+2,2.062045000E+2,-9.796100000E+0,8.842775023E-4,1.095506130E-2,6.885824284E-2,1.390093215E-4,1.095506130E-2,1.794866041E+2,2.575057023E-3,1.148991017E-2,2.151624858E-2,8.464679493E-5,1.148991017E-2,5.387748304E-1,1.000000000E+0
6.500000000E+1,2.387410000E+2,2.061958000E+2,-9.792000000E+0,8.854198241E-4,1.095502464E-2,7.419221259E-2,1.378140554E-4,1.095502464E-2,1.793472342E+2,2.576246346E-3,1.148992333E-2,2.483172074E-2,8.544017671E-5,1.148992333E-2,8.597384204E-1,1.000000000E+0
6.600000000E+1,2.387410000E+2,2.062012000E+2,-9.787900000E+0,8.847003978E-4,1.095498182E-2,9.779468042E-2,1.384651661E-4,1.095498182E-2,1.792892660E+2,2.575493227E-3,1.148985464E-2,3.598273947E-2,8.456868166E-5,1.148985464E-2,1.026015366E+0,1.000000000E+0
6.700000000E+1,2.387420000E+2,2.062186000E+2,-9.783900000E+0,8.846148731E-4,1.095489755E-2,4.020366818E-2,1.387818383E-4,1.095489755E-2,1.795714511E+2,2.575243053E-3,1.148974200E-2,1.271791984E-2,8.477321743E-5,1.148974200E-2,5.414898649E-1,1.000000000E+0
6.800000000E+1,2.387420000E+2,2.062135000E+2,-9.779600000E+0,8.847067135E-4,1.095494572E-2,7.061051277E-2,1.386201955E-4,1.095494572E-2,1.793125818E+2,2.575761693E-3,1.148978501E-2,2.193943127E-2,8.446472743E-5,1.148978501E-2,6.939260438E-1,1.000000000E+0
6.900000000E+1,2.387420000E+2,2.062059000E+2,-9.776800000E+0,8.849763226E-4,1.095499817E-2,8.920330632E-2,1.381449271E-4,1.095499817E-2,1.794195942E+2,2.575798633E-3,1.148983817E-2,2.590921470E-2,8.488781463E-5,1.148983817E-2,1.000632135E+0,1.000000000E+0
7.000000000E+1,2.387420000E+2,2.062117000E+2,-9.772700000E+0,8.849041174E-4,1.095506811E-2,6.801083630E-2,1.382847104E-4,1.095506811E-2,1.796079625E+2,2.575772592E-3,1.148993207E-2,1.821832760E-2,8.488253799E-5,1.148993207E-2,7.941333284E-1,1.000000000E+0
7.100000000E+1,2.387420000E+2,2.062151000E+2,-9.768600000E+0,8.848779709E-4,1.095503925E-2,3.337786918E-2,1.388125918E-4,1.095503925E-2,1.794764544E+2,2.575707407E-3,1.148986028E-2,1.622057288E-2,8.477559466E-5,1.148986028E-2,5.030856839E-1,1.000000000E+0
7.200000000E+1,2.387420000E+2,2.062315000E+2,-9.764500000E+0,8.843537979E-4,1.095511315E-2,6.524245906E-2,1.381834214E-4,1.095511315E-2,1.793808546E+2,2.575768279E-3,1.148995318E-2,2.443886845E-2,8.459045234E-5,1.148995318E-2,7.858929622E-1,1.000000000E+0
7.300000000E+1,2.387420000E+2,2.062210000E+2,-9.760300000E+0,8.843492954E-4,1.095529090E-2,7.859682277E-2,1.386007905E-4,1.095529090E-2,1.794958451E+2,2.575627053E-3,1.149017959E-2,2.187192610E-2,8.433671919E-5,1.149017959E-2,7.949759359E-1,1.000000000E+0
7.400000000E+1,2.387430000E+2,2.062114000E+2,-9.756400000E+0,8.843904553E-4,1.095537706E-2,4.380583048E-2,1.386917475E-4,1.095537706E-2,1.793533996E+2,2.574944332E-3,1.149027858E-2,1.096353496E-2,8.449480956E-5,1.149027858E-2,5.547646162E-1,1.000000000E+0
7.500000000E+1,2.387430000E+2,2.062240000E+2,-9.752300000E+0,8.853645147E-4,1.095537256E-2,1.023264549E-1,1.382007607E-4,1.095537256E-2,1.792098903E+2,2.575805256E-3,1.149026669E-2,2.951052074E-2,8.507531199E-5,1.149026669E-2,1.154472708E+0,1.000000000E+0
7.600000000E+1,2.387430000E+2,2.062331000E+2,-9.748000000E+0,8.842630334E-4,1.095537189E-2,7.962683557E-2,1.387463464E-4,1.095537189E-2,1.793042913E+2,2.575201523E-3,1.149026352E-2,3.020309423E-2,8.405633034E-5,1.149026352E-2,8.197807001E-1,1.000000000E+0
7.700000000E+1,2.387430000E+2,2.062425000E+2,-9.743800000E+0,8.848432570E-4,1.095528506E-2,5.369362790E-2,1.381891335E-4,1.095528506E-2,1.794957511E+2,2.575395277E-3,1.149023200E-2,1.996909702E-2,8.459876270E-5,1.149023200E-2,6.386056609E-1,1.000000000E+0
7.800000000E+1,2.387430000E+2,2.062375000E+2,-9.740500000E+0,8.848432570E-4,1.095528506E-2,5.369362790E-2,1.381891335E-4,1.095528506E-2,1.794957511E+2,2.575395277E-3,1.149023200E-2,1.996909702E-2,8.459876270E-5,1.149023200E-2,6.386056609E-1,1.000000000E+0
7.900000000E+1,2.387430000E+2,2.062327000E+2,-9.737000000E+0,8.848944851E-4,1.095526502E-2,8.234005383E-2,1.383822914E-4,1.095526502E-2,1.793561908E+2,2.575518740E-3,1.149013313E-2,2.217707586E-2,8.473136487E-5,1.149013313E-2,8.061728270E-1,1.000000000E+0
8.000000000E+1,2.387430000E+2,2.062336000E+2,-9.733100000E+0,8.843779411E-4,1.095523081E-2,8.293040599E-2,1.389546160E-4,1.095523081E-2,1.792829455E+2,2.574844120E-3,1.149008147E-2,2.970272446E-2,8.426492390E-5,1.149008147E-2,9.157406134E-1,1.000000000E+0
8.100000000E+1,2.387440000E+2,2.062384000E+2,-9.728700000E+0,8.847794652E-4,1.095522549E-2,4.524781224E-2,1.379503469E-4,1.095522549E-2,1.795398270E+2,2.575589059E-3,1.149006473E-2,2.488053761E-2,8.467938453E-5,1.149006473E-2,5.690340703E-1,1.000000000E+0
8.200000000E+1,2.387440000E+2,2.062428000E+2,-9.724600000E+0,8.843569714E-4,1.095527349E-2,9.687141159E-2,1.382105425E-4,1.095527349E-2,1.793418576E+2,2.575565021E-3,1.149015238E-2,3.372694619E-2,8.421655768E-5,1.149015238E-2,1.192250655E+0,1.000000000E+0
8.300000000E+1,2.387440000E+2,2.062421000E+2,-9.720500000E+0,8.842072827E-4,1.095522796E-2,4.423222217E-2,1.385322433E-4,1.095522796E-2,1.793752578E+2,2.575119917E-3,1.149007329E-2,2.417405705E-2,8.407539550E-5,1.149007329E-2,4.854062838E-1,1.000000000E+0
8.400000000E+1,2.387450000E+2,2.062397000E+2,-9.716300000E+0,8.848940440E-4,1.095516835E-2,7.181240076E-2,1.379143679E-4,1.095516835E-2,1.794102756E+2,2.576238272E-3,1.148999662E-2,2.853775539E-2,8.496638128E-5,1.148999662E-2,7.397734113E-1,1.000000000E+0
8.500000000E+1,2.387450000E+2,2.062389000E+2,-9.712500000E+0,8.844587967E-4,1.095511976E-2,7.432361484E-2,1.382253983E-4,1.095511976E-2,1.795046997E+2,2.575650814E-3,1.148995081E-2,1.886964616E-2,8.417252875E-5,1.148995081E-2,8.168428401E-1,1.000000000E+0
8.600000000E+1,2.387450000E+2,2.062498000E+2,-9.708300000E+0,8.846218184E-4,1.095505808E-2,3.323983629E-2,1.384430759E-4,1.095505808E-2,1.796581205E+2,2.575270606E-3,1.148990705E-2,6.265097129E-3,8.409214533E-5,1.148990705E-2,4.124174780E-1,1.000000000E+0
8.700000000E+1,2.387450000E+2,2.062401000E+2,-9.704200000E+0,8.849941109E-4,1.095505625E-2,9.987747541E-2,1.379139964E-4,1.095505625E-2,1.793661868E+2,2.575725213E-3,1.148989761E-2,2.921418645E-2,8.455376383E-5,1.148989761E-2,1.042670096E+0,1.000000000E+0
8.800000000E+1,2.387460000E+2,2.062252000E+2,-9.701200000E+0,8.835847908E-4,1.095512402E-2,6.599591611E-2,1.386479910E-4,1.095512402E-2,1.794909766E+2,2.575005242E-3,1.148997050E-2,1.645373337E-2,8.390004295E-5,1.148997050E-2,7.113770746E-1,1.000000000E+0
