#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
1.300000000E+1,9.890090000E+1,8.661730000E+1,9.982800000E+0,1.909394215E-4,1.141278120E-2,5.855151176E-2,2.772929175E-6,1.141278120E-2,2.024603829E+1,7.483295688E-4,1.193039213E-2,1.316212602E-1,5.682798821E-5,1.193039213E-2,1.787579080E+2,1.000000000E+0
1.400000000E+1,9.890080000E+1,8.661140000E+1,9.980100000E+0,1.911316583E-4,1.141271590E-2,7.124438245E-2,2.939303286E-6,1.141271590E-2,7.476843366E+0,7.488708420E-4,1.193032817E-2,8.731923977E-2,5.683072296E-5,1.193032817E-2,1.788268441E+2,1.000000000E+0
1.500000000E+1,9.890070000E+1,8.661070000E+1,9.977200000E+0,1.913604716E-4,1.141274942E-2,1.554780498E-1,2.805179459E-6,1.141274942E-2,2.226420229E+1,7.483147813E-4,1.193033042E-2,1.246370023E-1,5.684554220E-5,1.193033042E-2,1.786348318E+2,1.000000000E+0
1.600000000E+1,9.890070000E+1,8.661080000E+1,9.974100000E+0,1.910722487E-4,1.141271374E-2,1.586485965E-1,2.953384017E-6,1.141271374E-2,2.410733751E+1,7.482307957E-4,1.193032000E-2,1.350745491E-1,5.689101573E-5,1.193032000E-2,1.787896678E+2,1.000000000E+0
1.700000000E+1,9.890070000E+1,8.661590000E+1,9.971200000E+0,1.910162459E-4,1.141269497E-2,2.675801536E-1,3.031959011E-6,1.141269497E-2,2.125232879E+1,7.485871846E-4,1.193035058E-2,1.425908796E-1,5.664750835E-5,1.193035058E-2,1.784929261E+2,1.000000000E+0
1.800000000E+1,9.890100000E+1,8.662330000E+1,9.967700000E+0,1.910162459E-4,1.141269497E-2,2.675801536E-1,3.031959011E-6,1.141269497E-2,2.125232879E+1,7.485871846E-4,1.193035058E-2,1.425908796E-1,5.664750835E-5,1.193035058E-2,1.784929261E+2,1.000000000E+0
1.900000000E+1,9.890120000E+1,8.662960000E+1,9.964900000E+0,1.911652054E-4,1.141269841E-2,2.137822912E-1,2.670757942E-6,1.141269841E-2,2.541068055E+1,7.485213130E-4,1.193035195E-2,1.153863070E-1,5.664410551E-5,1.193035195E-2,1.787879092E+2,1.000000000E+0
2.000000000E+1,9.890180000E+1,8.663190000E+1,9.961900000E+0,1.911911865E-4,1.141264992E-2,1.998329920E-1,2.752564390E-6,1.141264992E-2,2.433376759E+1,7.483341469E-4,1.193031371E-2,1.310190681E-1,5.698997058E-5,1.193031371E-2,1.787231140E+2,1.000000000E+0
2.100000000E+1,9.890270000E+1,8.662980000E+1,9.958700000E+0,1.913558345E-4,1.141263366E-2,2.274878835E-1,2.873313892E-6,1.141263366E-2,1.459534223E+1,7.488169975E-4,1.193029330E-2,1.170250641E-1,5.662285421E-5,1.193029330E-2,1.786203538E+2,1.000000000E+0
2.200000000E+1,9.890340000E+1,8.662350000E+1,9.954800000E+0,1.909374760E-4,1.141263086E-2,2.123425270E-1,2.579953531E-6,1.141263086E-2,1.682409525E+1,7.481919358E-4,1.193023075E-2,1.141937694E-1,5.693685685E-5,1.193023075E-2,1.785902352E+2,1.000000000E+0
2.300000000E+1,9.890410000E+1,8.662550000E+1,9.951200000E+0,1.916184072E-4,1.141264609E-2,3.108069177E-1,3.229632556E-6,1.141264609E-2,1.888583398E+1,7.488323702E-4,1.193022995E-2,1.246044266E-1,5.660146874E-5,1.193022995E-2,1.786805168E+2,1.000000000E+0
2.400000000E+1,9.890450000E+1,8.662760000E+1,9.947500000E+0,1.910098626E-4,1.141263356E-2,2.987180831E-1,2.850494014E-6,1.141263356E-2,2.265757270E+1,7.481506332E-4,1.193021003E-2,1.593843064E-1,5.685313885E-5,1.193021003E-2,1.782487885E+2,1.000000000E+0
2.500000000E+1,9.890480000E+1,8.662610000E+1,9.943600000E+0,1.914839580E-4,1.141255110E-2,3.052187125E-1,3.152440181E-6,1.141255110E-2,2.162121912E+1,7.484678195E-4,1.193017068E-2,1.366269379E-1,5.652076442E-5,1.193017068E-2,1.784593550E+2,1.000000000E+0
2.600000000E+1,9.890470000E+1,8.663120000E+1,9.940000000E+0,1.915191278E-4,1.141254813E-2,1.711143006E-1,3.092935221E-6,1.141254813E-2,1.853558284E+1,7.487553038E-4,1.193012092E-2,1.362807864E-1,5.649628055E-5,1.193012092E-2,1.788913945E+2,1.000000000E+0
2.700000000E+1,9.890460000E+1,8.663200000E+1,9.936100000E+0,1.914173748E-4,1.141256085E-2,2.253273825E-1,3.059039641E-6,1.141256085E-2,2.010004445E+1,7.487666927E-4,1.193015219E-2,1.352081903E-1,5.666006146E-5,1.193015219E-2,1.786163544E+2,1.000000000E+0
2.800000000E+1,9.890440000E+1,8.662720000E+1,9.932400000E+0,1.911720248E-4,1.141254245E-2,1.601218367E-1,2.766181582E-6,1.141254245E-2,2.092911701E+1,7.485215869E-4,1.193012724E-2,1.110822385E-1,5.653523924E-5,1.193012724E-2,1.787797807E+2,1.000000000E+0
2.900000000E+1,9.890440000E+1,8.662440000E+1,9.928700000E+0,1.911595659E-4,1.141251656E-2,3.208375213E-1,2.923694537E-6,1.141251656E-2,1.702060756E+1,7.481489883E-4,1.193010600E-2,1.390662304E-1,5.663896614E-5,1.193010600E-2,1.787361570E+2,1.000000000E+0
3.000000000E+1,9.890440000E+1,8.662470000E+1,9.925600000E+0,1.916826094E-4,1.141257072E-2,2.398986866E-1,2.665021274E-6,1.141257072E-2,1.775950957E+1,7.485450023E-4,1.193014051E-2,1.333874189E-1,5.638185747E-5,1.193014051E-2,1.786726295E+2,1.000000000E+0
3.100000000E+1,9.890440000E+1,8.662820000E+1,9.921800000E+0,1.913806527E-4,1.141264007E-2,2.677235845E-1,3.025420905E-6,1.141264007E-2,2.977647928E+1,7.483552486E-4,1.193016319E-2,1.657250205E-1,5.661950953E-5,1.193016319E-2,1.786923357E+2,1.000000000E+0
3.200000000E+1,9.890480000E+1,8.663120000E+1,9.918100000E+0,1.913806527E-4,1.141264007E-2,2.677235845E-1,3.025420905E-6,1.141264007E-2,2.977647928E+1,7.483552486E-4,1.193016319E-2,1.657250205E-1,5.661950953E-5,1.193016319E-2,1.786923357E+2,1.000000000E+0
3.300000000E+1,9.890530000E+1,8.663350000E+1,9.913800000E+0,1.918057330E-4,1.141264282E-2,3.487215668E-1,3.062932154E-6,1.141264282E-2,2.813819581E+1,7.486186092E-4,1.193012959E-2,1.741992976E-1,5.637987774E-5,1.193012959E-2,1.783062359E+2,1.000000000E+0
3.400000000E+1,9.890610000E+1,8.663580000E+1,9.909900000E+0,1.914963064E-4,1.141262685E-2,2.161236228E-1,2.643728940E-6,1.141262685E-2,1.928954833E+1,7.482613424E-4,1.193011849E-2,1.451908333E-1,5.628995588E-5,1.193011849E-2,1.790706880E+2,1.000000000E+0
3.500000000E+1,9.890660000E+1,8.662750000E+1,9.905900000E+0,1.914444363E-4,1.141258253E-2,2.627408078E-1,3.041427550E-6,1.141258253E-2,2.238999384E+1,7.482670372E-4,1.193008474E-2,1.449012777E-1,5.624041230E-5,1.193008474E-2,1.785856701E+2,1.000000000E+0
3.600000000E+1,9.890750000E+1,8.662810000E+1,9.902200000E+0,1.915281852E-4,1.141257428E-2,2.588691532E-1,2.444978617E-6,1.141257428E-2,2.938877464E+1,7.480693915E-4,1.193006571E-2,1.344138090E-1,5.635932833E-5,1.193006571E-2,1.787548869E+2,1.000000000E+0
3.700000000E+1,9.890790000E+1,8.663600000E+1,9.898000000E+0,1.914173152E-4,1.141256998E-2,1.366781567E-1,2.485349151E-6,1.141256998E-2,2.532495203E+1,7.478516077E-4,1.193011181E-2,1.182530070E-1,5.630640574E-5,1.193011181E-2,1.789181513E+2,1.000000000E+0
3.800000000E+1,9.890820000E+1,8.663150000E+1,9.894000000E+0,1.916043884E-4,1.141261488E-2,1.728320590E-1,2.742082489E-6,1.141261488E-2,1.432968797E+1,7.480982616E-4,1.193009571E-2,1.081644811E-1,5.617593946E-5,1.193009571E-2,1.787983338E+2,1.000000000E+0
3.900000000E+1,9.890830000E+1,8.663110000E+1,9.890100000E+0,1.910684487E-4,1.141257499E-2,6.469538510E-2,2.215537342E-6,1.141257499E-2,2.902391736E+1,7.476734916E-4,1.193009696E-2,1.020178429E-1,5.639450495E-5,1.193009696E-2,1.789973782E+2,1.000000000E+0
4.000000000E+1,9.890830000E+1,8.663770000E+1,9.886600000E+0,1.914140748E-4,1.141257582E-2,5.066429650E-2,2.554300110E-6,1.141257582E-2,2.645625903E+1,7.475737933E-4,1.193010776E-2,1.133773698E-1,5.607697348E-5,1.193010776E-2,1.790434873E+2,1.000000000E+0
4.100000000E+1,9.890830000E+1,8.663960000E+1,9.883200000E+0,1.912926805E-4,1.141255290E-2,4.274977646E-2,2.492735934E-6,1.141255290E-2,1.692139781E+1,7.481629901E-4,1.193011563E-2,8.500269935E-2,5.594246799E-5,1.193011563E-2,1.792757076E+2,1.000000000E+0
4.200000000E+1,9.890820000E+1,8.663950000E+1,9.879200000E+0,1.912350153E-4,1.141255391E-2,2.487072808E-2,2.086610362E-6,1.141255391E-2,1.328417541E+1,7.477038335E-4,1.193009332E-2,9.143159111E-2,5.634598050E-5,1.193009332E-2,1.794852281E+2,1.000000000E+0
4.300000000E+1,9.890840000E+1,8.664080000E+1,9.875300000E+0,1.915877634E-4,1.141255806E-2,1.074166721E-1,2.330263401E-6,1.141255806E-2,2.209334165E+1,7.479795886E-4,1.193008296E-2,1.059944508E-1,5.606621141E-5,1.193008296E-2,1.791466885E+2,1.000000000E+0
4.400000000E+1,9.890830000E+1,8.664140000E+1,9.871000000E+0,1.918211017E-4,1.141258534E-2,-4.133540375E-2,2.659594928E-6,1.141258534E-2,1.094436526E+1,7.482196349E-4,1.193011598E-2,6.744312988E-2,5.571929173E-5,1.193011598E-2,1.795168714E+2,1.000000000E+0
4.500000000E+1,9.890850000E+1,8.664300000E+1,9.867100000E+0,1.918211017E-4,1.141258534E-2,-4.133540375E-2,2.659594928E-6,1.141258534E-2,1.094436526E+1,7.482196349E-4,1.193011598E-2,6.744312988E-2,5.571929173E-5,1.193011598E-2,1.795168714E+2,1.000000000E+0
4.600000000E+1,9.890850000E+1,8.664510000E+1,9.863000000E+0,1.914907057E-4,1.141255521E-2,-5.264850225E-2,2.124955372E-6,1.141255521E-2,1.894231386E+1,7.476454042E-4,1.193011715E-2,6.565197439E-2,5.596598801E-5,1.193011715E-2,1.790883246E+2,1.000000000E+0
4.700000000E+1,9.890870000E+1,8.665050000E+1,9.858700000E+0,1.916626218E-4,1.141252254E-2,-1.807769242E-2,2.214716135E-6,1.141252254E-2,1.865047275E+1,7.481446070E-4,1.193008150E-2,7.005759269E-2,5.601970924E-5,1.193008150E-2,1.792926471E+2,1.000000000E+0
4.800000000E+1,9.890870000E+1,8.665580000E+1,9.854800000E+0,1.915814012E-4,1.141251545E-2,2.485893835E-2,2.347906429E-6,1.141251545E-2,1.520190394E+1,7.480603285E-4,1.193002279E-2,5.474720423E-2,5.612030389E-5,1.193002279E-2,1.794397337E+2,1.000000000E+0
4.900000000E+1,9.890880000E+1,8.665400000E+1,9.850800000E+0,1.916786052E-4,1.141252530E-2,2.158062562E-2,2.685424276E-6,1.141252530E-2,1.964936470E+1,7.479200376E-4,1.193002581E-2,7.316410839E-2,5.593579048E-5,1.193002581E-2,1.795050042E+2,1.000000000E+0
5.000000000E+1,9.890890000E+1,8.665580000E+1,9.847300000E+0,1.917946352E-4,1.141250268E-2,2.284275395E-2,2.616269750E-6,1.141250268E-2,1.411777489E+1,7.479879119E-4,1.193001760E-2,9.625095436E-2,5.593300793E-5,1.193001760E-2,1.793621479E+2,1.000000000E+0
5.100000000E+1,9.890880000E+1,8.665910000E+1,9.843700000E+0,1.918649381E-4,1.141247856E-2,4.968705884E-3,2.075022064E-6,1.141247856E-2,1.350865840E+1,7.479709186E-4,1.192997989E-2,9.052400242E-2,5.555816479E-5,1.192997989E-2,1.793204951E+2,1.000000000E+0
5.200000000E+1,9.890890000E+1,8.665860000E+1,9.839800000E+0,1.916049919E-4,1.141248379E-2,-6.439742196E-2,2.353074638E-6,1.141248379E-2,5.731942549E+0,7.476793544E-4,1.193000569E-2,6.895946554E-2,5.580794615E-5,1.193000569E-2,1.795113443E+2,1.000000000E+0
5.300000000E+1,9.890900000E+1,8.665900000E+1,9.835800000E+0,1.917645096E-4,1.141242730E-2,-3.855915898E-2,2.378170790E-6,1.141242730E-2,5.223163691E+0,7.480100944E-4,1.192996939E-2,4.015699699E-2,5.573901556E-5,1.192996939E-2,1.793159190E+2,1.000000000E+0
5.400000000E+1,9.890910000E+1,8.665910000E+1,9.831900000E+0,1.920915301E-4,1.141243974E-2,-5.760784214E-2,2.910943588E-6,1.141243974E-2,1.006283720E+1,7.483354279E-4,1.193000719E-2,4.398652481E-2,5.563026793E-5,1.193000719E-2,1.792734204E+2,1.000000000E+0
5.500000000E+1,9.890910000E+1,8.666080000E+1,9.827700000E+0,1.920020412E-4,1.141248201E-2,-6.896810742E-2,2.452241815E-6,1.141248201E-2,1.041062724E+1,7.479581722E-4,1.193005293E-2,6.493544878E-2,5.557034544E-5,1.193005293E-2,1.793743871E+2,1.000000000E+0
5.600000000E+1,9.890960000E+1,8.665880000E+1,9.823600000E+0,1.921920139E-4,1.141248466E-2,-1.055791008E-3,2.573021402E-6,1.141248466E-2,1.079070563E+1,7.479064697E-4,1.193006979E-2,6.781580521E-2,5.545027579E-5,1.193006979E-2,1.792779287E+2,1.000000000E+0
5.700000000E+1,9.891000000E+1,8.665940000E+1,9.819500000E+0,1.919378522E-4,1.141250336E-2,-1.825901611E-1,2.117554120E-6,1.141250336E-2,4.421282537E+0,7.478032295E-4,1.193005400E-2,4.939292111E-2,5.524650765E-5,1.193005400E-2,1.796641591E+2,1.000000000E+0
5.800000000E+1,9.891060000E+1,8.666560000E+1,9.815600000E+0,1.922568616E-4,1.141251874E-2,-5.547047086E-2,3.024422945E-6,1.141251874E-2,2.840555688E+0,7.482293748E-4,1.193007735E-2,5.882642437E-2,5.498846730E-5,1.193007735E-2,1.793579047E+2,1.000000000E+0
5.900000000E+1,9.891140000E+1,8.666520000E+1,9.811300000E+0,1.922568616E-4,1.141251874E-2,-5.547047086E-2,3.024422945E-6,1.141251874E-2,2.840555688E+0,7.482293748E-4,1.193007735E-2,5.882642437E-2,5.498846730E-5,1.193007735E-2,1.793579047E+2,1.000000000E+0
6.000000000E+1,9.891210000E+1,8.666460000E+1,9.807300000E+0,1.925750019E-4,1.141250115E-2,-5.272702185E-2,2.694590792E-6,1.141250115E-2,5.269679471E+0,7.486539479E-4,1.193006745E-2,5.320648130E-2,5.484695102E-5,1.193006745E-2,1.795923618E+2,1.000000000E+0
6.100000000E+1,9.891280000E+1,8.666170000E+1,9.803300000E+0,1.923289308E-4,1.141252288E-2,2.853681872E-2,2.775141031E-6,1.141252288E-2,1.796536281E+1,7.482580269E-4,1.193002106E-2,9.566116375E-2,5.522734526E-5,1.193002106E-2,1.790885115E+2,1.000000000E+0
6.200000000E+1,9.891310000E+1,8.666140000E+1,9.799800000E+0,1.927941838E-4,1.141255516E-2,1.249730609E-1,2.824914688E-6,1.141255516E-2,1.325265937E+1,7.487316254E-4,1.193006475E-2,8.971815825E-2,5.480128181E-5,1.193006475E-2,1.791938798E+2,1.000000000E+0
6.300000000E+1,9.891340000E+1,8.666760000E+1,9.796700000E+0,1.925088991E-4,1.141260065E-2,1.060026000E-1,2.819173049E-6,1.141260065E-2,1.205301762E+1,7.484254585E-4,1.193007564E-2,8.106583448E-2,5.475404987E-5,1.193007564E-2,1.793153685E+2,1.000000000E+0
6.400000000E+1,9.891360000E+1,8.667040000E+1,9.792300000E+0,1.924634489E-4,1.141263058E-2,1.839886208E-1,2.634331296E-6,1.141263058E-2,7.447262093E+0,7.487083129E-4,1.193012458E-2,7.049322438E-2,5.483964711E-5,1.193012458E-2,1.789441609E+2,1.000000000E+0
6.500000000E+1,9.891360000E+1,8.666670000E+1,9.788200000E+0,1.929084827E-4,1.141261116E-2,1.405482366E-1,2.646798742E-6,1.141261116E-2,1.201031230E+1,7.489010512E-4,1.193011809E-2,1.189416923E-1,5.471086731E-5,1.193011809E-2,1.788312536E+2,1.000000000E+0
6.600000000E+1,9.891370000E+1,8.666140000E+1,9.784300000E+0,1.925675178E-4,1.141261737E-2,1.375734114E-1,2.676092649E-6,1.141261737E-2,2.377284211E+1,7.480771322E-4,1.193009235E-2,1.352681812E-1,5.493109080E-5,1.193009235E-2,1.789914474E+2,1.000000000E+0
6.700000000E+1,9.891370000E+1,8.665840000E+1,9.779900000E+0,1.928009962E-4,1.141261632E-2,2.029914655E-1,2.745432921E-6,1.141261632E-2,1.499747814E+1,7.484933255E-4,1.193006150E-2,1.316725179E-1,5.436930451E-5,1.193006150E-2,1.787225040E+2,1.000000000E+0
6.800000000E+1,9.891370000E+1,8.666250000E+1,9.775900000E+0,1.926520034E-4,1.141257157E-2,1.943440433E-1,2.985198355E-6,1.141257157E-2,1.652262471E+1,7.485342598E-4,1.193002293E-2,1.229508026E-1,5.456610699E-5,1.193002293E-2,1.788048233E+2,1.000000000E+0
6.900000000E+1,9.891390000E+1,8.667090000E+1,9.772100000E+0,1.925588299E-4,1.141261996E-2,1.874862243E-1,2.723950235E-6,1.141261996E-2,1.159179455E+1,7.483243829E-4,1.193009526E-2,9.502463776E-2,5.476097379E-5,1.193009526E-2,1.787058025E+2,1.000000000E+0
7.000000000E+1,9.891420000E+1,8.667430000E+1,9.767700000E+0,1.925594549E-4,1.141263376E-2,1.542193466E-1,2.542524388E-6,1.141263376E-2,2.019269841E+1,7.481454545E-4,1.193013342E-2,1.312563858E-1,5.477515688E-5,1.193013342E-2,1.790399916E+2,1.000000000E+0
7.100000000E+1,9.891430000E+1,8.667670000E+1,9.763600000E+0,1.925730437E-4,1.141264055E-2,1.734508065E-1,2.776608267E-6,1.141264055E-2,1.954086502E+1,7.484575153E-4,1.193014897E-2,1.071586104E-1,5.500346208E-5,1.193014897E-2,1.788930397E+2,1.000000000E+0
7.200000000E+1,9.891450000E+1,8.667900000E+1,9.759500000E+0,1.925730437E-4,1.141264055E-2,1.734508065E-1,2.776608267E-6,1.141264055E-2,1.954086502E+1,7.484575153E-4,1.193014897E-2,1.071586104E-1,5.500346208E-5,1.193014897E-2,1.788930397E+2,1.000000000E+0
7.300000000E+1,9.891480000E+1,8.667660000E+1,9.756000000E+0,1.925431324E-4,1.141259823E-2,1.494827331E-1,2.280991657E-6,1.141259823E-2,1.010471202E+1,7.478509681E-4,1.193009301E-2,8.961162007E-2,5.466132672E-5,1.193009301E-2,1.791481425E+2,1.000000000E+0
7.400000000E+1,9.891530000E+1,8.667510000E+1,9.752900000E+0,1.927588824E-4,1.141264532E-2,1.705910241E-1,2.879931208E-6,1.141264532E-2,1.759106471E+1,7.483740437E-4,1.193002651E-2,1.078978338E-1,5.479026190E-5,1.193002651E-2,1.788589118E+2,1.000000000E+0
7.500000000E+1,9.891550000E+1,8.668080000E+1,9.748500000E+0,1.927474846E-4,1.141258642E-2,1.372544894E-2,2.737272392E-6,1.141258642E-2,1.043441250E+1,7.482520813E-4,1.193001394E-2,9.373175482E-2,5.458879126E-5,1.193001394E-2,1.791433907E+2,1.000000000E+0
7.600000000E+1,9.891560000E+1,8.668590000E+1,9.744400000E+0,1.924556966E-4,1.141254263E-2,2.042832224E-1,2.705346880E-6,1.141254263E-2,1.330003453E+1,7.482297359E-4,1.193000281E-2,1.141371650E-1,5.454838835E-5,1.193000281E-2,1.785954084E+2,1.000000000E+0
7.700000000E+1,9.891590000E+1,8.668880000E+1,9.740200000E+0,1.925998247E-4,1.141253695E-2,1.232882697E-1,2.630382378E-6,1.141253695E-2,2.386035909E+1,7.480981645E-4,1.192998957E-2,1.102723396E-1,5.450108971E-5,1.192998957E-2,1.788011273E+2,1.000000000E+0
7.800000000E+1,9.891610000E+1,8.668960000E+1,9.736200000E+0,1.923089676E-4,1.141253480E-2,2.530255855E-1,2.330588620E-6,1.141253480E-2,1.854340469E+1,7.477482745E-4,1.192994873E-2,1.139997604E-1,5.497011107E-5,1.192994873E-2,1.786687737E+2,1.000000000E+0
7.900000000E+1,9.891660000E+1,8.669060000E+1,9.732200000E+0,1.931009301E-4,1.141248774E-2,4.819022563E-2,2.406641058E-6,1.141248774E-2,1.207919885E+1,7.482597312E-4,1.192994207E-2,9.434775481E-2,5.436684449E-5,1.192994207E-2,1.790401772E+2,1.000000000E+0
8.000000000E+1,9.891670000E+1,8.669060000E+1,9.727800000E+0,1.922033220E-4,1.141251760E-2,1.697547483E-1,2.387895423E-6,1.141251760E-2,1.928976440E+1,7.476680202E-4,1.192997043E-2,1.479280037E-1,5.475998618E-5,1.192997043E-2,1.786146774E+2,1.000000000E+0
8.100000000E+1,9.891690000E+1,8.668780000E+1,9.723800000E+0,1.926613632E-4,1.141250343E-2,2.809972932E-1,2.560007239E-6,1.141250343E-2,2.028180159E+1,7.484006092E-4,1.192995324E-2,1.630869191E-1,5.436242596E-5,1.192995324E-2,1.786040011E+2,1.000000000E+0
8.200000000E+1,9.891700000E+1,8.669180000E+1,9.719800000E+0,1.925750698E-4,1.141251057E-2,2.376035044E-1,2.437648677E-6,1.141251057E-2,2.410370286E+1,7.477870558E-4,1.192991862E-2,1.357055225E-1,5.476800722E-5,1.192991862E-2,1.787666480E+2,1.000000000E+0
8.300000000E+1,9.891710000E+1,8.669980000E+1,9.716500000E+0,1.927132834E-4,1.141248295E-2,2.556295118E-1,2.582322980E-6,1.141248295E-2,2.811612765E+1,7.478356280E-4,1.192991095E-2,1.562930031E-1,5.441422546E-5,1.192991095E-2,1.784733352E+2,1.000000000E+0
8.400000000E+1,9.891730000E+1,8.670120000E+1,9.713100000E+0,1.926325201E-4,1.141243590E-2,1.436775773E-1,2.643980949E-6,1.141243590E-2,1.539203868E+1,7.481917064E-4,1.192990208E-2,1.253394598E-1,5.426978428E-5,1.192990208E-2,1.787284123E+2,1.000000000E+0
8.500000000E+1,9.891750000E+1,8.669640000E+1,9.709100000E+0,1.925756111E-4,1.141238810E-2,2.484359291E-1,2.289764322E-6,1.141238810E-2,3.134511575E+1,7.477128948E-4,1.192988997E-2,1.354449185E-1,5.434509512E-5,1.192988997E-2,1.786341132E+2,1.000000000E+0
8.600000000E+1,9.891780000E+1,8.669410000E+1,9.704700000E+0,1.925756111E-4,1.141238810E-2,2.484359291E-1,2.289764322E-6,1.141238810E-2,3.134511575E+1,7.477128948E-4,1.192988997E-2,1.354449185E-1,5.434509512E-5,1.192988997E-2,1.786341132E+2,1.000000000E+0
8.700000000E+1,9.891800000E+1,8.669580000E+1,9.700700000E+0,1.929772330E-4,1.141240865E-2,1.259359820E-1,2.533446991E-6,1.141240865E-2,1.794585031E+1,7.479170935E-4,1.192989591E-2,1.171942569E-1,5.392152966E-5,1.192989591E-2,1.788115617E+2,1.000000000E+0
8.800000000E+1,9.891830000E+1,8.669740000E+1,9.696300000E+0,1.924513247E-4,1.141246123E-2,2.139672734E-1,2.330455999E-6,1.141246123E-2,3.246989038E+1,7.476615753E-4,1.192992586E-2,1.455151246E-1,5.446260165E-5,1.192992586E-2,1.785125939E+2,1.000000000E+0
