#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
1.100000000E+1,1.986690000E+2,1.717754000E+2,9.985400000E+0,6.469805594E-4,1.107859414E-2,5.242681337E-2,4.641978643E-5,1.107859414E-2,1.789172366E+2,2.072806706E-3,1.160799347E-2,1.646661113E-2,2.909025899E-5,1.160799347E-2,1.781044065E+2,1.000000000E+0
1.200000000E+1,1.986690000E+2,1.717802000E+2,9.983000000E+0,6.469805594E-4,1.107859414E-2,5.242681337E-2,4.641978643E-5,1.107859414E-2,1.789172366E+2,2.072806706E-3,1.160799347E-2,1.646661113E-2,2.909025899E-5,1.160799347E-2,1.781044065E+2,1.000000000E+0
1.300000000E+1,1.986700000E+2,1.717784000E+2,9.980900000E+0,6.468932457E-4,1.107852155E-2,2.977823180E-2,4.628205595E-5,1.107852155E-2,1.790457686E+2,2.073036398E-3,1.160793521E-2,1.775004680E-2,2.882198430E-5,1.160793521E-2,1.787399478E+2,1.000000000E+0
1.400000000E+1,1.986700000E+2,1.717928000E+2,9.978600000E+0,6.466985613E-4,1.107853447E-2,4.730878171E-2,4.680706394E-5,1.107853447E-2,1.787394675E+2,2.072776399E-3,1.160800191E-2,2.196602652E-2,2.918593811E-5,1.160800191E-2,1.780704900E+2,1.000000000E+0
1.500000000E+1,1.986700000E+2,1.717947000E+2,9.975900000E+0,6.472555310E-4,1.107853910E-2,6.068571159E-2,4.659908372E-5,1.107853910E-2,1.785175846E+2,2.073211785E-3,1.160795809E-2,2.648625697E-2,2.881996070E-5,1.160795809E-2,1.779225580E+2,1.000000000E+0
1.600000000E+1,1.986710000E+2,1.717755000E+2,9.972600000E+0,6.466656138E-4,1.107844055E-2,7.457218127E-2,4.653291618E-5,1.107844055E-2,1.778786813E+2,2.073224076E-3,1.160782797E-2,3.727468816E-2,2.910789145E-5,1.160782797E-2,1.783947979E+2,1.000000000E+0
1.700000000E+1,1.986710000E+2,1.717782000E+2,9.969500000E+0,6.466362300E-4,1.107844781E-2,8.998195869E-2,4.645739442E-5,1.107844781E-2,1.782464115E+2,2.072872587E-3,1.160786561E-2,3.079758106E-2,2.931796438E-5,1.160786561E-2,1.777438023E+2,1.000000000E+0
1.800000000E+1,1.986710000E+2,1.717936000E+2,9.966200000E+0,6.468661779E-4,1.107839053E-2,9.375700619E-2,4.645006512E-5,1.107839053E-2,1.785219942E+2,2.072950488E-3,1.160790196E-2,3.477508183E-2,2.909624409E-5,1.160790196E-2,1.773884015E+2,1.000000000E+0
1.900000000E+1,1.986710000E+2,1.718007000E+2,9.962800000E+0,6.470494697E-4,1.107849475E-2,9.375424817E-2,4.601051494E-5,1.107849475E-2,1.784010592E+2,2.073403609E-3,1.160793012E-2,3.038568786E-2,2.856321230E-5,1.160793012E-2,1.775134620E+2,1.000000000E+0
2.000000000E+1,1.986710000E+2,1.718079000E+2,9.959400000E+0,6.466225025E-4,1.107849739E-2,1.006802952E-1,4.666823644E-5,1.107849739E-2,1.782513377E+2,2.073063983E-3,1.160798384E-2,3.071415496E-2,2.919324151E-5,1.160798384E-2,1.782458692E+2,1.000000000E+0
2.100000000E+1,1.986710000E+2,1.718087000E+2,9.955800000E+0,6.468345262E-4,1.107853539E-2,8.244430310E-2,4.671660125E-5,1.107853539E-2,1.786296571E+2,2.073077474E-3,1.160804214E-2,3.197070820E-2,2.882602225E-5,1.160804214E-2,1.779817766E+2,1.000000000E+0
2.200000000E+1,1.986710000E+2,1.718060000E+2,9.953200000E+0,6.466246521E-4,1.107850784E-2,7.262354116E-2,4.637129924E-5,1.107850784E-2,1.788234788E+2,2.073032431E-3,1.160801682E-2,1.564097404E-2,2.875432521E-5,1.160801682E-2,1.779576164E+2,1.000000000E+0
2.300000000E+1,1.986710000E+2,1.718073000E+2,9.949400000E+0,6.465463757E-4,1.107851157E-2,1.200210294E-1,4.671327343E-5,1.107851157E-2,1.778762882E+2,2.072843184E-3,1.160801509E-2,4.261353160E-2,2.902194127E-5,1.160801509E-2,1.774677045E+2,1.000000000E+0
2.400000000E+1,1.986710000E+2,1.718075000E+2,9.945800000E+0,6.469154864E-4,1.107857385E-2,1.195099302E-1,4.660167812E-5,1.107857385E-2,1.781606283E+2,2.073135322E-3,1.160798894E-2,3.689048125E-2,2.882079761E-5,1.160798894E-2,1.776009467E+2,1.000000000E+0
2.500000000E+1,1.986710000E+2,1.717975000E+2,9.942100000E+0,6.467358416E-4,1.107865315E-2,8.690232321E-2,4.670670201E-5,1.107865315E-2,1.779990867E+2,2.072759455E-3,1.160795340E-2,3.402326673E-2,2.870623502E-5,1.160795340E-2,1.776766624E+2,1.000000000E+0
2.600000000E+1,1.986710000E+2,1.717922000E+2,9.938200000E+0,6.467358416E-4,1.107865315E-2,8.690232321E-2,4.670670201E-5,1.107865315E-2,1.779990867E+2,2.072759455E-3,1.160795340E-2,3.402326673E-2,2.870623502E-5,1.160795340E-2,1.776766624E+2,1.000000000E+0
2.700000000E+1,1.986720000E+2,1.717936000E+2,9.934200000E+0,6.464979332E-4,1.107873776E-2,1.150232062E-1,4.660022869E-5,1.107873776E-2,1.778751524E+2,2.072567066E-3,1.160795106E-2,3.347017791E-2,2.905436728E-5,1.160795106E-2,1.775000016E+2,1.000000000E+0
2.800000000E+1,1.986720000E+2,1.717943000E+2,9.930200000E+0,6.463950045E-4,1.107885103E-2,4.670423814E-2,4.703863220E-5,1.107885103E-2,1.787374143E+2,2.072304154E-3,1.160799713E-2,1.583407366E-2,2.889906262E-5,1.160799713E-2,1.786481390E+2,1.000000000E+0
2.900000000E+1,1.986720000E+2,1.718015000E+2,9.926500000E+0,6.459268847E-4,1.107875200E-2,9.606879767E-2,4.719979094E-5,1.107875200E-2,1.781133935E+2,2.072132359E-3,1.160795237E-2,3.720659247E-2,2.961140151E-5,1.160795237E-2,1.778816601E+2,1.000000000E+0
3.000000000E+1,1.986720000E+2,1.718025000E+2,9.922700000E+0,6.466279698E-4,1.107858069E-2,1.212202114E-1,4.672154431E-5,1.107858069E-2,1.781302665E+2,2.072911609E-3,1.160791848E-2,4.008639538E-2,2.845941419E-5,1.160791848E-2,1.774144671E+2,1.000000000E+0
3.100000000E+1,1.986720000E+2,1.717990000E+2,9.919900000E+0,6.468556373E-4,1.107851567E-2,9.303353010E-2,4.640490792E-5,1.107851567E-2,1.786743845E+2,2.073204910E-3,1.160782016E-2,2.530429530E-2,2.870813858E-5,1.160782016E-2,1.779832891E+2,1.000000000E+0
3.200000000E+1,1.986720000E+2,1.718029000E+2,9.915800000E+0,6.466652950E-4,1.107846828E-2,8.692711658E-2,4.689803587E-5,1.107846828E-2,1.779502743E+2,2.072742482E-3,1.160772489E-2,3.748889132E-2,2.896075806E-5,1.160772489E-2,1.775876581E+2,1.000000000E+0
3.300000000E+1,1.986730000E+2,1.718090000E+2,9.911700000E+0,6.470511638E-4,1.107840868E-2,5.918532897E-2,4.684403709E-5,1.107840868E-2,1.781796699E+2,2.072454579E-3,1.160774185E-2,2.863820800E-2,2.876179152E-5,1.160774185E-2,1.780569524E+2,1.000000000E+0
3.400000000E+1,1.986720000E+2,1.718058000E+2,9.907800000E+0,6.464355277E-4,1.107839104E-2,1.145337018E-1,4.711367533E-5,1.107839104E-2,1.781514216E+2,2.072264351E-3,1.160777562E-2,3.970775303E-2,2.896344108E-5,1.160777562E-2,1.773049794E+2,1.000000000E+0
3.500000000E+1,1.986730000E+2,1.718073000E+2,9.903800000E+0,6.462076771E-4,1.107835285E-2,1.234311071E-1,4.731499373E-5,1.107835285E-2,1.772422235E+2,2.072432529E-3,1.160775187E-2,5.467141395E-2,2.921889571E-5,1.160775187E-2,1.776945795E+2,1.000000000E+0
3.600000000E+1,1.986730000E+2,1.718198000E+2,9.900100000E+0,6.469696567E-4,1.107832719E-2,9.930441679E-2,4.691075397E-5,1.107832719E-2,1.778728227E+2,2.072545809E-3,1.160771023E-2,3.864580490E-2,2.877546366E-5,1.160771023E-2,1.772221652E+2,1.000000000E+0
3.700000000E+1,1.986730000E+2,1.718264000E+2,9.895800000E+0,6.470892212E-4,1.107830781E-2,1.080225582E-1,4.647195496E-5,1.107830781E-2,1.777440450E+2,2.072903099E-3,1.160771972E-2,4.205275352E-2,2.828447356E-5,1.160771972E-2,1.769387708E+2,1.000000000E+0
3.800000000E+1,1.986730000E+2,1.718218000E+2,9.891900000E+0,6.470903690E-4,1.107837210E-2,8.309504954E-2,4.654965759E-5,1.107837210E-2,1.782925043E+2,2.072528891E-3,1.160773774E-2,3.134773000E-2,2.846081868E-5,1.160773774E-2,1.775640298E+2,1.000000000E+0
3.900000000E+1,1.986730000E+2,1.718108000E+2,9.889100000E+0,6.470903690E-4,1.107837210E-2,8.309504954E-2,4.654965759E-5,1.107837210E-2,1.782925043E+2,2.072528891E-3,1.160773774E-2,3.134773000E-2,2.846081868E-5,1.160773774E-2,1.775640298E+2,1.000000000E+0
4.000000000E+1,1.986740000E+2,1.718042000E+2,9.884800000E+0,6.467965249E-4,1.107840859E-2,8.908098485E-2,4.694912016E-5,1.107840859E-2,1.785441222E+2,2.072277228E-3,1.160773972E-2,2.794572230E-2,2.878058791E-5,1.160773972E-2,1.782342187E+2,1.000000000E+0
4.100000000E+1,1.986740000E+2,1.718071000E+2,9.880600000E+0,6.469748577E-4,1.107842878E-2,6.402725201E-2,4.698103465E-5,1.107842878E-2,1.786460894E+2,2.072567284E-3,1.160775686E-2,2.770442642E-2,2.859005905E-5,1.160775686E-2,1.777934057E+2,1.000000000E+0
4.200000000E+1,1.986740000E+2,1.718085000E+2,9.876600000E+0,6.470951711E-4,1.107855810E-2,1.085496624E-1,4.676072154E-5,1.107855810E-2,1.783877167E+2,2.072497032E-3,1.160780017E-2,2.899545479E-2,2.844459384E-5,1.160780017E-2,1.781415891E+2,1.000000000E+0
4.300000000E+1,1.986740000E+2,1.718199000E+2,9.872700000E+0,6.465239887E-4,1.107859311E-2,5.158540112E-2,4.745636576E-5,1.107859311E-2,1.786106816E+2,2.072011954E-3,1.160785020E-2,3.038654000E-2,2.904488872E-5,1.160785020E-2,1.785902335E+2,1.000000000E+0
4.400000000E+1,1.986740000E+2,1.718328000E+2,9.868400000E+0,6.464629799E-4,1.107854966E-2,6.777828566E-2,4.769162102E-5,1.107854966E-2,1.784020585E+2,2.071628358E-3,1.160785218E-2,2.761069760E-2,2.873943713E-5,1.160785218E-2,1.781476932E+2,1.000000000E+0
4.500000000E+1,1.986750000E+2,1.718250000E+2,9.864500000E+0,6.468857871E-4,1.107855404E-2,9.011529228E-2,4.702829138E-5,1.107855404E-2,1.777193917E+2,2.072443469E-3,1.160787524E-2,4.268874871E-2,2.828195977E-5,1.160787524E-2,1.773039128E+2,1.000000000E+0
4.600000000E+1,1.986750000E+2,1.718141000E+2,9.860400000E+0,6.467010875E-4,1.107856221E-2,9.020838642E-2,4.666696231E-5,1.107856221E-2,1.787597313E+2,2.072653193E-3,1.160794187E-2,2.736272221E-2,2.828739434E-5,1.160794187E-2,1.776877497E+2,1.000000000E+0
4.700000000E+1,1.986750000E+2,1.718127000E+2,9.857800000E+0,6.466188177E-4,1.107860337E-2,4.425564571E-2,4.699501460E-5,1.107860337E-2,1.786433101E+2,2.072262489E-3,1.160792204E-2,2.486708265E-2,2.861246011E-5,1.160792204E-2,1.783130259E+2,1.000000000E+0
4.800000000E+1,1.986760000E+2,1.718178000E+2,9.853400000E+0,6.469587691E-4,1.107853786E-2,9.583406603E-2,4.743018694E-5,1.107853786E-2,1.782531929E+2,2.072395625E-3,1.160784033E-2,3.634020706E-2,2.828237935E-5,1.160784033E-2,1.776087176E+2,1.000000000E+0
4.900000000E+1,1.986760000E+2,1.718183000E+2,9.849600000E+0,6.473354672E-4,1.107858364E-2,1.150880811E-1,4.698765595E-5,1.107858364E-2,1.784841262E+2,2.072929440E-3,1.160788935E-2,3.863433542E-2,2.809910683E-5,1.160788935E-2,1.775327569E+2,1.000000000E+0
5.000000000E+1,1.986760000E+2,1.718242000E+2,9.845400000E+0,6.471351583E-4,1.107849941E-2,8.391242349E-2,4.710137785E-5,1.107849941E-2,1.783219897E+2,2.072807044E-3,1.160782351E-2,3.578831455E-2,2.810487473E-5,1.160782351E-2,1.778097055E+2,1.000000000E+0
5.100000000E+1,1.986760000E+2,1.718291000E+2,9.841100000E+0,6.472073367E-4,1.107841860E-2,3.764189989E-2,4.758977879E-5,1.107841860E-2,1.789276601E+2,2.072400017E-3,1.160778356E-2,1.260497931E-2,2.850546089E-5,1.160778356E-2,1.785366508E+2,1.000000000E+0
5.200000000E+1,1.986760000E+2,1.718219000E+2,9.837100000E+0,6.467936256E-4,1.107843786E-2,5.699491672E-2,4.725369166E-5,1.107843786E-2,1.787849035E+2,2.072279073E-3,1.160785319E-2,2.675977723E-2,2.851535549E-5,1.160785319E-2,1.778281518E+2,1.000000000E+0
5.300000000E+1,1.986760000E+2,1.718122000E+2,9.832900000E+0,6.467936256E-4,1.107843786E-2,5.699491672E-2,4.725369166E-5,1.107843786E-2,1.787849035E+2,2.072279073E-3,1.160785319E-2,2.675977723E-2,2.851535549E-5,1.160785319E-2,1.778281518E+2,1.000000000E+0
5.400000000E+1,1.986770000E+2,1.718100000E+2,9.829600000E+0,6.471735395E-4,1.107845547E-2,8.104369269E-2,4.655736958E-5,1.107845547E-2,1.779431162E+2,2.072898640E-3,1.160792743E-2,3.920720533E-2,2.822543300E-5,1.160792743E-2,1.774873065E+2,1.000000000E+0
5.500000000E+1,1.986760000E+2,1.718215000E+2,9.825500000E+0,6.472067841E-4,1.107846968E-2,8.354754713E-2,4.711833266E-5,1.107846968E-2,1.781878975E+2,2.072703696E-3,1.160796325E-2,3.354336342E-2,2.840670851E-5,1.160796325E-2,1.771957572E+2,1.000000000E+0
5.600000000E+1,1.986770000E+2,1.718267000E+2,9.822100000E+0,6.473033119E-4,1.107855328E-2,6.888881520E-2,4.713241956E-5,1.107855328E-2,1.786261013E+2,2.072580364E-3,1.160798368E-2,1.791582584E-2,2.797728026E-5,1.160798368E-2,1.779534284E+2,1.000000000E+0
5.700000000E+1,1.986770000E+2,1.718261000E+2,9.818000000E+0,6.471438720E-4,1.107865773E-2,1.183026336E-1,4.664689293E-5,1.107865773E-2,1.777966437E+2,2.072940566E-3,1.160801289E-2,5.052607075E-2,2.824158914E-5,1.160801289E-2,1.765064019E+2,1.000000000E+0
5.800000000E+1,1.986770000E+2,1.718236000E+2,9.814000000E+0,6.472895967E-4,1.107869175E-2,8.545485816E-2,4.714728415E-5,1.107869175E-2,1.783939875E+2,2.072734214E-3,1.160791200E-2,3.151994190E-2,2.819226709E-5,1.160791200E-2,1.780533972E+2,1.000000000E+0
5.900000000E+1,1.986780000E+2,1.718137000E+2,9.809600000E+0,6.467154391E-4,1.107854865E-2,6.877660231E-2,4.770134617E-5,1.107854865E-2,1.783783358E+2,2.071615231E-3,1.160780152E-2,3.587102144E-2,2.838577926E-5,1.160780152E-2,1.777185466E+2,1.000000000E+0
6.000000000E+1,1.986780000E+2,1.718144000E+2,9.805500000E+0,6.466062765E-4,1.107849355E-2,1.004854695E-1,4.768836418E-5,1.107849355E-2,1.784140875E+2,2.071854481E-3,1.160777568E-2,3.765619670E-2,2.840255014E-5,1.160777568E-2,1.771968297E+2,1.000000000E+0
6.100000000E+1,1.986780000E+2,1.718243000E+2,9.801600000E+0,6.470619349E-4,1.107843887E-2,1.138554599E-1,4.695614345E-5,1.107843887E-2,1.781997323E+2,2.072259536E-3,1.160768823E-2,3.280626697E-2,2.827643307E-5,1.160768823E-2,1.771287857E+2,1.000000000E+0
6.200000000E+1,1.986780000E+2,1.718300000E+2,9.797200000E+0,6.469579851E-4,1.107839447E-2,9.366390832E-2,4.758372183E-5,1.107839447E-2,1.783139291E+2,2.072169075E-3,1.160765310E-2,3.989333119E-2,2.818328111E-5,1.160765310E-2,1.779223230E+2,1.000000000E+0
6.300000000E+1,1.986780000E+2,1.718236000E+2,9.793300000E+0,6.466097279E-4,1.107845693E-2,1.085573727E-1,4.726145157E-5,1.107845693E-2,1.776031222E+2,2.071792767E-3,1.160775844E-2,5.445070379E-2,2.870212530E-5,1.160775844E-2,1.775341311E+2,1.000000000E+0
6.400000000E+1,1.986780000E+2,1.718218000E+2,9.790500000E+0,6.468873835E-4,1.107860364E-2,1.378283265E-1,4.754840347E-5,1.107860364E-2,1.778482982E+2,2.071844477E-3,1.160783555E-2,5.037878422E-2,2.839454303E-5,1.160783555E-2,1.769714835E+2,1.000000000E+0
6.500000000E+1,1.986790000E+2,1.718307000E+2,9.786300000E+0,6.474033870E-4,1.107854946E-2,1.104156080E-1,4.682132966E-5,1.107854946E-2,1.781345995E+2,2.072481899E-3,1.160787262E-2,3.596061701E-2,2.811427160E-5,1.160787262E-2,1.774217270E+2,1.000000000E+0
6.600000000E+1,1.986790000E+2,1.718329000E+2,9.782200000E+0,6.474033870E-4,1.107854946E-2,1.104156080E-1,4.682132966E-5,1.107854946E-2,1.781345995E+2,2.072481899E-3,1.160787262E-2,3.596061701E-2,2.811427160E-5,1.160787262E-2,1.774217270E+2,1.000000000E+0
6.700000000E+1,1.986790000E+2,1.718282000E+2,9.778100000E+0,6.473286673E-4,1.107855979E-2,7.999176077E-2,4.748206945E-5,1.107855979E-2,1.788890238E+2,2.072183163E-3,1.160789958E-2,2.302775666E-2,2.807953891E-5,1.160789958E-2,1.779337248E+2,1.000000000E+0
6.800000000E+1,1.986790000E+2,1.718259000E+2,9.773700000E+0,6.468055214E-4,1.107850140E-2,8.908765663E-2,4.786236690E-5,1.107850140E-2,1.783221892E+2,2.071809349E-3,1.160786742E-2,3.542760282E-2,2.801449378E-5,1.160786742E-2,1.773403489E+2,1.000000000E+0
6.900000000E+1,1.986790000E+2,1.718314000E+2,9.769800000E+0,6.468484501E-4,1.107851455E-2,6.143836792E-2,4.789411997E-5,1.107851455E-2,1.788655759E+2,2.071523418E-3,1.160786469E-2,2.153186381E-2,2.826276863E-5,1.160786469E-2,1.784225112E+2,1.000000000E+0
7.000000000E+1,1.986800000E+2,1.718363000E+2,9.765700000E+0,6.474360135E-4,1.107856943E-2,8.678109632E-2,4.740128865E-5,1.107856943E-2,1.782717843E+2,2.072215640E-3,1.160797447E-2,2.238138292E-2,2.788642565E-5,1.160797447E-2,1.780801237E+2,1.000000000E+0
7.100000000E+1,1.986800000E+2,1.718408000E+2,9.761400000E+0,6.473072986E-4,1.107860355E-2,5.704517803E-2,4.726973654E-5,1.107860355E-2,1.785228747E+2,2.072240538E-3,1.160806484E-2,1.602413754E-2,2.767327474E-5,1.160806484E-2,1.785224096E+2,1.000000000E+0
7.200000000E+1,1.986800000E+2,1.718394000E+2,9.758800000E+0,6.473885897E-4,1.107860661E-2,8.539341920E-2,4.734985452E-5,1.107860661E-2,1.786830564E+2,2.072026547E-3,1.160796298E-2,1.923467411E-2,2.767045666E-5,1.160796298E-2,1.780344186E+2,1.000000000E+0
7.300000000E+1,1.986810000E+2,1.718290000E+2,9.754100000E+0,6.472468058E-4,1.107851699E-2,3.651630159E-2,4.737691520E-5,1.107851699E-2,1.783562340E+2,2.072300807E-3,1.160783083E-2,1.973492046E-2,2.789433138E-5,1.160783083E-2,1.781914053E+2,1.000000000E+0
7.400000000E+1,1.986810000E+2,1.718280000E+2,9.750800000E+0,6.474253205E-4,1.107854623E-2,6.069459069E-2,4.711289254E-5,1.107854623E-2,1.788326378E+2,2.072754525E-3,1.160780342E-2,2.613958755E-2,2.795528086E-5,1.160780342E-2,1.782663929E+2,1.000000000E+0
7.500000000E+1,1.986810000E+2,1.718318000E+2,9.746700000E+0,6.477016834E-4,1.107871172E-2,9.735061973E-2,4.741979729E-5,1.107871172E-2,1.781603823E+2,2.072835347E-3,1.160798805E-2,3.785058627E-2,2.771207595E-5,1.160798805E-2,1.773546426E+2,1.000000000E+0
7.600000000E+1,1.986820000E+2,1.718215000E+2,9.742300000E+0,6.473200789E-4,1.107877132E-2,6.057248385E-2,4.763513796E-5,1.107877132E-2,1.781526505E+2,2.072271222E-3,1.160805437E-2,3.238786461E-2,2.782153681E-5,1.160805437E-2,1.780162457E+2,1.000000000E+0
7.700000000E+1,1.986830000E+2,1.718130000E+2,9.738100000E+0,6.471712844E-4,1.107875617E-2,-7.658932534E-3,4.786672028E-5,1.107875617E-2,1.792055210E+2,2.071694672E-3,1.160798638E-2,1.007428043E-2,2.795448157E-5,1.160798638E-2,1.794855154E+2,1.000000000E+0
7.800000000E+1,1.986830000E+2,1.718201000E+2,9.734000000E+0,6.469342398E-4,1.107868352E-2,8.405717901E-2,4.754430003E-5,1.107868352E-2,1.785070812E+2,2.071926078E-3,1.160799543E-2,3.014833298E-2,2.817539341E-5,1.160799543E-2,1.780803367E+2,1.000000000E+0
7.900000000E+1,1.986830000E+2,1.718342000E+2,9.730000000E+0,6.468745355E-4,1.107862947E-2,1.270637970E-1,4.748573196E-5,1.107862947E-2,1.773649244E+2,2.072086524E-3,1.160793140E-2,4.989986097E-2,2.825925690E-5,1.160793140E-2,1.769982017E+2,1.000000000E+0
8.000000000E+1,1.986830000E+2,1.718440000E+2,9.725800000E+0,6.468745355E-4,1.107862947E-2,1.270637970E-1,4.748573196E-5,1.107862947E-2,1.773649244E+2,2.072086524E-3,1.160793140E-2,4.989986097E-2,2.825925690E-5,1.160793140E-2,1.769982017E+2,1.000000000E+0
8.100000000E+1,1.986830000E+2,1.718380000E+2,9.721700000E+0,6.474609804E-4,1.107867226E-2,9.293994692E-2,4.722672771E-5,1.107867226E-2,1.781361597E+2,2.072223636E-3,1.160797557E-2,4.103334274E-2,2.787524998E-5,1.160797557E-2,1.776802803E+2,1.000000000E+0
8.200000000E+1,1.986830000E+2,1.718346000E+2,9.718300000E+0,6.472647461E-4,1.107868838E-2,4.859479109E-2,4.723792610E-5,1.107868838E-2,1.786723859E+2,2.072317826E-3,1.160803499E-2,2.946307376E-2,2.748600359E-5,1.160803499E-2,1.785200636E+2,1.000000000E+0
8.300000000E+1,1.986840000E+2,1.718376000E+2,9.714800000E+0,6.471107808E-4,1.107873568E-2,1.005890673E-1,4.787360554E-5,1.107873568E-2,1.781133613E+2,2.071951623E-3,1.160813993E-2,4.091721727E-2,2.794280807E-5,1.160813993E-2,1.773842528E+2,1.000000000E+0
8.400000000E+1,1.986850000E+2,1.718392000E+2,9.710400000E+0,6.468364730E-4,1.107873095E-2,7.277187052E-2,4.764842625E-5,1.107873095E-2,1.785431694E+2,2.071828674E-3,1.160807975E-2,2.807750439E-2,2.771155527E-5,1.160807975E-2,1.779678059E+2,1.000000000E+0
8.500000000E+1,1.986850000E+2,1.718474000E+2,9.706500000E+0,6.479135119E-4,1.107861623E-2,1.585662168E-1,4.634617009E-5,1.107861623E-2,1.777948697E+2,2.073325689E-3,1.160799280E-2,5.346839166E-2,2.730713178E-5,1.160799280E-2,1.757772859E+2,1.000000000E+0
8.600000000E+1,1.986850000E+2,1.718393000E+2,9.702400000E+0,6.474469807E-4,1.107861924E-2,5.433562898E-2,4.754056496E-5,1.107861924E-2,1.787416451E+2,2.072215075E-3,1.160799185E-2,2.151991342E-2,2.739381107E-5,1.160799185E-2,1.782347514E+2,1.000000000E+0
8.700000000E+1,1.986850000E+2,1.718235000E+2,9.698100000E+0,6.470434105E-4,1.107869027E-2,2.472955139E-2,4.834218343E-5,1.107869027E-2,1.784439518E+2,2.071168862E-3,1.160807522E-2,2.424844531E-2,2.813536120E-5,1.160807522E-2,1.786789126E+2,1.000000000E+0
8.800000000E+1,1.986860000E+2,1.718258000E+2,9.694100000E+0,6.476173045E-4,1.107873379E-2,1.080833406E-1,4.787080349E-5,1.107873379E-2,1.779634617E+2,2.072232197E-3,1.160806563E-2,4.128114907E-2,2.754865978E-5,1.160806563E-2,1.774793452E+2,1.000000000E+0
