#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
1.100000000E+1,5.917510000E+1,5.093210000E+1,-9.988000000E+0,1.108511489E-4,1.153750752E-2,-5.051326299E-2,7.702015454E-5,1.153750752E-2,1.798418239E+2,2.612976949E-4,1.204977661E-2,1.776216928E-1,6.549995103E-5,1.204977661E-2,4.835416010E-1,1.000000000E+0
1.200000000E+1,5.917540000E+1,5.093820000E+1,-9.985700000E+0,1.104850938E-4,1.153757918E-2,6.484512428E-1,7.698018121E-5,1.153757918E-2,1.789240529E+2,2.611090992E-4,1.204977169E-2,4.197747553E-1,6.517451885E-5,1.204977169E-2,1.320523590E+0,1.000000000E+0
1.300000000E+1,5.917540000E+1,5.094130000E+1,-9.983100000E+0,1.105295211E-4,1.153757169E-2,-1.446843231E-1,7.693022535E-5,1.153757169E-2,1.798246775E+2,2.611095592E-4,1.204974554E-2,1.723075628E-1,6.540963024E-5,1.204974554E-2,3.916615406E-1,1.000000000E+0
1.400000000E+1,5.917550000E+1,5.093850000E+1,-9.980500000E+0,1.108037140E-4,1.153752403E-2,4.442643355E-1,7.679625442E-5,1.153752403E-2,1.790772616E+2,2.615791644E-4,1.204975407E-2,4.578278171E-1,6.527124320E-5,1.204975407E-2,1.306843267E+0,1.000000000E+0
1.500000000E+1,5.917540000E+1,5.093560000E+1,-9.978000000E+0,1.102669600E-4,1.153748392E-2,3.010262224E-1,7.741793985E-5,1.153748392E-2,1.795668978E+2,2.607615019E-4,1.204971799E-2,3.483512263E-1,6.477844423E-5,1.204971799E-2,9.092139563E-1,1.000000000E+0
1.600000000E+1,5.917550000E+1,5.093450000E+1,-9.975400000E+0,1.107151788E-4,1.153751794E-2,3.632683049E-1,7.663228394E-5,1.153751794E-2,1.792672892E+2,2.613355210E-4,1.204970979E-2,3.727170529E-1,6.529615953E-5,1.204970979E-2,1.053204691E+0,1.000000000E+0
1.700000000E+1,5.917550000E+1,5.093550000E+1,-9.972400000E+0,1.103686115E-4,1.153754110E-2,2.644683540E-1,7.710486173E-5,1.153754110E-2,1.794065987E+2,2.606619710E-4,1.204969298E-2,3.511900848E-1,6.489312645E-5,1.204969298E-2,6.574587753E-1,1.000000000E+0
1.800000000E+1,5.917550000E+1,5.093930000E+1,-9.968900000E+0,1.105287065E-4,1.153757287E-2,3.428314938E-1,7.665172888E-5,1.153757287E-2,1.791233977E+2,2.611156800E-4,1.204969085E-2,4.730239201E-1,6.503473518E-5,1.204969085E-2,9.326578735E-1,1.000000000E+0
1.900000000E+1,5.917570000E+1,5.094080000E+1,-9.965600000E+0,1.103706361E-4,1.153754938E-2,2.072262270E-1,7.691030317E-5,1.153754938E-2,1.794275787E+2,2.608326424E-4,1.204973698E-2,2.940099017E-1,6.518513879E-5,1.204973698E-2,6.829102926E-1,1.000000000E+0
2.000000000E+1,5.917570000E+1,5.094080000E+1,-9.962100000E+0,1.104194880E-4,1.153751876E-2,4.697715278E-1,7.660913715E-5,1.153751876E-2,1.791614047E+2,2.610592627E-4,1.204972118E-2,4.247757251E-1,6.502412429E-5,1.204972118E-2,1.104715265E+0,1.000000000E+0
2.100000000E+1,5.917610000E+1,5.094190000E+1,-9.958400000E+0,1.102481272E-4,1.153749399E-2,2.265849069E-2,7.702335503E-5,1.153749399E-2,1.799713668E+2,2.605233168E-4,1.204968106E-2,2.312540047E-1,6.490947421E-5,1.204968106E-2,5.286002097E-1,1.000000000E+0
2.200000000E+1,5.917620000E+1,5.094130000E+1,-9.954800000E+0,1.103798038E-4,1.153749902E-2,3.765621478E-1,7.682534467E-5,1.153749902E-2,1.795438763E+2,2.608497796E-4,1.204967631E-2,3.830362784E-1,6.501055383E-5,1.204967631E-2,1.124783683E+0,1.000000000E+0
2.300000000E+1,5.917650000E+1,5.093950000E+1,-9.951300000E+0,1.098169307E-4,1.153749150E-2,5.907633115E-2,7.694322290E-5,1.153749150E-2,1.795909320E+2,2.603581249E-4,1.204968954E-2,2.775284701E-1,6.467909267E-5,1.204968954E-2,5.187617196E-1,1.000000000E+0
2.400000000E+1,5.917640000E+1,5.093930000E+1,-9.947600000E+0,1.098169307E-4,1.153749150E-2,5.907633115E-2,7.694322290E-5,1.153749150E-2,1.795909320E+2,2.603581249E-4,1.204968954E-2,2.775284701E-1,6.467909267E-5,1.204968954E-2,5.187617196E-1,1.000000000E+0
2.500000000E+1,5.917630000E+1,5.094300000E+1,-9.943700000E+0,1.110381468E-4,1.153747250E-2,3.126664418E-1,7.649506905E-5,1.153747250E-2,1.794498300E+2,2.612235327E-4,1.204973523E-2,2.937115313E-1,6.541874371E-5,1.204973523E-2,8.743675889E-1,1.000000000E+0
2.600000000E+1,5.917630000E+1,5.094500000E+1,-9.940500000E+0,1.097997096E-4,1.153749933E-2,1.866154165E-1,7.751355197E-5,1.153749933E-2,1.794071644E+2,2.602085586E-4,1.204972910E-2,3.524223791E-1,6.437115680E-5,1.204972910E-2,8.505390487E-1,1.000000000E+0
2.700000000E+1,5.917640000E+1,5.094590000E+1,-9.937200000E+0,1.103131540E-4,1.153742664E-2,2.850877371E-1,7.663282346E-5,1.153742664E-2,1.795598836E+2,2.606594760E-4,1.204972052E-2,3.369167794E-1,6.499942703E-5,1.204972052E-2,8.883568186E-1,1.000000000E+0
2.800000000E+1,5.917650000E+1,5.094770000E+1,-9.933700000E+0,1.096147561E-4,1.153743121E-2,2.446973341E-1,7.732693518E-5,1.153743121E-2,1.793110369E+2,2.602298921E-4,1.204967162E-2,3.242770341E-1,6.436383100E-5,1.204967162E-2,1.001234994E+0,1.000000000E+0
2.900000000E+1,5.917660000E+1,5.095090000E+1,-9.929500000E+0,1.101704610E-4,1.153744279E-2,-1.004636691E-1,7.669560752E-5,1.153744279E-2,1.797349649E+2,2.606118367E-4,1.204967284E-2,2.231433658E-1,6.488414565E-5,1.204967284E-2,5.239023756E-1,1.000000000E+0
3.000000000E+1,5.917680000E+1,5.094930000E+1,-9.925600000E+0,1.101449879E-4,1.153743049E-2,4.005638558E-1,7.681645145E-5,1.153743049E-2,1.793367956E+2,2.608910771E-4,1.204968289E-2,3.647203012E-1,6.464637128E-5,1.204968289E-2,1.215290491E+0,1.000000000E+0
3.100000000E+1,5.917680000E+1,5.094340000E+1,-9.921700000E+0,1.098128817E-4,1.153743103E-2,2.068583585E-2,7.688192350E-5,1.153743103E-2,1.794849339E+2,2.605775154E-4,1.204969178E-2,2.955060419E-1,6.453677913E-5,1.204969178E-2,4.990532588E-1,1.000000000E+0
3.200000000E+1,5.917710000E+1,5.094230000E+1,-9.917600000E+0,1.105197636E-4,1.153744745E-2,2.983531099E-1,7.634064820E-5,1.153744745E-2,1.794416940E+2,2.608976428E-4,1.204968498E-2,3.359850289E-1,6.480827737E-5,1.204968498E-2,1.027793591E+0,1.000000000E+0
3.300000000E+1,5.917690000E+1,5.094870000E+1,-9.913800000E+0,1.100330943E-4,1.153746087E-2,-5.525629751E-2,7.700584231E-5,1.153746087E-2,1.798787078E+2,2.601034294E-4,1.204970071E-2,2.108385938E-1,6.450036936E-5,1.204970071E-2,6.906670166E-1,1.000000000E+0
3.400000000E+1,5.917690000E+1,5.095030000E+1,-9.909900000E+0,1.098303616E-4,1.153743218E-2,1.864140191E-1,7.662795415E-5,1.153743218E-2,1.796643147E+2,2.603506986E-4,1.204966178E-2,3.060627282E-1,6.487235647E-5,1.204966178E-2,1.204521240E+0,1.000000000E+0
3.500000000E+1,5.917710000E+1,5.094740000E+1,-9.905900000E+0,1.099403119E-4,1.153742643E-2,1.389491035E-1,7.670800304E-5,1.153742643E-2,1.794498473E+2,2.603932744E-4,1.204963630E-2,3.503272451E-1,6.446789164E-5,1.204963630E-2,8.795008023E-1,1.000000000E+0
3.600000000E+1,5.917720000E+1,5.095010000E+1,-9.901800000E+0,1.098551714E-4,1.153738804E-2,1.218941404E-1,7.652580976E-5,1.153738804E-2,1.796266207E+2,2.602824917E-4,1.204958916E-2,2.729010098E-1,6.461053329E-5,1.204958916E-2,7.405809829E-1,1.000000000E+0
3.700000000E+1,5.917720000E+1,5.095600000E+1,-9.898600000E+0,1.098551714E-4,1.153738804E-2,1.218941404E-1,7.652580976E-5,1.153738804E-2,1.796266207E+2,2.602824917E-4,1.204958916E-2,2.729010098E-1,6.461053329E-5,1.204958916E-2,7.405809829E-1,1.000000000E+0
3.800000000E+1,5.917720000E+1,5.095190000E+1,-9.895200000E+0,1.098963123E-4,1.153734178E-2,2.350558808E-1,7.606429474E-5,1.153734178E-2,1.795737235E+2,2.606352001E-4,1.204956720E-2,2.766196681E-1,6.468296364E-5,1.204956720E-2,6.027333189E-1,1.000000000E+0
3.900000000E+1,5.917750000E+1,5.094980000E+1,-9.891400000E+0,1.102316497E-4,1.153739942E-2,4.028169711E-1,7.614397678E-5,1.153739942E-2,1.793341712E+2,2.609620472E-4,1.204956304E-2,3.276844702E-1,6.480546160E-5,1.204956304E-2,9.579760061E-1,1.000000000E+0
4.000000000E+1,5.917770000E+1,5.095010000E+1,-9.887100000E+0,1.098671550E-4,1.153744335E-2,3.987234007E-2,7.666510219E-5,1.153744335E-2,1.796999883E+2,2.602765771E-4,1.204958626E-2,2.463888633E-1,6.427621217E-5,1.204958626E-2,9.428458067E-1,1.000000000E+0
4.100000000E+1,5.917800000E+1,5.094870000E+1,-9.883100000E+0,1.104844754E-4,1.153745390E-2,3.631771883E-1,7.580115899E-5,1.153745390E-2,1.794437648E+2,2.611580514E-4,1.204963396E-2,3.332777912E-1,6.482101820E-5,1.204963396E-2,1.165257561E+0,1.000000000E+0
4.200000000E+1,5.917790000E+1,5.095040000E+1,-9.879300000E+0,1.095241155E-4,1.153743540E-2,2.286305529E-1,7.638203245E-5,1.153743540E-2,1.795466110E+2,2.603251350E-4,1.204963991E-2,2.954483642E-1,6.415162424E-5,1.204963991E-2,7.008830293E-1,1.000000000E+0
4.300000000E+1,5.917800000E+1,5.095350000E+1,-9.875100000E+0,1.107962841E-4,1.153741923E-2,3.788672522E-1,7.550690378E-5,1.153741923E-2,1.796332446E+2,2.613756114E-4,1.204963640E-2,4.423587233E-1,6.507985481E-5,1.204963640E-2,9.377862534E-1,1.000000000E+0
4.400000000E+1,5.917790000E+1,5.095830000E+1,-9.871000000E+0,1.092341947E-4,1.153735498E-2,3.199961793E-1,7.662638511E-5,1.153735498E-2,1.792337519E+2,2.600787895E-4,1.204956879E-2,4.195805752E-1,6.380076164E-5,1.204956879E-2,1.012093571E+0,1.000000000E+0
4.500000000E+1,5.917790000E+1,5.095930000E+1,-9.866900000E+0,1.104600318E-4,1.153734083E-2,5.857742601E-2,7.604510071E-5,1.153734083E-2,1.797775414E+2,2.609325845E-4,1.204959154E-2,2.126831028E-1,6.481354220E-5,1.204959154E-2,4.600621242E-1,1.000000000E+0
4.600000000E+1,5.917790000E+1,5.095510000E+1,-9.863200000E+0,1.097339724E-4,1.153734905E-2,4.561323810E-1,7.614318574E-5,1.153734905E-2,1.792161808E+2,2.601256839E-4,1.204960413E-2,4.829546248E-1,6.404586563E-5,1.204960413E-2,1.218229845E+0,1.000000000E+0
4.700000000E+1,5.917790000E+1,5.096050000E+1,-9.859000000E+0,1.097156120E-4,1.153735466E-2,2.799631927E-3,7.592643888E-5,1.153735466E-2,1.797246169E+2,2.603305564E-4,1.204956237E-2,2.528425993E-1,6.430412072E-5,1.204956237E-2,5.581053762E-1,1.000000000E+0
4.800000000E+1,5.917800000E+1,5.096560000E+1,-9.855400000E+0,1.093888109E-4,1.153736752E-2,5.344019276E-1,7.675524345E-5,1.153736752E-2,1.790816596E+2,2.597618066E-4,1.204957078E-2,4.805059258E-1,6.387408922E-5,1.204957078E-2,1.183931227E+0,1.000000000E+0
4.900000000E+1,5.917800000E+1,5.096220000E+1,-9.852000000E+0,1.093631939E-4,1.153734497E-2,1.261562183E-1,7.637329471E-5,1.153734497E-2,1.797571698E+2,2.601293387E-4,1.204952488E-2,2.395908706E-1,6.410614214E-5,1.204952488E-2,5.189774434E-1,1.000000000E+0
5.000000000E+1,5.917830000E+1,5.096120000E+1,-9.848100000E+0,1.095547869E-4,1.153732109E-2,4.018850229E-1,7.629807615E-5,1.153732109E-2,1.793385367E+2,2.602551181E-4,1.204956832E-2,4.034199476E-1,6.419731955E-5,1.204956832E-2,1.192252708E+0,1.000000000E+0
5.100000000E+1,5.917830000E+1,5.096200000E+1,-9.843900000E+0,1.095547869E-4,1.153732109E-2,4.018850229E-1,7.629807615E-5,1.153732109E-2,1.793385367E+2,2.602551181E-4,1.204956832E-2,4.034199476E-1,6.419731955E-5,1.204956832E-2,1.192252708E+0,1.000000000E+0
5.200000000E+1,5.917830000E+1,5.096060000E+1,-9.839800000E+0,1.096200667E-4,1.153732713E-2,2.000603122E-1,7.596152044E-5,1.153732713E-2,1.795817646E+2,2.598654792E-4,1.204954651E-2,3.145605373E-1,6.412299640E-5,1.204954651E-2,7.596875909E-1,1.000000000E+0
5.300000000E+1,5.917820000E+1,5.096080000E+1,-9.835900000E+0,1.093312629E-4,1.153730320E-2,4.301396447E-1,7.600875129E-5,1.153730320E-2,1.794579192E+2,2.603702802E-4,1.204949893E-2,4.153185682E-1,6.396557637E-5,1.204949893E-2,1.147920691E+0,1.000000000E+0
5.400000000E+1,5.917820000E+1,5.096060000E+1,-9.831900000E+0,1.095539363E-4,1.153726797E-2,4.071392148E-1,7.631048682E-5,1.153726797E-2,1.790815462E+2,2.602199600E-4,1.204948512E-2,4.481944679E-1,6.394942586E-5,1.204948512E-2,1.143560567E+0,1.000000000E+0
5.500000000E+1,5.917830000E+1,5.096070000E+1,-9.827700000E+0,1.093637703E-4,1.153724720E-2,2.600784170E-1,7.620358324E-5,1.153724720E-2,1.794693028E+2,2.598776512E-4,1.204947345E-2,3.513594980E-1,6.381471582E-5,1.204947345E-2,7.666609643E-1,1.000000000E+0
5.600000000E+1,5.917830000E+1,5.096200000E+1,-9.823600000E+0,1.100061484E-4,1.153724023E-2,1.800901455E-1,7.599028149E-5,1.153724023E-2,1.795787616E+2,2.601776162E-4,1.204946128E-2,2.902575251E-1,6.437765914E-5,1.204946128E-2,7.063988369E-1,1.000000000E+0
5.700000000E+1,5.917850000E+1,5.096160000E+1,-9.819700000E+0,1.092549524E-4,1.153722496E-2,4.174003132E-1,7.619673510E-5,1.153722496E-2,1.793829433E+2,2.598095150E-4,1.204946289E-2,4.204467992E-1,6.364341274E-5,1.204946289E-2,1.141050705E+0,1.000000000E+0
5.800000000E+1,5.917860000E+1,5.096280000E+1,-9.815500000E+0,1.095849551E-4,1.153723666E-2,3.625969793E-2,7.627977242E-5,1.153723666E-2,1.794236992E+2,2.600330168E-4,1.204945900E-2,2.596434276E-1,6.394219702E-5,1.204945900E-2,5.224883032E-1,1.000000000E+0
5.900000000E+1,5.917890000E+1,5.095870000E+1,-9.812000000E+0,1.095258565E-4,1.153722394E-2,6.299370053E-1,7.572286544E-5,1.153722394E-2,1.789472817E+2,2.601463573E-4,1.204950985E-2,3.881148811E-1,6.405528282E-5,1.204950985E-2,1.172993087E+0,1.000000000E+0
6.000000000E+1,5.917890000E+1,5.095610000E+1,-9.808400000E+0,1.090383570E-4,1.153723370E-2,1.933106760E-1,7.598897756E-5,1.153723370E-2,1.793478434E+2,2.594894028E-4,1.204950340E-2,2.850272872E-1,6.379610201E-5,1.204950340E-2,5.466027728E-1,1.000000000E+0
6.100000000E+1,5.917910000E+1,5.096010000E+1,-9.804700000E+0,1.094621676E-4,1.153721248E-2,3.774099020E-1,7.559987104E-5,1.153721248E-2,1.792110468E+2,2.601847790E-4,1.204945600E-2,3.763538680E-1,6.399150707E-5,1.204945600E-2,1.012862371E+0,1.000000000E+0
6.200000000E+1,5.917900000E+1,5.096200000E+1,-9.800400000E+0,1.090905024E-4,1.153718801E-2,1.635117974E-1,7.597553855E-5,1.153718801E-2,1.793132873E+2,2.597615787E-4,1.204946485E-2,3.055690379E-1,6.358198121E-5,1.204946485E-2,7.111221775E-1,1.000000000E+0
6.300000000E+1,5.917880000E+1,5.096060000E+1,-9.796200000E+0,1.094612069E-4,1.153719406E-2,6.070728600E-2,7.567135204E-5,1.153719406E-2,1.793032016E+2,2.602185603E-4,1.204949893E-2,3.703761783E-1,6.394950661E-5,1.204949893E-2,7.613179124E-1,1.000000000E+0
6.400000000E+1,5.917880000E+1,5.095920000E+1,-9.792300000E+0,1.094612069E-4,1.153719406E-2,6.070728600E-2,7.567135204E-5,1.153719406E-2,1.793032016E+2,2.602185603E-4,1.204949893E-2,3.703761783E-1,6.394950661E-5,1.204949893E-2,7.613179124E-1,1.000000000E+0
6.500000000E+1,5.917880000E+1,5.095820000E+1,-9.788000000E+0,1.090602752E-4,1.153717805E-2,1.413679098E-1,7.598148743E-5,1.153717805E-2,1.794833324E+2,2.597787931E-4,1.204948836E-2,3.390889540E-1,6.370747829E-5,1.204948836E-2,8.234671593E-1,1.000000000E+0
6.600000000E+1,5.917920000E+1,5.095870000E+1,-9.784000000E+0,1.090604628E-4,1.153716413E-2,2.861339505E-1,7.576134203E-5,1.153716413E-2,1.790717904E+2,2.598653643E-4,1.204944993E-2,3.823967984E-1,6.341743608E-5,1.204944993E-2,1.092376128E+0,1.000000000E+0
6.700000000E+1,5.917920000E+1,5.096250000E+1,-9.779900000E+0,1.088855956E-4,1.153721222E-2,1.800989997E-1,7.646709572E-5,1.153721222E-2,1.791828259E+2,2.592516737E-4,1.204943282E-2,3.187941456E-1,6.344681986E-5,1.204943282E-2,7.490943981E-1,1.000000000E+0
6.800000000E+1,5.917960000E+1,5.096700000E+1,-9.776000000E+0,1.093027445E-4,1.153726050E-2,3.256791968E-1,7.552433915E-5,1.153726050E-2,1.793011022E+2,2.600328658E-4,1.204949607E-2,3.933952283E-1,6.397356875E-5,1.204949607E-2,9.008329799E-1,1.000000000E+0
6.900000000E+1,5.917970000E+1,5.096780000E+1,-9.772300000E+0,1.087443805E-4,1.153722033E-2,2.872059816E-1,7.607029643E-5,1.153722033E-2,1.793029947E+2,2.593967305E-4,1.204949462E-2,3.189632067E-1,6.342388504E-5,1.204949462E-2,8.531796572E-1,1.000000000E+0
7.000000000E+1,5.917980000E+1,5.096740000E+1,-9.768800000E+0,1.093649833E-4,1.153715772E-2,2.740578530E-1,7.561345331E-5,1.153715772E-2,1.794701384E+2,2.598145673E-4,1.204947258E-2,3.569803874E-1,6.411938992E-5,1.204947258E-2,8.521689270E-1,1.000000000E+0
7.100000000E+1,5.917980000E+1,5.096840000E+1,-9.764800000E+0,1.086768044E-4,1.153716333E-2,2.147883249E-1,7.602876064E-5,1.153716333E-2,1.792111968E+2,2.590694226E-4,1.204945446E-2,3.918583956E-1,6.326633122E-5,1.204945446E-2,7.266611376E-1,1.000000000E+0
7.200000000E+1,5.917990000E+1,5.096770000E+1,-9.760900000E+0,1.093577768E-4,1.153721019E-2,-6.727736373E-2,7.534221681E-5,1.153721019E-2,1.799467601E+2,2.599855386E-4,1.204949931E-2,1.795741985E-1,6.391389123E-5,1.204949931E-2,3.863083214E-1,1.000000000E+0
7.300000000E+1,5.917990000E+1,5.096440000E+1,-9.756700000E+0,1.085181336E-4,1.153717716E-2,4.429279772E-1,7.578739280E-5,1.153717716E-2,1.792541976E+2,2.590481121E-4,1.204945407E-2,3.503673913E-1,6.299868029E-5,1.204945407E-2,1.008655725E+0,1.000000000E+0
7.400000000E+1,5.917980000E+1,5.095960000E+1,-9.752400000E+0,1.089057294E-4,1.153717664E-2,1.481080268E-1,7.578392158E-5,1.153717664E-2,1.793400125E+2,2.594115846E-4,1.204943755E-2,2.795632118E-1,6.370824395E-5,1.204943755E-2,6.346996013E-1,1.000000000E+0
7.500000000E+1,5.917990000E+1,5.095930000E+1,-9.748500000E+0,1.090262424E-4,1.153719848E-2,4.705098055E-1,7.544160623E-5,1.153719848E-2,1.790745304E+2,2.596780876E-4,1.204944002E-2,4.225625367E-1,6.356551208E-5,1.204944002E-2,1.381113127E+0,1.000000000E+0
7.600000000E+1,5.917980000E+1,5.096680000E+1,-9.744600000E+0,1.085529549E-4,1.153717010E-2,1.601565556E-1,7.604332757E-5,1.153717010E-2,1.795434590E+2,2.590555571E-4,1.204942360E-2,3.128448261E-1,6.312262228E-5,1.204942360E-2,6.671829993E-1,1.000000000E+0
7.700000000E+1,5.917990000E+1,5.096910000E+1,-9.740100000E+0,1.089077967E-4,1.153715346E-2,2.731797838E-1,7.552129100E-5,1.153715346E-2,1.792083148E+2,2.593886120E-4,1.204943024E-2,3.928289288E-1,6.386895893E-5,1.204943024E-2,8.845475043E-1,1.000000000E+0
7.800000000E+1,5.917990000E+1,5.096220000E+1,-9.736100000E+0,1.089077967E-4,1.153715346E-2,2.731797838E-1,7.552129100E-5,1.153715346E-2,1.792083148E+2,2.593886120E-4,1.204943024E-2,3.928289288E-1,6.386895893E-5,1.204943024E-2,8.845475043E-1,1.000000000E+0
7.900000000E+1,5.918030000E+1,5.096240000E+1,-9.732300000E+0,1.086559087E-4,1.153716460E-2,2.670533156E-1,7.552960761E-5,1.153716460E-2,1.793084342E+2,2.595987900E-4,1.204938619E-2,3.561886206E-1,6.325511015E-5,1.204938619E-2,1.064460107E+0,1.000000000E+0
8.000000000E+1,5.918030000E+1,5.096540000E+1,-9.728700000E+0,1.087664529E-4,1.153713862E-2,2.321724425E-1,7.564749468E-5,1.153713862E-2,1.796824730E+2,2.591711582E-4,1.204939176E-2,3.357815665E-1,6.327614841E-5,1.204939176E-2,9.538100580E-1,1.000000000E+0
8.100000000E+1,5.918030000E+1,5.096190000E+1,-9.725200000E+0,1.089406293E-4,1.153714121E-2,1.245430353E-1,7.553347298E-5,1.153714121E-2,1.797227390E+2,2.592365370E-4,1.204937134E-2,2.720666208E-1,6.335768620E-5,1.204937134E-2,5.426450702E-1,1.000000000E+0
8.200000000E+1,5.918040000E+1,5.096320000E+1,-9.721000000E+0,1.089945779E-4,1.153710414E-2,5.180880802E-1,7.534376353E-5,1.153710414E-2,1.791611661E+2,2.592838989E-4,1.204937293E-2,3.497542460E-1,6.330180196E-5,1.204937293E-2,1.246495000E+0,1.000000000E+0
8.300000000E+1,5.918030000E+1,5.097040000E+1,-9.716900000E+0,1.084854900E-4,1.153706972E-2,1.498101501E-1,7.567665870E-5,1.153706972E-2,1.794085176E+2,2.588845974E-4,1.204936836E-2,2.928561496E-1,6.287278564E-5,1.204936836E-2,5.659665468E-1,1.000000000E+0
8.400000000E+1,5.918030000E+1,5.097110000E+1,-9.712700000E+0,1.091089291E-4,1.153707495E-2,1.349091164E-1,7.496458170E-5,1.153707495E-2,1.795070799E+2,2.597289511E-4,1.204933949E-2,2.304276677E-1,6.359518863E-5,1.204933949E-2,6.892723923E-1,1.000000000E+0
8.500000000E+1,5.918030000E+1,5.096700000E+1,-9.708700000E+0,1.085465759E-4,1.153719398E-2,4.563684890E-1,7.562165543E-5,1.153719398E-2,1.795050846E+2,2.591201385E-4,1.204936041E-2,3.490627110E-1,6.306590727E-5,1.204936041E-2,1.185167598E+0,1.000000000E+0
8.600000000E+1,5.918060000E+1,5.096640000E+1,-9.704600000E+0,1.089864059E-4,1.153720224E-2,9.292937926E-2,7.551920078E-5,1.153720224E-2,1.794594530E+2,2.593499232E-4,1.204939779E-2,2.782635206E-1,6.305357798E-5,1.204939779E-2,7.538448113E-1,1.000000000E+0
8.700000000E+1,5.918070000E+1,5.097150000E+1,-9.700400000E+0,1.085968601E-4,1.153711952E-2,1.317563157E-1,7.541671546E-5,1.153711952E-2,1.796839391E+2,2.592441255E-4,1.204941005E-2,2.190098961E-1,6.326929708E-5,1.204941005E-2,8.919548779E-1,1.000000000E+0
8.800000000E+1,5.918090000E+1,5.097570000E+1,-9.696300000E+0,1.086827346E-4,1.153707602E-2,2.261474747E-2,7.515062641E-5,1.153707602E-2,1.797259229E+2,2.595312854E-4,1.204936168E-2,2.458501518E-1,6.324445238E-5,1.204936168E-2,8.319805458E-1,1.000000000E+0
