#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
1.500000000E+1,7.901590000E+1,6.946400000E+1,9.976400000E+0,1.062385866E-4,1.147305418E-2,2.278382914E-1,1.526426487E-5,1.147305418E-2,2.937204055E+0,5.019052337E-4,1.198765627E-2,1.950034687E-1,6.590534243E-5,1.198765627E-2,1.791050911E+2,1.000000000E+0
1.600000000E+1,7.901590000E+1,6.946160000E+1,9.973200000E+0,1.066221549E-4,1.147303523E-2,-1.657075854E-1,1.599352952E-5,1.147303523E-2,8.508474076E-2,5.026694150E-4,1.198764381E-2,8.076177015E-2,6.561735617E-5,1.198764381E-2,1.796756428E+2,1.000000000E+0
1.700000000E+1,7.901590000E+1,6.946130000E+1,9.969500000E+0,1.069674146E-4,1.147299728E-2,1.414939433E-1,1.604891537E-5,1.147299728E-2,2.276999528E+0,5.031011361E-4,1.198758931E-2,1.672135559E-1,6.511916232E-5,1.198758931E-2,1.789348577E+2,1.000000000E+0
1.800000000E+1,7.901560000E+1,6.946140000E+1,9.967200000E+0,1.064003296E-4,1.147295125E-2,2.814229157E-1,1.584983016E-5,1.147295125E-2,2.496066789E+0,5.024448003E-4,1.198756084E-2,2.049069795E-1,6.552252997E-5,1.198756084E-2,1.788920509E+2,1.000000000E+0
1.900000000E+1,7.901540000E+1,6.945890000E+1,9.963600000E+0,1.062436085E-4,1.147298288E-2,-1.344210963E-1,1.541444286E-5,1.147298288E-2,9.568922200E-1,5.022343412E-4,1.198754126E-2,9.796755348E-2,6.572314649E-5,1.198754126E-2,1.794939209E+2,1.000000000E+0
2.000000000E+1,7.901510000E+1,6.946200000E+1,9.959600000E+0,1.062436085E-4,1.147298288E-2,-1.344210963E-1,1.541444286E-5,1.147298288E-2,9.568922200E-1,5.022343412E-4,1.198754126E-2,9.796755348E-2,6.572314649E-5,1.198754126E-2,1.794939209E+2,1.000000000E+0
2.100000000E+1,7.901520000E+1,6.946840000E+1,9.957200000E+0,1.068363780E-4,1.147299768E-2,4.314751934E-1,1.575444423E-5,1.147299768E-2,2.706771990E+0,5.030200474E-4,1.198757858E-2,1.687485481E-1,6.491863105E-5,1.198757858E-2,1.785807931E+2,1.000000000E+0
2.200000000E+1,7.901540000E+1,6.946790000E+1,9.953400000E+0,1.061318414E-4,1.147303480E-2,7.058636257E-1,1.551573372E-5,1.147303480E-2,4.500260021E+0,5.023490919E-4,1.198763139E-2,2.450778950E-1,6.580708347E-5,1.198763139E-2,1.786613277E+2,1.000000000E+0
2.300000000E+1,7.901550000E+1,6.946540000E+1,9.949500000E+0,1.058407149E-4,1.147301508E-2,2.312541345E-1,1.506525523E-5,1.147301508E-2,2.027235730E+0,5.017799662E-4,1.198762075E-2,1.748817394E-1,6.602212305E-5,1.198762075E-2,1.791541429E+2,1.000000000E+0
2.400000000E+1,7.901510000E+1,6.946370000E+1,9.946700000E+0,1.066570440E-4,1.147298756E-2,1.463417083E-1,1.556580811E-5,1.147298756E-2,1.504739235E+0,5.024546095E-4,1.198757603E-2,1.196698337E-1,6.534213277E-5,1.198757603E-2,1.793796438E+2,1.000000000E+0
2.500000000E+1,7.901470000E+1,6.946520000E+1,9.942600000E+0,1.061894103E-4,1.147295224E-2,4.449023815E-1,1.526050700E-5,1.147295224E-2,3.619725825E+0,5.020854749E-4,1.198758449E-2,2.169056757E-1,6.589541465E-5,1.198758449E-2,1.787382413E+2,1.000000000E+0
2.600000000E+1,7.901470000E+1,6.946660000E+1,9.938600000E+0,1.057768005E-4,1.147296925E-2,-1.678174191E-1,1.516163634E-5,1.147296925E-2,-1.418574624E-1,5.017087201E-4,1.198757552E-2,9.451537064E-2,6.589623375E-5,1.198757552E-2,1.796722533E+2,1.000000000E+0
2.700000000E+1,7.901470000E+1,6.946540000E+1,9.935600000E+0,1.064804436E-4,1.147301279E-2,-1.658695428E-1,1.531220217E-5,1.147301279E-2,3.407703251E-1,5.023980567E-4,1.198757918E-2,5.808738967E-2,6.522479909E-5,1.198757918E-2,1.796072466E+2,1.000000000E+0
2.800000000E+1,7.901540000E+1,6.946900000E+1,9.931500000E+0,1.071740396E-4,1.147296676E-2,4.541631779E-1,1.616948647E-5,1.147296676E-2,2.914727849E+0,5.026754725E-4,1.198759699E-2,1.722855862E-1,6.544331439E-5,1.198759699E-2,1.788606940E+2,1.000000000E+0
2.900000000E+1,7.901580000E+1,6.946940000E+1,9.927400000E+0,1.062440616E-4,1.147291779E-2,3.234829075E-2,1.529071362E-5,1.147291779E-2,1.812730861E+0,5.017402821E-4,1.198755172E-2,1.128065327E-1,6.566714180E-5,1.198755172E-2,1.792269738E+2,1.000000000E+0
3.000000000E+1,7.901660000E+1,6.946990000E+1,9.924400000E+0,1.071795873E-4,1.147288923E-2,-9.880205661E-2,1.585843171E-5,1.147288923E-2,2.023246277E+0,5.026905099E-4,1.198750465E-2,9.755563806E-2,6.442642361E-5,1.198750465E-2,1.795007010E+2,1.000000000E+0
3.100000000E+1,7.901720000E+1,6.947490000E+1,9.920200000E+0,1.071500391E-4,1.147285872E-2,5.059650074E-1,1.615655937E-5,1.147285872E-2,4.565929539E+0,5.026899617E-4,1.198750982E-2,2.503841352E-1,6.490649788E-5,1.198750982E-2,1.784997112E+2,1.000000000E+0
3.200000000E+1,7.901780000E+1,6.947900000E+1,9.916000000E+0,1.061344519E-4,1.147280911E-2,4.329009806E-1,1.543880148E-5,1.147280911E-2,2.681273184E+0,5.023099370E-4,1.198750454E-2,2.085258073E-1,6.546787458E-5,1.198750454E-2,1.788300136E+2,1.000000000E+0
3.300000000E+1,7.901820000E+1,6.947910000E+1,9.912900000E+0,1.061344519E-4,1.147280911E-2,4.329009806E-1,1.543880148E-5,1.147280911E-2,2.681273184E+0,5.023099370E-4,1.198750454E-2,2.085258073E-1,6.546787458E-5,1.198750454E-2,1.788300136E+2,1.000000000E+0
3.400000000E+1,7.901840000E+1,6.947390000E+1,9.908700000E+0,1.065015067E-4,1.147279795E-2,1.774980579E-1,1.588694446E-5,1.147279795E-2,3.235576345E+0,5.022704810E-4,1.198748989E-2,1.812614993E-1,6.535405436E-5,1.198748989E-2,1.791492361E+2,1.000000000E+0
3.500000000E+1,7.901820000E+1,6.947090000E+1,9.904400000E+0,1.063727090E-4,1.147279246E-2,5.503906257E-1,1.550556768E-5,1.147279246E-2,3.679296077E+0,5.022360367E-4,1.198747786E-2,2.103909517E-1,6.551382111E-5,1.198747786E-2,1.786350374E+2,1.000000000E+0
3.600000000E+1,7.901810000E+1,6.947160000E+1,9.900900000E+0,1.061511673E-4,1.147278395E-2,1.336942893E-1,1.508715984E-5,1.147278395E-2,1.987425098E+0,5.019420333E-4,1.198749977E-2,1.368604514E-1,6.561375427E-5,1.198749977E-2,1.794645804E+2,1.000000000E+0
3.700000000E+1,7.901810000E+1,6.948160000E+1,9.897400000E+0,1.063456714E-4,1.147279309E-2,1.711173587E-1,1.537000599E-5,1.147279309E-2,1.612664893E+0,5.019504930E-4,1.198746541E-2,1.626208922E-1,6.526478136E-5,1.198746541E-2,1.793637569E+2,1.000000000E+0
3.800000000E+1,7.901800000E+1,6.948730000E+1,9.893100000E+0,1.062799529E-4,1.147274278E-2,7.006307421E-2,1.541385288E-5,1.147274278E-2,3.067519885E+0,5.012780774E-4,1.198745098E-2,1.810929836E-1,6.515401526E-5,1.198745098E-2,1.794463054E+2,1.000000000E+0
3.900000000E+1,7.901760000E+1,6.948670000E+1,9.888800000E+0,1.063357481E-4,1.147272589E-2,-1.503437610E-1,1.530541454E-5,1.147272589E-2,1.335713768E-1,5.016489803E-4,1.198743761E-2,7.453879446E-2,6.538140450E-5,1.198743761E-2,1.796452799E+2,1.000000000E+0
4.000000000E+1,7.901810000E+1,6.948750000E+1,9.885700000E+0,1.067935643E-4,1.147273714E-2,9.159027587E-2,1.561548623E-5,1.147273714E-2,2.152325875E+0,5.023392841E-4,1.198741743E-2,1.281905848E-1,6.499735131E-5,1.198741743E-2,1.792462178E+2,1.000000000E+0
4.100000000E+1,7.901860000E+1,6.948440000E+1,9.881400000E+0,1.063269171E-4,1.147268459E-2,3.689072866E-1,1.470778791E-5,1.147268459E-2,3.484010837E+0,5.015527014E-4,1.198739480E-2,1.631893342E-1,6.535005894E-5,1.198739480E-2,1.789378219E+2,1.000000000E+0
4.200000000E+1,7.901870000E+1,6.948120000E+1,9.877100000E+0,1.065081205E-4,1.147270384E-2,-8.909841001E-2,1.532548759E-5,1.147270384E-2,8.163787668E-1,5.017599306E-4,1.198737584E-2,9.165775669E-2,6.507261089E-5,1.198737584E-2,1.796680893E+2,1.000000000E+0
4.300000000E+1,7.901860000E+1,6.948070000E+1,9.873900000E+0,1.071977976E-4,1.147277198E-2,1.243834818E-1,1.585014628E-5,1.147277198E-2,8.057661704E-1,5.028477681E-4,1.198742928E-2,1.112116810E-1,6.418431456E-5,1.198742928E-2,1.792451186E+2,1.000000000E+0
4.400000000E+1,7.901870000E+1,6.948390000E+1,9.869600000E+0,1.067940574E-4,1.147277632E-2,5.661372736E-1,1.529173827E-5,1.147277632E-2,3.613265279E+0,5.019213784E-4,1.198741633E-2,2.165582268E-1,6.494871322E-5,1.198741633E-2,1.787009642E+2,1.000000000E+0
4.500000000E+1,7.901910000E+1,6.948650000E+1,9.865400000E+0,1.064084758E-4,1.147272817E-2,1.822696302E-1,1.525106699E-5,1.147272817E-2,2.496002587E+0,5.014327205E-4,1.198739752E-2,1.477561618E-1,6.490329325E-5,1.198739752E-2,1.792867219E+2,1.000000000E+0
4.600000000E+1,7.901950000E+1,6.948420000E+1,9.862200000E+0,1.069618095E-4,1.147271616E-2,3.554602962E-1,1.550393233E-5,1.147271616E-2,3.341257128E+0,5.023585239E-4,1.198736295E-2,1.828023941E-1,6.435514725E-5,1.198736295E-2,1.789654274E+2,1.000000000E+0
4.700000000E+1,7.902000000E+1,6.948430000E+1,9.858000000E+0,1.069618095E-4,1.147271616E-2,3.554602962E-1,1.550393233E-5,1.147271616E-2,3.341257128E+0,5.023585239E-4,1.198736295E-2,1.828023941E-1,6.435514725E-5,1.198736295E-2,1.789654274E+2,1.000000000E+0
4.800000000E+1,7.902030000E+1,6.948540000E+1,9.853600000E+0,1.060695577E-4,1.147270986E-2,5.628622484E-1,1.504206222E-5,1.147270986E-2,4.980490011E+0,5.014987102E-4,1.198736927E-2,2.690714597E-1,6.509334242E-5,1.198736927E-2,1.785916578E+2,1.000000000E+0
4.900000000E+1,7.902050000E+1,6.948740000E+1,9.850500000E+0,1.064097502E-4,1.147272261E-2,1.529827530E-1,1.495427175E-5,1.147272261E-2,2.558526354E+0,5.015750581E-4,1.198737999E-2,1.765384160E-1,6.512187172E-5,1.198737999E-2,1.792704056E+2,1.000000000E+0
5.000000000E+1,7.902100000E+1,6.949280000E+1,9.846100000E+0,1.071801547E-4,1.147275702E-2,2.176622153E-1,1.537199908E-5,1.147275702E-2,2.713496664E+0,5.020184363E-4,1.198738347E-2,1.892832542E-1,6.450831035E-5,1.198738347E-2,1.790492896E+2,1.000000000E+0
5.100000000E+1,7.902160000E+1,6.949460000E+1,9.841800000E+0,1.062193522E-4,1.147276372E-2,2.774527810E-1,1.478681133E-5,1.147276372E-2,3.286886477E+0,5.009009820E-4,1.198739132E-2,2.016520754E-1,6.527028261E-5,1.198739132E-2,1.789954136E+2,1.000000000E+0
5.200000000E+1,7.902200000E+1,6.949350000E+1,9.838700000E+0,1.065740491E-4,1.147277326E-2,-8.467448188E-2,1.489343006E-5,1.147277326E-2,7.956825771E-1,5.010912585E-4,1.198740395E-2,9.651933812E-2,6.491274008E-5,1.198740395E-2,1.798383770E+2,1.000000000E+0
5.300000000E+1,7.902250000E+1,6.949900000E+1,9.834300000E+0,1.070698702E-4,1.147274357E-2,1.458103926E-1,1.537359285E-5,1.147274357E-2,1.407565908E+0,5.019458317E-4,1.198735121E-2,1.327955185E-1,6.422478535E-5,1.198735121E-2,1.791684293E+2,1.000000000E+0
5.400000000E+1,7.902280000E+1,6.949940000E+1,9.829900000E+0,1.066417930E-4,1.147275137E-2,5.264242011E-1,1.545011639E-5,1.147275137E-2,5.108436504E+0,5.016835565E-4,1.198735017E-2,2.465090217E-1,6.459440370E-5,1.198735017E-2,1.784028138E+2,1.000000000E+0
5.500000000E+1,7.902370000E+1,6.949590000E+1,9.826300000E+0,1.063097657E-4,1.147272051E-2,1.652486705E-1,1.493342606E-5,1.147272051E-2,2.811062896E+0,5.010028878E-4,1.198733446E-2,1.343283417E-1,6.499020336E-5,1.198733446E-2,1.791557143E+2,1.000000000E+0
5.600000000E+1,7.902380000E+1,6.949930000E+1,9.822700000E+0,1.062443482E-4,1.147270871E-2,1.904537928E-1,1.469822831E-5,1.147270871E-2,2.191523620E+0,5.008180040E-4,1.198734009E-2,1.440169337E-1,6.466808516E-5,1.198734009E-2,1.791117413E+2,1.000000000E+0
5.700000000E+1,7.902380000E+1,6.949930000E+1,9.818400000E+0,1.061474063E-4,1.147271886E-2,2.336227162E-1,1.478700849E-5,1.147271886E-2,3.656371998E+0,5.008119084E-4,1.198731857E-2,1.702331655E-1,6.482925626E-5,1.198731857E-2,1.788952115E+2,1.000000000E+0
5.800000000E+1,7.902420000E+1,6.949610000E+1,9.814000000E+0,1.065999779E-4,1.147273636E-2,-1.143248922E-1,1.480817137E-5,1.147273636E-2,1.065183058E+0,5.012103594E-4,1.198735897E-2,1.140901565E-1,6.453773445E-5,1.198735897E-2,1.793238448E+2,1.000000000E+0
5.900000000E+1,7.902480000E+1,6.949840000E+1,9.810900000E+0,1.071017692E-4,1.147271659E-2,2.779625448E-1,1.524489831E-5,1.147271659E-2,2.206790680E+0,5.018839063E-4,1.198735675E-2,1.646568831E-1,6.410826352E-5,1.198735675E-2,1.787653169E+2,1.000000000E+0
6.000000000E+1,7.902510000E+1,6.950190000E+1,9.806500000E+0,1.071017692E-4,1.147271659E-2,2.779625448E-1,1.524489831E-5,1.147271659E-2,2.206790680E+0,5.018839063E-4,1.198735675E-2,1.646568831E-1,6.410826352E-5,1.198735675E-2,1.787653169E+2,1.000000000E+0
6.100000000E+1,7.902510000E+1,6.950210000E+1,9.802100000E+0,1.063009216E-4,1.147268843E-2,7.451835971E-1,1.475671142E-5,1.147268843E-2,5.786491136E+0,5.009946383E-4,1.198736757E-2,2.700912787E-1,6.483093104E-5,1.198736757E-2,1.786292424E+2,1.000000000E+0
6.200000000E+1,7.902510000E+1,6.950510000E+1,9.799000000E+0,1.060215901E-4,1.147270742E-2,-7.991705684E-2,1.424531930E-5,1.147270742E-2,2.344786634E+0,5.000375476E-4,1.198734697E-2,1.390203438E-1,6.492133060E-5,1.198734697E-2,1.795740755E+2,1.000000000E+0
6.300000000E+1,7.902520000E+1,6.950180000E+1,9.794600000E+0,1.073078733E-4,1.147268514E-2,-9.917752181E-2,1.528834794E-5,1.147268514E-2,1.505215809E-2,5.014821901E-4,1.198733950E-2,9.167527528E-2,6.409859761E-5,1.198733950E-2,1.797287688E+2,1.000000000E+0
6.400000000E+1,7.902530000E+1,6.949650000E+1,9.790200000E+0,1.070356410E-4,1.147269457E-2,6.504549027E-1,1.539541282E-5,1.147269457E-2,5.571539064E+0,5.015393369E-4,1.198731370E-2,2.434704048E-1,6.393260267E-5,1.198731370E-2,1.785624018E+2,1.000000000E+0
6.500000000E+1,7.902520000E+1,6.949770000E+1,9.786900000E+0,1.063425521E-4,1.147268653E-2,4.886713647E-1,1.471833261E-5,1.147268653E-2,3.872611400E+0,5.009060725E-4,1.198732564E-2,2.252839728E-1,6.479788234E-5,1.198732564E-2,1.790048045E+2,1.000000000E+0
6.600000000E+1,7.902500000E+1,6.950050000E+1,9.782500000E+0,1.070271669E-4,1.147265104E-2,8.866452512E-2,1.477948842E-5,1.147265104E-2,2.276878808E+0,5.012199896E-4,1.198733289E-2,1.359790659E-1,6.401718700E-5,1.198733289E-2,1.792692588E+2,1.000000000E+0
6.700000000E+1,7.902490000E+1,6.950460000E+1,9.778500000E+0,1.066202729E-4,1.147262919E-2,5.570766160E-1,1.513161476E-5,1.147262919E-2,4.278591157E+0,5.012193759E-4,1.198729645E-2,2.657250425E-1,6.416442002E-5,1.198729645E-2,1.787742782E+2,1.000000000E+0
6.800000000E+1,7.902510000E+1,6.950360000E+1,9.775000000E+0,1.058929648E-4,1.147261826E-2,8.351423383E-2,1.397748025E-5,1.147261826E-2,2.415970926E+0,5.000377277E-4,1.198727630E-2,1.594846893E-1,6.496787168E-5,1.198727630E-2,1.794790467E+2,1.000000000E+0
6.900000000E+1,7.902540000E+1,6.950210000E+1,9.770800000E+0,1.070048891E-4,1.147263881E-2,-5.741206827E-2,1.460737976E-5,1.147263881E-2,2.685594144E+0,5.009717198E-4,1.198728103E-2,1.217819033E-1,6.415050902E-5,1.198728103E-2,1.794907990E+2,1.000000000E+0
7.000000000E+1,7.902520000E+1,6.950630000E+1,9.766300000E+0,1.071828089E-4,1.147258695E-2,3.249297062E-1,1.513080416E-5,1.147258695E-2,3.073951452E+0,5.012826689E-4,1.198730349E-2,1.958863787E-1,6.383002779E-5,1.198730349E-2,1.785940940E+2,1.000000000E+0
7.100000000E+1,7.902520000E+1,6.950860000E+1,9.763000000E+0,1.061899518E-4,1.147261558E-2,1.253089604E-1,1.444591553E-5,1.147261558E-2,2.798896866E+0,5.005152797E-4,1.198727454E-2,1.569636874E-1,6.470859028E-5,1.198727454E-2,1.791092890E+2,1.000000000E+0
7.200000000E+1,7.902540000E+1,6.951000000E+1,9.758800000E+0,1.070360219E-4,1.147264614E-2,9.114049939E-2,1.485615169E-5,1.147264614E-2,1.098636146E+0,5.010905872E-4,1.198727374E-2,1.188831656E-1,6.375870513E-5,1.198727374E-2,1.794805039E+2,1.000000000E+0
7.300000000E+1,7.902580000E+1,6.951180000E+1,9.754400000E+0,1.070804431E-4,1.147265544E-2,5.537102699E-1,1.501352532E-5,1.147265544E-2,3.578570969E+0,5.010070279E-4,1.198726370E-2,2.181915450E-1,6.409731529E-5,1.198726370E-2,1.785724215E+2,1.000000000E+0
7.400000000E+1,7.902590000E+1,6.951410000E+1,9.751600000E+0,1.070804431E-4,1.147265544E-2,5.537102699E-1,1.501352532E-5,1.147265544E-2,3.578570969E+0,5.010070279E-4,1.198726370E-2,2.181915450E-1,6.409731529E-5,1.198726370E-2,1.785724215E+2,1.000000000E+0
7.500000000E+1,7.902570000E+1,6.951660000E+1,9.746900000E+0,1.063299380E-4,1.147266748E-2,2.784753628E-1,1.438870542E-5,1.147266748E-2,2.587700872E+0,5.004042130E-4,1.198725471E-2,1.808506183E-1,6.455529566E-5,1.198725471E-2,1.790946285E+2,1.000000000E+0
7.600000000E+1,7.902540000E+1,6.951440000E+1,9.742500000E+0,1.067319593E-4,1.147266697E-2,1.631357634E-1,1.436249904E-5,1.147266697E-2,1.934911064E+0,5.007027552E-4,1.198724687E-2,1.389866477E-1,6.415348293E-5,1.198724687E-2,1.793164687E+2,1.000000000E+0
7.700000000E+1,7.902540000E+1,6.950920000E+1,9.739700000E+0,1.062561216E-4,1.147267250E-2,3.596134465E-1,1.397867889E-5,1.147267250E-2,4.217339832E+0,5.001212836E-4,1.198724696E-2,1.741064024E-1,6.442840772E-5,1.198724696E-2,1.788755382E+2,1.000000000E+0
7.800000000E+1,7.902530000E+1,6.950530000E+1,9.734900000E+0,1.067960471E-4,1.147265189E-2,-4.486151858E-2,1.475755234E-5,1.147265189E-2,1.768094431E-1,5.006897582E-4,1.198723073E-2,7.263996909E-2,6.428153426E-5,1.198723073E-2,1.794505671E+2,1.000000000E+0
7.900000000E+1,7.902520000E+1,6.950710000E+1,9.730500000E+0,1.070346955E-4,1.147260650E-2,1.718520341E-1,1.471666924E-5,1.147260650E-2,1.714735958E+0,5.012771038E-4,1.198722125E-2,1.372044243E-1,6.362196106E-5,1.198722125E-2,1.792320909E+2,1.000000000E+0
8.000000000E+1,7.902520000E+1,6.950960000E+1,9.727700000E+0,1.068572898E-4,1.147264163E-2,3.408625261E-1,1.450911916E-5,1.147264163E-2,2.592075248E+0,5.009620959E-4,1.198725441E-2,1.685320499E-1,6.412253648E-5,1.198725441E-2,1.789651216E+2,1.000000000E+0
8.100000000E+1,7.902510000E+1,6.950880000E+1,9.723000000E+0,1.071697009E-4,1.147268890E-2,-1.781413348E-1,1.491431451E-5,1.147268890E-2,1.153140941E+0,5.008060833E-4,1.198723451E-2,7.766566661E-2,6.361728999E-5,1.198723451E-2,1.793662552E+2,1.000000000E+0
8.200000000E+1,7.902480000E+1,6.950680000E+1,9.718600000E+0,1.067502336E-4,1.147268502E-2,5.715629275E-1,1.487823106E-5,1.147268502E-2,3.804100039E+0,5.007941154E-4,1.198717448E-2,2.447028769E-1,6.378679979E-5,1.198717448E-2,1.784854776E+2,1.000000000E+0
8.300000000E+1,7.902470000E+1,6.950800000E+1,9.715700000E+0,1.061821970E-4,1.147269654E-2,4.238287921E-1,1.411628502E-5,1.147269654E-2,3.182494509E+0,5.001252002E-4,1.198719669E-2,1.957722035E-1,6.461124927E-5,1.198719669E-2,1.788814614E+2,1.000000000E+0
8.400000000E+1,7.902520000E+1,6.951590000E+1,9.709800000E+0,1.071360584E-4,1.147263948E-2,7.472917914E-2,1.494142545E-5,1.147263948E-2,2.680473316E+0,5.007713212E-4,1.198720714E-2,1.223260217E-1,6.350144248E-5,1.198720714E-2,1.794620605E+2,1.000000000E+0
8.500000000E+1,7.902550000E+1,6.951710000E+1,9.706600000E+0,1.068685906E-4,1.147263347E-2,4.397949870E-1,1.447523139E-5,1.147263347E-2,3.370014102E+0,5.006295778E-4,1.198722226E-2,1.949087550E-1,6.375393140E-5,1.198722226E-2,1.790945072E+2,1.000000000E+0
8.600000000E+1,7.902530000E+1,6.951560000E+1,9.703800000E+0,1.070050118E-4,1.147259335E-2,2.152645627E-1,1.447866675E-5,1.147259335E-2,2.453739151E+0,5.003362694E-4,1.198725158E-2,1.604717739E-1,6.371931372E-5,1.198725158E-2,1.792173251E+2,1.000000000E+0
8.700000000E+1,7.902470000E+1,6.951610000E+1,9.699100000E+0,1.070050118E-4,1.147259335E-2,2.152645627E-1,1.447866675E-5,1.147259335E-2,2.453739151E+0,5.003362694E-4,1.198725158E-2,1.604717739E-1,6.371931372E-5,1.198725158E-2,1.792173251E+2,1.000000000E+0
8.800000000E+1,7.902440000E+1,6.952120000E+1,9.694700000E+0,1.071501360E-4,1.147258522E-2,2.591142384E-1,1.477543349E-5,1.147258522E-2,3.233923569E+0,5.006197793E-4,1.198724484E-2,2.001781444E-1,6.344723093E-5,1.198724484E-2,1.788322644E+2,1.000000000E+0
