#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
3.200000000E+1,1.959250000E+1,1.490950000E+1,-9.915300000E+0,5.813320926E-5,1.161205749E-2,6.732447032E-1,7.688636123E-5,1.161205749E-2,1.792911803E+2,7.972069746E-5,1.212372149E-2,1.335795776E+0,6.709239020E-5,1.212372149E-2,8.202331858E-1,1.000000000E+0
3.300000000E+1,1.959220000E+1,1.490880000E+1,-9.911100000E+0,5.828805778E-5,1.161208207E-2,1.484286122E-1,7.659844007E-5,1.161208207E-2,1.794707103E+2,7.966564116E-5,1.212375683E-2,7.435949692E-1,6.731306464E-5,1.212375683E-2,4.933937648E-1,1.000000000E+0
3.400000000E+1,1.959180000E+1,1.489800000E+1,-9.908300000E+0,5.841748298E-5,1.161210582E-2,8.143386637E-1,7.625810217E-5,1.161210582E-2,1.793905716E+2,8.038799138E-5,1.212376721E-2,1.065110028E+0,6.762129343E-5,1.212376721E-2,9.483309834E-1,1.000000000E+0
3.500000000E+1,1.959120000E+1,1.488790000E+1,-9.903800000E+0,5.787608385E-5,1.161214773E-2,3.394297364E-1,7.643200132E-5,1.161214773E-2,1.796116764E+2,7.936163228E-5,1.212378326E-2,9.288029719E-1,6.689365626E-5,1.212378326E-2,5.908932977E-1,1.000000000E+0
3.600000000E+1,1.959070000E+1,1.488660000E+1,-9.899500000E+0,5.881976122E-5,1.161214089E-2,1.062785595E+0,7.552726747E-5,1.161214089E-2,1.788581122E+2,8.065136880E-5,1.212380359E-2,1.771506657E+0,6.755298438E-5,1.212380359E-2,1.272770593E+0,1.000000000E+0
3.700000000E+1,1.959020000E+1,1.488830000E+1,-9.896700000E+0,5.783900435E-5,1.161215589E-2,6.676090535E-1,7.639468771E-5,1.161215589E-2,1.795362742E+2,7.938746297E-5,1.212382529E-2,1.188520108E+0,6.715094855E-5,1.212382529E-2,1.025735942E+0,1.000000000E+0
3.800000000E+1,1.958980000E+1,1.489430000E+1,-9.892100000E+0,5.801176719E-5,1.161221988E-2,1.177003996E-1,7.653330546E-5,1.161221988E-2,1.794477680E+2,7.962477344E-5,1.212383116E-2,1.010116278E+0,6.728665241E-5,1.212383116E-2,5.544502771E-1,1.000000000E+0
3.900000000E+1,1.958920000E+1,1.489860000E+1,-9.887800000E+0,5.779341798E-5,1.161222298E-2,9.094499202E-1,7.661920616E-5,1.161222298E-2,1.793716174E+2,7.933482493E-5,1.212389075E-2,1.491743623E+0,6.706933927E-5,1.212389075E-2,9.391168164E-1,1.000000000E+0
4.000000000E+1,1.958860000E+1,1.489870000E+1,-9.885000000E+0,5.783220757E-5,1.161226164E-2,9.265888749E-2,7.668858831E-5,1.161226164E-2,1.795388464E+2,7.947822647E-5,1.212388097E-2,1.140216981E+0,6.704768637E-5,1.212388097E-2,7.323392530E-1,1.000000000E+0
4.100000000E+1,1.958780000E+1,1.490120000E+1,-9.880400000E+0,5.783220757E-5,1.161226164E-2,9.265888749E-2,7.668858831E-5,1.161226164E-2,1.795388464E+2,7.947822647E-5,1.212388097E-2,1.140216981E+0,6.704768637E-5,1.212388097E-2,7.323392530E-1,1.000000000E+0
4.200000000E+1,1.958730000E+1,1.490120000E+1,-9.876000000E+0,5.838175395E-5,1.161227612E-2,5.234942920E-1,7.611513996E-5,1.161227612E-2,1.792303459E+2,8.001497041E-5,1.212391860E-2,1.274849095E+0,6.738939136E-5,1.212391860E-2,1.041208803E+0,1.000000000E+0
4.300000000E+1,1.958700000E+1,1.490200000E+1,-9.873300000E+0,5.762138576E-5,1.161228068E-2,-7.267625691E-2,7.634513218E-5,1.161228068E-2,1.796147921E+2,7.917086243E-5,1.212396471E-2,6.871329204E-1,6.697945171E-5,1.212396471E-2,4.492106998E-1,1.000000000E+0
4.400000000E+1,1.958670000E+1,1.491280000E+1,-9.868500000E+0,5.827771822E-5,1.161229371E-2,2.487670986E-1,7.622828623E-5,1.161229371E-2,1.798872322E+2,7.977925157E-5,1.212399214E-2,7.357513152E-1,6.752437025E-5,1.212399214E-2,5.933009406E-1,1.000000000E+0
4.500000000E+1,1.958630000E+1,1.491710000E+1,-9.864100000E+0,5.781182407E-5,1.161234427E-2,1.180709548E+0,7.665022096E-5,1.161234427E-2,1.791771794E+2,7.943688844E-5,1.212401196E-2,1.557246804E+0,6.708974038E-5,1.212401196E-2,1.348547742E+0,1.000000000E+0
4.600000000E+1,1.958570000E+1,1.491460000E+1,-9.861500000E+0,5.828070272E-5,1.161239196E-2,1.973666512E-1,7.596119301E-5,1.161239196E-2,1.794606627E+2,7.984595091E-5,1.212400312E-2,1.098802392E+0,6.735171902E-5,1.212400312E-2,5.680338117E-1,1.000000000E+0
4.700000000E+1,1.958500000E+1,1.491590000E+1,-9.856600000E+0,5.808564006E-5,1.161244577E-2,7.393715649E-1,7.592894727E-5,1.161244577E-2,1.791466684E+2,7.991489349E-5,1.212405356E-2,1.215802394E+0,6.699029885E-5,1.212405356E-2,9.318942216E-1,1.000000000E+0
4.800000000E+1,1.958420000E+1,1.491670000E+1,-9.852300000E+0,5.743505487E-5,1.161246138E-2,-1.038012882E-2,7.634137762E-5,1.161246138E-2,1.796943719E+2,7.915554999E-5,1.212407287E-2,6.045263475E-1,6.655375849E-5,1.212407287E-2,5.815328564E-1,1.000000000E+0
4.900000000E+1,1.958360000E+1,1.491780000E+1,-9.849500000E+0,5.816406001E-5,1.161246127E-2,1.160568211E+0,7.581991577E-5,1.161246127E-2,1.792597767E+2,7.975767058E-5,1.212409830E-2,1.226206756E+0,6.717359772E-5,1.212409830E-2,1.073324353E+0,1.000000000E+0
5.000000000E+1,1.958290000E+1,1.491940000E+1,-9.844800000E+0,5.747941622E-5,1.161248930E-2,2.656266834E-1,7.630161248E-5,1.161248930E-2,1.793908294E+2,7.952498113E-5,1.212416690E-2,1.186780183E+0,6.673473954E-5,1.212416690E-2,6.780680999E-1,1.000000000E+0
5.100000000E+1,1.958230000E+1,1.492310000E+1,-9.840500000E+0,5.721346281E-5,1.161254145E-2,4.906965680E-1,7.682632288E-5,1.161254145E-2,1.793281627E+2,7.879255022E-5,1.212415912E-2,1.191578021E+0,6.619406424E-5,1.212415912E-2,6.941535517E-1,1.000000000E+0
5.200000000E+1,1.958180000E+1,1.492450000E+1,-9.837600000E+0,5.726281657E-5,1.161259458E-2,3.006011979E-1,7.666287057E-5,1.161259458E-2,1.795839872E+2,7.862666745E-5,1.212419032E-2,9.793356723E-1,6.668111534E-5,1.212419032E-2,7.529469039E-1,1.000000000E+0
5.300000000E+1,1.958130000E+1,1.492000000E+1,-9.833000000E+0,5.827805640E-5,1.161260755E-2,2.323577403E-1,7.579685774E-5,1.161260755E-2,1.793572713E+2,7.973739852E-5,1.212418909E-2,9.779111954E-1,6.722013673E-5,1.212418909E-2,5.279413138E-1,1.000000000E+0
5.400000000E+1,1.958090000E+1,1.491180000E+1,-9.828600000E+0,5.827805640E-5,1.161260755E-2,2.323577403E-1,7.579685774E-5,1.161260755E-2,1.793572713E+2,7.973739852E-5,1.212418909E-2,9.779111954E-1,6.722013673E-5,1.212418909E-2,5.279413138E-1,1.000000000E+0
5.500000000E+1,1.958050000E+1,1.490540000E+1,-9.825800000E+0,5.754420253E-5,1.161260010E-2,3.908136272E-1,7.633000288E-5,1.161260010E-2,1.794813790E+2,7.923989465E-5,1.212425486E-2,8.622491431E-1,6.692490038E-5,1.212425486E-2,5.785394150E-1,1.000000000E+0
5.600000000E+1,1.958030000E+1,1.489990000E+1,-9.821100000E+0,5.731744954E-5,1.161262423E-2,1.312355316E-1,7.618608320E-5,1.161262423E-2,1.797670493E+2,7.918955873E-5,1.212425337E-2,9.582449144E-1,6.695037245E-5,1.212425337E-2,7.132446510E-1,1.000000000E+0
5.700000000E+1,1.957990000E+1,1.489310000E+1,-9.816700000E+0,5.783000810E-5,1.161265799E-2,5.850872082E-1,7.556174980E-5,1.161265799E-2,1.791886510E+2,8.005074530E-5,1.212427748E-2,1.308458926E+0,6.675241949E-5,1.212427748E-2,1.030261888E+0,1.000000000E+0
5.800000000E+1,1.957960000E+1,1.489450000E+1,-9.813900000E+0,5.739401462E-5,1.161269124E-2,9.961812528E-1,7.613362019E-5,1.161269124E-2,1.794064020E+2,7.892723582E-5,1.212430670E-2,1.127142753E+0,6.627715049E-5,1.212430670E-2,8.584102930E-1,1.000000000E+0
5.900000000E+1,1.957950000E+1,1.490030000E+1,-9.809200000E+0,5.743687061E-5,1.161274516E-2,1.763468395E-1,7.593495038E-5,1.161274516E-2,1.795835168E+2,7.902714564E-5,1.212433368E-2,7.795762419E-1,6.676454152E-5,1.212433368E-2,4.500780661E-1,1.000000000E+0
6.000000000E+1,1.957950000E+1,1.490040000E+1,-9.804800000E+0,5.804603338E-5,1.161278408E-2,1.355556979E+0,7.547681797E-5,1.161278408E-2,1.787623657E+2,7.994053122E-5,1.212433926E-2,1.737412816E+0,6.683271749E-5,1.212433926E-2,1.345568443E+0,1.000000000E+0
6.100000000E+1,1.957950000E+1,1.489590000E+1,-9.802100000E+0,5.752083755E-5,1.161282837E-2,2.341202380E-1,7.611803733E-5,1.161282837E-2,1.799720620E+2,7.954760605E-5,1.212436492E-2,5.611417715E-1,6.660636075E-5,1.212436492E-2,6.129843754E-1,1.000000000E+0
6.200000000E+1,1.957950000E+1,1.489140000E+1,-9.797300000E+0,5.738158094E-5,1.161290766E-2,2.264576645E-2,7.605481684E-5,1.161290766E-2,1.797211286E+2,7.894345375E-5,1.212440288E-2,7.480757455E-1,6.660339964E-5,1.212440288E-2,4.520734674E-1,1.000000000E+0
6.300000000E+1,1.957960000E+1,1.489230000E+1,-9.792900000E+0,5.733984112E-5,1.161290439E-2,9.991401645E-1,7.617044969E-5,1.161290439E-2,1.791129149E+2,7.918456959E-5,1.212443440E-2,1.321769530E+0,6.642386034E-5,1.212443440E-2,1.391406923E+0,1.000000000E+0
6.400000000E+1,1.957960000E+1,1.490150000E+1,-9.790200000E+0,5.743951268E-5,1.161293173E-2,3.435369473E-1,7.587454009E-5,1.161293173E-2,1.796395802E+2,7.912629245E-5,1.212444063E-2,7.835349904E-1,6.647162188E-5,1.212444063E-2,6.961317207E-1,1.000000000E+0
6.500000000E+1,1.957970000E+1,1.490860000E+1,-9.785800000E+0,5.783427041E-5,1.161293283E-2,7.491798669E-1,7.521911797E-5,1.161293283E-2,1.794907714E+2,7.968735713E-5,1.212443416E-2,1.364827579E+0,6.673787397E-5,1.212443416E-2,1.040423852E+0,1.000000000E+0
6.600000000E+1,1.957970000E+1,1.490970000E+1,-9.781100000E+0,5.648324992E-5,1.161294876E-2,4.376038825E-1,7.651884011E-5,1.161294876E-2,1.795805025E+2,7.834297091E-5,1.212443263E-2,1.164020501E+0,6.578038118E-5,1.212443263E-2,8.051521191E-1,1.000000000E+0
6.700000000E+1,1.957990000E+1,1.491170000E+1,-9.778300000E+0,5.743471217E-5,1.161297365E-2,5.002695111E-1,7.526249869E-5,1.161297365E-2,1.796251474E+2,7.977766770E-5,1.212450846E-2,1.000277432E+0,6.663491544E-5,1.212450846E-2,8.549635512E-1,1.000000000E+0
6.800000000E+1,1.958010000E+1,1.491030000E+1,-9.773900000E+0,5.743471217E-5,1.161297365E-2,5.002695111E-1,7.526249869E-5,1.161297365E-2,1.796251474E+2,7.977766770E-5,1.212450846E-2,1.000277432E+0,6.663491544E-5,1.212450846E-2,8.549635512E-1,1.000000000E+0
6.900000000E+1,1.958040000E+1,1.490250000E+1,-9.769200000E+0,5.799405982E-5,1.161301028E-2,6.793466622E-1,7.492488431E-5,1.161301028E-2,1.795359215E+2,7.971537636E-5,1.212452785E-2,1.217412613E+0,6.685870995E-5,1.212452785E-2,1.077203982E+0,1.000000000E+0
7.000000000E+1,1.958090000E+1,1.489540000E+1,-9.766400000E+0,5.685347157E-5,1.161302950E-2,3.882804381E-1,7.567927058E-5,1.161302950E-2,1.794247497E+2,7.887825648E-5,1.212450869E-2,1.006157455E+0,6.630019026E-5,1.212450869E-2,8.003160863E-1,1.000000000E+0
7.100000000E+1,1.958140000E+1,1.489240000E+1,-9.762000000E+0,5.736537047E-5,1.161308509E-2,4.633990676E-1,7.536473543E-5,1.161308509E-2,1.793999916E+2,7.919945764E-5,1.212456241E-2,1.000641255E+0,6.643655297E-5,1.212456241E-2,6.362600467E-1,1.000000000E+0
7.200000000E+1,1.958200000E+1,1.488840000E+1,-9.757300000E+0,5.691733386E-5,1.161308976E-2,1.038793078E+0,7.535974601E-5,1.161308976E-2,1.790472816E+2,7.877962743E-5,1.212456850E-2,1.336185029E+0,6.596471639E-5,1.212456850E-2,1.195804568E+0,1.000000000E+0
7.300000000E+1,1.958250000E+1,1.488260000E+1,-9.754500000E+0,5.680247932E-5,1.161312073E-2,1.386188765E-1,7.592083133E-5,1.161312073E-2,1.794730733E+2,7.863415152E-5,1.212458397E-2,9.495568297E-1,6.594504066E-5,1.212458397E-2,6.872538286E-1,1.000000000E+0
7.400000000E+1,1.958300000E+1,1.487820000E+1,-9.750000000E+0,5.725480514E-5,1.161313812E-2,6.946620356E-1,7.550836297E-5,1.161313812E-2,1.793455066E+2,7.908664686E-5,1.212461155E-2,1.072913014E+0,6.620532520E-5,1.212461155E-2,9.213805428E-1,1.000000000E+0
7.500000000E+1,1.958350000E+1,1.487700000E+1,-9.745700000E+0,5.699938535E-5,1.161313408E-2,-1.117662620E-2,7.518431489E-5,1.161313408E-2,1.798725710E+2,7.906398196E-5,1.212461686E-2,7.134543227E-1,6.575334024E-5,1.212461686E-2,5.886926661E-1,1.000000000E+0
7.600000000E+1,1.958410000E+1,1.487360000E+1,-9.742500000E+0,5.722055125E-5,1.161320806E-2,4.478300730E-1,7.526251596E-5,1.161320806E-2,1.793969600E+2,7.891840979E-5,1.212467721E-2,9.705608564E-1,6.619698451E-5,1.212467721E-2,6.050794905E-1,1.000000000E+0
7.700000000E+1,1.958480000E+1,1.486710000E+1,-9.738100000E+0,5.714650888E-5,1.161324137E-2,1.134814979E+0,7.499779165E-5,1.161324137E-2,1.794595496E+2,7.907943146E-5,1.212467903E-2,9.976982558E-1,6.618283939E-5,1.212467903E-2,1.012375632E+0,1.000000000E+0
7.800000000E+1,1.958540000E+1,1.486280000E+1,-9.733700000E+0,5.635391321E-5,1.161323184E-2,2.904358886E-1,7.564305013E-5,1.161323184E-2,1.795480509E+2,7.827014753E-5,1.212469444E-2,1.098506413E+0,6.566808321E-5,1.212469444E-2,6.424608515E-1,1.000000000E+0
7.900000000E+1,1.958620000E+1,1.485980000E+1,-9.730600000E+0,5.728133580E-5,1.161323705E-2,5.842866505E-1,7.546722124E-5,1.161323705E-2,1.794300837E+2,7.921029715E-5,1.212468131E-2,1.007337339E+0,6.646859320E-5,1.212468131E-2,8.305710787E-1,1.000000000E+0
8.000000000E+1,1.958700000E+1,1.485390000E+1,-9.726200000E+0,5.701291383E-5,1.161324543E-2,8.605791903E-1,7.513156844E-5,1.161324543E-2,1.791283226E+2,7.911044947E-5,1.212469007E-2,1.221371768E+0,6.594652689E-5,1.212469007E-2,9.416490367E-1,1.000000000E+0
8.100000000E+1,1.958780000E+1,1.484730000E+1,-9.721800000E+0,5.701291383E-5,1.161324543E-2,8.605791903E-1,7.513156844E-5,1.161324543E-2,1.791283226E+2,7.911044947E-5,1.212469007E-2,8.586298708E-1,6.566824400E-5,1.212470139E-2,3.639953592E-1,1.000000000E+0
8.200000000E+1,1.958830000E+1,1.484870000E+1,-9.718500000E+0,5.635919452E-5,1.161328044E-2,2.251192827E-1,7.555735495E-5,1.161328044E-2,1.797395486E+2,7.816733077E-5,1.212470139E-2,8.586298708E-1,6.566824400E-5,1.212470139E-2,3.639953592E-1,1.000000000E+0
8.300000000E+1,1.958890000E+1,1.485720000E+1,-9.714200000E+0,5.726975311E-5,1.161328996E-2,1.142274603E-1,7.500469056E-5,1.161328996E-2,1.797308842E+2,7.936915507E-5,1.212474699E-2,7.480967230E-1,6.646597929E-5,1.212474699E-2,5.148509429E-1,1.000000000E+0
8.400000000E+1,1.958930000E+1,1.486380000E+1,-9.709800000E+0,5.665582863E-5,1.161332294E-2,8.616836078E-1,7.519136622E-5,1.161332294E-2,1.791429900E+2,7.874503615E-5,1.212474039E-2,1.473501735E+0,6.582481891E-5,1.212474039E-2,1.092696151E+0,1.000000000E+0
8.500000000E+1,1.958980000E+1,1.486420000E+1,-9.706500000E+0,5.655757221E-5,1.161333346E-2,4.335120949E-1,7.551514126E-5,1.161333346E-2,1.792151652E+2,7.829290796E-5,1.212474177E-2,1.356369782E+0,6.528460265E-5,1.212474177E-2,9.340472444E-1,1.000000000E+0
8.600000000E+1,1.958980000E+1,1.486540000E+1,-9.702100000E+0,5.710969194E-5,1.161337479E-2,2.827696226E-1,7.513531145E-5,1.161337479E-2,1.797101555E+2,7.906218535E-5,1.212475737E-2,7.122814119E-1,6.608335581E-5,1.212475737E-2,7.205656631E-1,1.000000000E+0
8.700000000E+1,1.958970000E+1,1.487030000E+1,-9.697700000E+0,5.655223130E-5,1.161341570E-2,4.721396466E-1,7.528282170E-5,1.161341570E-2,1.798272745E+2,7.846093993E-5,1.212481817E-2,1.134290013E+0,6.603138710E-5,1.212481817E-2,9.674849281E-1,1.000000000E+0
8.800000000E+1,1.958940000E+1,1.487220000E+1,-9.694300000E+0,5.687531704E-5,1.161342306E-2,6.145289254E-1,7.503407791E-5,1.161342306E-2,1.793747276E+2,7.896661391E-5,1.212481771E-2,1.053873974E+0,6.603862268E-5,1.212481771E-2,8.592167359E-1,1.000000000E+0
