#Time(s),T_Probe(K),T_VTI(K),B(T),Rxx_B_R,Rxx_B_I,Rxx_B_phase,Rxy_B_R,Rxy_B_I,Rxy_B_phase,Rxx_A_R,Rxx_A_I,Rxx_A_phase,Rxy_A_R,Rxy_A_I,Rxy_A_phase,Stabilized
#Date : 2026-03-20,#Sample : Cu_Modal-2026,#Comment : ,,,,,,,,,,,,,,
1.100000000E+1,4.429870000E+1,3.728090000E+1,-9.988500000E+0,8.007010169E-5,1.157436750E-2,3.974292221E-1,7.708394841E-5,1.157436750E-2,1.798106471E+2,1.521834939E-4,1.208618099E-2,5.263861764E-1,6.772154639E-5,1.208618099E-2,7.811390740E-1,1.000000000E+0
1.200000000E+1,4.429860000E+1,3.727870000E+1,-9.986300000E+0,7.932279299E-5,1.157439571E-2,3.931081247E-1,7.772705808E-5,1.157439571E-2,1.793365448E+2,1.514865966E-4,1.208618010E-2,6.496223916E-1,6.710974168E-5,1.208618010E-2,9.238143723E-1,1.000000000E+0
1.300000000E+1,4.429860000E+1,3.727610000E+1,-9.983800000E+0,7.984341629E-5,1.157442843E-2,3.876492568E-1,7.732233534E-5,1.157442843E-2,1.790453656E+2,1.518750126E-4,1.208618835E-2,7.111253016E-1,6.745207906E-5,1.208618835E-2,1.000257826E+0,1.000000000E+0
1.400000000E+1,4.429860000E+1,3.727440000E+1,-9.981000000E+0,7.890161882E-5,1.157444085E-2,1.210287986E-1,7.804279243E-5,1.157444085E-2,1.792922830E+2,1.510051952E-4,1.208621930E-2,5.613582974E-1,6.672265755E-5,1.208621930E-2,7.455756436E-1,1.000000000E+0
1.500000000E+1,4.429860000E+1,3.727430000E+1,-9.978100000E+0,8.004449050E-5,1.157444892E-2,4.794518030E-1,7.717382632E-5,1.157444892E-2,1.792445261E+2,1.523450461E-4,1.208620581E-2,5.867371057E-1,6.764689287E-5,1.208620581E-2,9.757811747E-1,1.000000000E+0
1.600000000E+1,4.429860000E+1,3.727200000E+1,-9.975500000E+0,7.951861573E-5,1.157443501E-2,1.630922620E-1,7.743918288E-5,1.157443501E-2,1.797248768E+2,1.515171072E-4,1.208621945E-2,5.153994418E-1,6.710181537E-5,1.208621945E-2,8.126367465E-1,1.000000000E+0
1.700000000E+1,4.429860000E+1,3.727160000E+1,-9.973000000E+0,7.973155383E-5,1.157439958E-2,2.751490030E-1,7.722820894E-5,1.157439958E-2,1.792665104E+2,1.520111799E-4,1.208620435E-2,4.794938817E-1,6.757321292E-5,1.208620435E-2,8.415447493E-1,1.000000000E+0
1.800000000E+1,4.429860000E+1,3.727490000E+1,-9.969800000E+0,7.929547999E-5,1.157439572E-2,3.621714832E-1,7.746267125E-5,1.157439572E-2,1.795246335E+2,1.516758605E-4,1.208617990E-2,5.678930401E-1,6.693011657E-5,1.208617990E-2,9.853608839E-1,1.000000000E+0
1.900000000E+1,4.429850000E+1,3.727400000E+1,-9.966200000E+0,7.953296775E-5,1.157438012E-2,-1.144648233E-2,7.727303889E-5,1.157438012E-2,1.795820517E+2,1.516693313E-4,1.208619089E-2,4.367947259E-1,6.735805662E-5,1.208619089E-2,7.631350674E-1,1.000000000E+0
2.000000000E+1,4.429860000E+1,3.727090000E+1,-9.962600000E+0,7.949310720E-5,1.157436964E-2,4.270793672E-1,7.707776902E-5,1.157436964E-2,1.793771752E+2,1.517684669E-4,1.208617761E-2,5.465606724E-1,6.691348163E-5,1.208617761E-2,1.078584277E+0,1.000000000E+0
2.100000000E+1,4.429860000E+1,3.727000000E+1,-9.959300000E+0,7.974844977E-5,1.157443139E-2,1.728597541E-1,7.721554879E-5,1.157443139E-2,1.795154262E+2,1.518421873E-4,1.208620622E-2,5.009714782E-1,6.730107938E-5,1.208620622E-2,8.559496529E-1,1.000000000E+0
2.200000000E+1,4.429860000E+1,3.727080000E+1,-9.955600000E+0,7.974844977E-5,1.157443139E-2,1.728597541E-1,7.721554879E-5,1.157443139E-2,1.795154262E+2,1.518421873E-4,1.208620622E-2,5.009714782E-1,6.730107938E-5,1.208620622E-2,8.559496529E-1,1.000000000E+0
2.300000000E+1,4.429860000E+1,3.727100000E+1,-9.951800000E+0,7.957531413E-5,1.157442109E-2,3.752502153E-1,7.722813378E-5,1.157442109E-2,1.795072019E+2,1.517886276E-4,1.208620652E-2,5.302884924E-1,6.687329846E-5,1.208620652E-2,1.018767609E+0,1.000000000E+0
2.400000000E+1,4.429860000E+1,3.727050000E+1,-9.948200000E+0,7.919915242E-5,1.157442849E-2,3.520871068E-1,7.718122421E-5,1.157442849E-2,1.792048548E+2,1.515404428E-4,1.208622182E-2,5.953064026E-1,6.671974544E-5,1.208622182E-2,8.516394620E-1,1.000000000E+0
2.500000000E+1,4.429870000E+1,3.727200000E+1,-9.944500000E+0,7.948346199E-5,1.157448489E-2,1.352766947E-1,7.692915404E-5,1.157448489E-2,1.795487826E+2,1.521530877E-4,1.208622101E-2,5.363740284E-1,6.716279493E-5,1.208622101E-2,6.501215727E-1,1.000000000E+0
2.600000000E+1,4.429860000E+1,3.727470000E+1,-9.940500000E+0,7.929522366E-5,1.157449390E-2,6.927857942E-1,7.697678072E-5,1.157449390E-2,1.791298431E+2,1.516830774E-4,1.208623883E-2,8.397328832E-1,6.698509310E-5,1.208623883E-2,1.073068991E+0,1.000000000E+0
2.700000000E+1,4.429870000E+1,3.727470000E+1,-9.936700000E+0,7.958388686E-5,1.157447297E-2,-1.509185196E-1,7.696380351E-5,1.157447297E-2,-1.799770082E+2,1.515838937E-4,1.208621580E-2,2.845674258E-1,6.723465917E-5,1.208621580E-2,3.935269118E-1,1.000000000E+0
2.800000000E+1,4.429860000E+1,3.727240000E+1,-9.933000000E+0,7.951021053E-5,1.157448556E-2,6.663645498E-1,7.651844388E-5,1.157448556E-2,1.792454903E+2,1.518465436E-4,1.208622225E-2,7.198933332E-1,6.692041552E-5,1.208622225E-2,1.109224208E+0,1.000000000E+0
2.900000000E+1,4.429870000E+1,3.727310000E+1,-9.929700000E+0,7.901794934E-5,1.157446655E-2,6.555978745E-2,7.696542874E-5,1.157446655E-2,1.796791325E+2,1.515161822E-4,1.208619756E-2,4.117773345E-1,6.674295892E-5,1.208619756E-2,3.200672047E-1,1.000000000E+0
3.000000000E+1,4.429860000E+1,3.727490000E+1,-9.926600000E+0,7.981255858E-5,1.157442713E-2,6.240982181E-1,7.651453274E-5,1.157442713E-2,1.791357286E+2,1.522390719E-4,1.208619974E-2,6.780846643E-1,6.715907225E-5,1.208619974E-2,9.787650084E-1,1.000000000E+0
3.100000000E+1,4.429870000E+1,3.727510000E+1,-9.922800000E+0,7.922753856E-5,1.157438422E-2,2.008476575E-1,7.701337793E-5,1.157438422E-2,1.795524762E+2,1.516329291E-4,1.208617302E-2,4.718174288E-1,6.666494729E-5,1.208617302E-2,5.526142636E-1,1.000000000E+0
3.200000000E+1,4.429870000E+1,3.727490000E+1,-9.918600000E+0,7.938970054E-5,1.157435688E-2,5.258550005E-1,7.653425986E-5,1.157435688E-2,1.793944444E+2,1.521916190E-4,1.208617130E-2,6.292189368E-1,6.710514790E-5,1.208617130E-2,1.166457024E+0,1.000000000E+0
3.300000000E+1,4.429870000E+1,3.727220000E+1,-9.914700000E+0,7.922256521E-5,1.157426846E-2,1.072813239E-1,7.682787905E-5,1.157426846E-2,1.797112712E+2,1.515701834E-4,1.208615878E-2,4.292066532E-1,6.676810329E-5,1.208615878E-2,8.203936404E-1,1.000000000E+0
3.400000000E+1,4.429880000E+1,3.726990000E+1,-9.910700000E+0,7.910474862E-5,1.157427159E-2,6.429294149E-1,7.657446840E-5,1.157427159E-2,1.792464147E+2,1.515263870E-4,1.208615432E-2,6.543281094E-1,6.664295940E-5,1.208615432E-2,1.073226600E+0,1.000000000E+0
3.500000000E+1,4.429860000E+1,3.727170000E+1,-9.906700000E+0,7.930631013E-5,1.157434550E-2,3.236196660E-1,7.652743849E-5,1.157434550E-2,1.797824375E+2,1.519012348E-4,1.208615941E-2,4.880679433E-1,6.707891758E-5,1.208615941E-2,8.865015058E-1,1.000000000E+0
3.600000000E+1,4.429880000E+1,3.727280000E+1,-9.902800000E+0,7.930631013E-5,1.157434550E-2,3.236196660E-1,7.652743849E-5,1.157434550E-2,1.797824375E+2,1.519012348E-4,1.208615941E-2,4.880679433E-1,6.707891758E-5,1.208615941E-2,8.865015058E-1,1.000000000E+0
3.700000000E+1,4.429880000E+1,3.727350000E+1,-9.898800000E+0,7.892887744E-5,1.157433507E-2,7.153129564E-1,7.652740529E-5,1.157433507E-2,1.791366118E+2,1.512720722E-4,1.208616926E-2,7.880443604E-1,6.648882202E-5,1.208616926E-2,1.226126592E+0,1.000000000E+0
3.800000000E+1,4.429870000E+1,3.727560000E+1,-9.894900000E+0,7.947450534E-5,1.157434138E-2,2.233486077E-1,7.638419243E-5,1.157434138E-2,1.795792077E+2,1.518665262E-4,1.208614617E-2,5.688706914E-1,6.707045124E-5,1.208614617E-2,6.742645647E-1,1.000000000E+0
3.900000000E+1,4.429860000E+1,3.727720000E+1,-9.890800000E+0,7.833991267E-5,1.157436520E-2,7.113673722E-1,7.690768083E-5,1.157436520E-2,1.794064367E+2,1.512075375E-4,1.208615485E-2,7.940967736E-1,6.640798092E-5,1.208615485E-2,1.151453309E+0,1.000000000E+0
4.000000000E+1,4.429860000E+1,3.728000000E+1,-9.886800000E+0,7.933666353E-5,1.157434327E-2,-1.519551815E-1,7.658735901E-5,1.157434327E-2,1.795067756E+2,1.518088099E-4,1.208617075E-2,4.437068643E-1,6.687077551E-5,1.208617075E-2,5.177869151E-1,1.000000000E+0
4.100000000E+1,4.429850000E+1,3.728100000E+1,-9.883400000E+0,7.890688957E-5,1.157436455E-2,6.687550269E-1,7.663648578E-5,1.157436455E-2,1.792280242E+2,1.516343816E-4,1.208619786E-2,7.505251760E-1,6.653096711E-5,1.208619786E-2,1.022748946E+0,1.000000000E+0
4.200000000E+1,4.429850000E+1,3.727960000E+1,-9.880200000E+0,7.917785843E-5,1.157437187E-2,4.116119597E-1,7.659530566E-5,1.157437187E-2,1.796009247E+2,1.515117894E-4,1.208620145E-2,5.622453601E-1,6.677675502E-5,1.208620145E-2,7.577869347E-1,1.000000000E+0
4.300000000E+1,4.429850000E+1,3.727950000E+1,-9.876100000E+0,7.878068060E-5,1.157436165E-2,2.378129324E-1,7.668162283E-5,1.157436165E-2,1.795905972E+2,1.514284506E-4,1.208617407E-2,3.934819476E-1,6.641831187E-5,1.208617407E-2,6.406691915E-1,1.000000000E+0
4.400000000E+1,4.429840000E+1,3.728270000E+1,-9.871900000E+0,7.871323334E-5,1.157432408E-2,6.720042071E-1,7.661713589E-5,1.157432408E-2,1.790217621E+2,1.515788725E-4,1.208617109E-2,8.712332447E-1,6.629316083E-5,1.208617109E-2,9.809892276E-1,1.000000000E+0
4.500000000E+1,4.429850000E+1,3.728870000E+1,-9.867900000E+0,7.872262956E-5,1.157427517E-2,2.534866582E-2,7.637612393E-5,1.157427517E-2,1.798680587E+2,1.512942887E-4,1.208610119E-2,3.553019767E-1,6.623839507E-5,1.208610119E-2,3.355902727E-1,1.000000000E+0
4.600000000E+1,4.429830000E+1,3.729150000E+1,-9.864000000E+0,7.905545099E-5,1.157426823E-2,4.791357026E-1,7.658731650E-5,1.157426823E-2,1.795041472E+2,1.512898218E-4,1.208612372E-2,6.482420054E-1,6.676906669E-5,1.208612372E-2,8.066284002E-1,1.000000000E+0
4.700000000E+1,4.429830000E+1,3.728750000E+1,-9.860000000E+0,7.898382244E-5,1.157427223E-2,6.208074533E-1,7.605703525E-5,1.157427223E-2,1.790745736E+2,1.513945209E-4,1.208612750E-2,7.589283488E-1,6.631043850E-5,1.208612750E-2,9.442825473E-1,1.000000000E+0
4.800000000E+1,4.429820000E+1,3.728410000E+1,-9.855900000E+0,7.861812234E-5,1.157428980E-2,1.747708146E-1,7.682212802E-5,1.157428980E-2,1.794638110E+2,1.507496578E-4,1.208610538E-2,5.719894746E-1,6.621928525E-5,1.208610538E-2,5.120164461E-1,1.000000000E+0
4.900000000E+1,4.429830000E+1,3.728240000E+1,-9.851900000E+0,7.861768948E-5,1.157435353E-2,6.293580570E-1,7.623875682E-5,1.157435353E-2,1.792584852E+2,1.514292199E-4,1.208613474E-2,7.743709688E-1,6.645278371E-5,1.208613474E-2,9.753331621E-1,1.000000000E+0
5.000000000E+1,4.429810000E+1,3.728250000E+1,-9.847800000E+0,7.926315751E-5,1.157435353E-2,6.293580570E-1,7.623875682E-5,1.157435353E-2,1.792584852E+2,1.514292199E-4,1.208613474E-2,7.743709688E-1,6.645278371E-5,1.208613474E-2,9.753331621E-1,1.000000000E+0
5.100000000E+1,4.429810000E+1,3.728370000E+1,-9.843800000E+0,7.834683404E-5,1.157434972E-2,3.403420745E-1,7.681900340E-5,1.157434972E-2,1.797029298E+2,1.507140884E-4,1.208615206E-2,5.642345344E-1,6.584956279E-5,1.208615206E-2,5.181998585E-1,1.000000000E+0
5.200000000E+1,4.429810000E+1,3.728190000E+1,-9.839700000E+0,7.922286702E-5,1.157434597E-2,5.181272171E-1,7.601072675E-5,1.157434597E-2,1.794814169E+2,1.516833010E-4,1.208614513E-2,5.544534662E-1,6.664608422E-5,1.208614513E-2,8.531780217E-1,1.000000000E+0
5.300000000E+1,4.429800000E+1,3.728320000E+1,-9.836500000E+0,7.847254562E-5,1.157436764E-2,3.337982336E-1,7.630528060E-5,1.157436764E-2,1.795309999E+2,1.510027064E-4,1.208610703E-2,6.182310619E-1,6.608637497E-5,1.208610703E-2,9.987283354E-1,1.000000000E+0
5.400000000E+1,4.429800000E+1,3.728300000E+1,-9.832900000E+0,7.862723921E-5,1.157433383E-2,4.108724121E-1,7.610219743E-5,1.157433383E-2,1.793524101E+2,1.512728032E-4,1.208610842E-2,6.437070094E-1,6.613367004E-5,1.208610842E-2,7.954702938E-1,1.000000000E+0
5.500000000E+1,4.429780000E+1,3.727980000E+1,-9.828800000E+0,7.847018306E-5,1.157434316E-2,2.099031640E-1,7.612718089E-5,1.157434316E-2,1.795608191E+2,1.509979820E-4,1.208613513E-2,5.984342884E-1,6.622794883E-5,1.208613513E-2,8.791872566E-1,1.000000000E+0
5.600000000E+1,4.429780000E+1,3.728050000E+1,-9.824900000E+0,7.843968731E-5,1.157430998E-2,8.128790615E-1,7.579733279E-5,1.157430998E-2,1.790533227E+2,1.510290257E-4,1.208609897E-2,9.011857804E-1,6.613431991E-5,1.208609897E-2,1.211371601E+0,1.000000000E+0
5.700000000E+1,4.429760000E+1,3.728060000E+1,-9.820600000E+0,7.828578904E-5,1.157430964E-2,5.456629099E-2,7.636368784E-5,1.157430964E-2,1.795148091E+2,1.505619826E-4,1.208609002E-2,4.782748585E-1,6.611993117E-5,1.208609002E-2,6.677505841E-1,1.000000000E+0
5.800000000E+1,4.429760000E+1,3.727990000E+1,-9.816600000E+0,7.876110628E-5,1.157433276E-2,6.831474883E-1,7.619160177E-5,1.157433276E-2,1.792456549E+2,1.511120209E-4,1.208607489E-2,8.415270820E-1,6.613557724E-5,1.208607489E-2,1.461291052E+0,1.000000000E+0
5.900000000E+1,4.429740000E+1,3.728190000E+1,-9.812700000E+0,7.798375496E-5,1.157432025E-2,1.255161067E-1,7.641262727E-5,1.157432025E-2,1.797084537E+2,1.507785404E-4,1.208605881E-2,4.367902287E-1,6.571036753E-5,1.208605881E-2,5.534433087E-1,1.000000000E+0
6.000000000E+1,4.429730000E+1,3.728320000E+1,-9.808600000E+0,7.842687934E-5,1.157436074E-2,4.483419413E-1,7.582642343E-5,1.157436074E-2,1.794099825E+2,1.509903579E-4,1.208610875E-2,5.487371447E-1,6.625053782E-5,1.208610875E-2,9.268410522E-1,1.000000000E+0
6.100000000E+1,4.429730000E+1,3.728120000E+1,-9.804400000E+0,7.814371675E-5,1.157435593E-2,3.406847885E-1,7.646736284E-5,1.157435593E-2,1.796039251E+2,1.506885700E-4,1.208609616E-2,6.023353798E-1,6.593327252E-5,1.208609616E-2,6.268417135E-1,1.000000000E+0
6.200000000E+1,4.429710000E+1,3.727820000E+1,-9.800300000E+0,7.833378894E-5,1.157435128E-2,1.750082871E-1,7.622157107E-5,1.157435128E-2,1.793987904E+2,1.506083874E-4,1.208607376E-2,3.942415404E-1,6.596379629E-5,1.208607376E-2,7.755260462E-1,1.000000000E+0
6.300000000E+1,4.429710000E+1,3.727880000E+1,-9.796400000E+0,7.833378894E-5,1.157435128E-2,1.750082871E-1,7.622157107E-5,1.157435128E-2,1.793987904E+2,1.506083874E-4,1.208607376E-2,3.942415404E-1,6.596379629E-5,1.208607376E-2,7.755260462E-1,1.000000000E+0
6.400000000E+1,4.429690000E+1,3.727980000E+1,-9.792300000E+0,7.830471879E-5,1.157437077E-2,7.866672402E-1,7.590717504E-5,1.157437077E-2,1.791504003E+2,1.506349055E-4,1.208609289E-2,7.388808528E-1,6.591816442E-5,1.208609289E-2,1.159899998E+0,1.000000000E+0
6.500000000E+1,4.429690000E+1,3.727830000E+1,-9.788400000E+0,7.826976866E-5,1.157434304E-2,2.199998187E-1,7.584289200E-5,1.157434304E-2,1.794104309E+2,1.506542766E-4,1.208609425E-2,4.878045202E-1,6.598050131E-5,1.208609425E-2,6.262708216E-1,1.000000000E+0
6.600000000E+1,4.429660000E+1,3.727730000E+1,-9.784300000E+0,7.775653450E-5,1.157437057E-2,6.735252827E-1,7.604198334E-5,1.157437057E-2,1.791314953E+2,1.505263875E-4,1.208608136E-2,7.904606729E-1,6.557156130E-5,1.208608136E-2,1.257019900E+0,1.000000000E+0
6.700000000E+1,4.429650000E+1,3.727830000E+1,-9.781500000E+0,7.792474403E-5,1.157440665E-2,1.356198274E-1,7.617980568E-5,1.157440665E-2,1.797412101E+2,1.505415732E-4,1.208611516E-2,3.989800649E-1,6.559109518E-5,1.208611516E-2,5.892838825E-1,1.000000000E+0
6.800000000E+1,4.429640000E+1,3.728210000E+1,-9.777300000E+0,7.739856931E-5,1.157440735E-2,4.587232861E-1,7.601508268E-5,1.157440735E-2,1.790547042E+2,1.501117604E-4,1.208612457E-2,7.692921924E-1,6.540900983E-5,1.208612457E-2,1.135871437E+0,1.000000000E+0
6.900000000E+1,4.429620000E+1,3.728200000E+1,-9.773200000E+0,7.844648133E-5,1.157438881E-2,9.083906567E-2,7.565275652E-5,1.157438881E-2,1.792455322E+2,1.509249717E-4,1.208612991E-2,4.656461544E-1,6.611962825E-5,1.208612991E-2,7.708088438E-1,1.000000000E+0
7.000000000E+1,4.429620000E+1,3.728090000E+1,-9.769400000E+0,7.753211269E-5,1.157438484E-2,4.423317828E-1,7.645807438E-5,1.157438484E-2,1.791908806E+2,1.495304592E-4,1.208612518E-2,6.951709372E-1,6.516752787E-5,1.208612518E-2,1.048105234E+0,1.000000000E+0
7.100000000E+1,4.429590000E+1,3.728200000E+1,-9.765100000E+0,7.863242521E-5,1.157435822E-2,4.607841078E-2,7.567438792E-5,1.157435822E-2,1.797694577E+2,1.508513279E-4,1.208607144E-2,2.840826922E-1,6.592142576E-5,1.208607144E-2,6.344555151E-1,1.000000000E+0
7.200000000E+1,4.429590000E+1,3.728130000E+1,-9.760900000E+0,7.735917277E-5,1.157434139E-2,5.975404408E-1,7.661133020E-5,1.157434139E-2,1.791420204E+2,1.497798264E-4,1.208605099E-2,7.192484608E-1,6.512104663E-5,1.208605099E-2,1.049623047E+0,1.000000000E+0
7.300000000E+1,4.429570000E+1,3.727980000E+1,-9.757000000E+0,7.827436401E-5,1.157430127E-2,1.166306167E-1,7.561874277E-5,1.157430127E-2,1.798145933E+2,1.507888924E-4,1.208603466E-2,3.454365905E-1,6.600573067E-5,1.208603466E-2,7.362051494E-1,1.000000000E+0
7.400000000E+1,4.429560000E+1,3.728190000E+1,-9.753100000E+0,7.733684899E-5,1.157429620E-2,3.487955667E-1,7.649994221E-5,1.157429620E-2,1.793095780E+2,1.496324177E-4,1.208605711E-2,5.322790520E-1,6.510210960E-5,1.208605711E-2,7.947786393E-1,1.000000000E+0
7.500000000E+1,4.429540000E+1,3.728470000E+1,-9.748800000E+0,7.850397782E-5,1.157432019E-2,1.376935645E-1,7.549065560E-5,1.157432019E-2,1.795636038E+2,1.505484514E-4,1.208605478E-2,5.294731631E-1,6.590038433E-5,1.208605478E-2,8.871841916E-1,1.000000000E+0
7.600000000E+1,4.429540000E+1,3.728280000E+1,-9.744600000E+0,7.850397782E-5,1.157432019E-2,1.376935645E-1,7.549065560E-5,1.157432019E-2,1.795636038E+2,1.505484514E-4,1.208605478E-2,5.294731631E-1,6.590038433E-5,1.208605478E-2,8.871841916E-1,1.000000000E+0
7.700000000E+1,4.429530000E+1,3.728240000E+1,-9.740700000E+0,7.757054225E-5,1.157432266E-2,3.277645811E-1,7.585633027E-5,1.157432266E-2,1.797029900E+2,1.500237579E-4,1.208606812E-2,5.490154009E-1,6.570734294E-5,1.208606812E-2,7.868114769E-1,1.000000000E+0
7.800000000E+1,4.429510000E+1,3.728580000E+1,-9.736600000E+0,7.746532172E-5,1.157433332E-2,5.543488852E-1,7.592645677E-5,1.157433332E-2,1.794355120E+2,1.501828154E-4,1.208607618E-2,6.461170023E-1,6.514460117E-5,1.208607618E-2,1.238054032E+0,1.000000000E+0
7.900000000E+1,4.429500000E+1,3.728730000E+1,-9.733000000E+0,7.808643416E-5,1.157427568E-2,9.511147942E-2,7.580777539E-5,1.157427568E-2,1.796425610E+2,1.499410724E-4,1.208605584E-2,3.352227105E-1,6.572285303E-5,1.208605584E-2,4.823988004E-1,1.000000000E+0
8.000000000E+1,4.429490000E+1,3.728460000E+1,-9.729800000E+0,7.758844699E-5,1.157429007E-2,5.078728823E-1,7.567247728E-5,1.157429007E-2,1.792338730E+2,1.501462959E-4,1.208605908E-2,7.059727057E-1,6.543594326E-5,1.208605908E-2,1.106020846E+0,1.000000000E+0
8.100000000E+1,4.429480000E+1,3.728240000E+1,-9.725600000E+0,7.740865214E-5,1.157430141E-2,9.079879213E-2,7.596899419E-5,1.157430141E-2,1.796216019E+2,1.497985936E-4,1.208611031E-2,4.716736747E-1,6.515266515E-5,1.208611031E-2,6.795830052E-1,1.000000000E+0
8.200000000E+1,4.429460000E+1,3.728560000E+1,-9.721500000E+0,7.802036848E-5,1.157433851E-2,-2.614976902E-2,7.532399866E-5,1.157433851E-2,1.795699006E+2,1.508439002E-4,1.208615664E-2,4.191923821E-1,6.552631342E-5,1.208615664E-2,8.290194921E-1,1.000000000E+0
8.300000000E+1,4.429450000E+1,3.728820000E+1,-9.717300000E+0,7.786927669E-5,1.157429328E-2,3.844353760E-1,7.551808395E-5,1.157429328E-2,1.793434844E+2,1.505013845E-4,1.208618387E-2,5.888943831E-1,6.526950743E-5,1.208618387E-2,8.719657616E-1,1.000000000E+0
8.400000000E+1,4.429430000E+1,3.728680000E+1,-9.713300000E+0,7.744753964E-5,1.157433285E-2,-9.319393071E-2,7.536340399E-5,1.157433285E-2,1.798518701E+2,1.503065462E-4,1.208614852E-2,2.412010292E-1,6.523159917E-5,1.208614852E-2,5.246775756E-1,1.000000000E+0
8.500000000E+1,4.429430000E+1,3.728470000E+1,-9.709200000E+0,7.778678912E-5,1.157434304E-2,2.581757410E-1,7.562287505E-5,1.157434304E-2,1.794396633E+2,1.501791659E-4,1.208612232E-2,5.941747732E-1,6.531085062E-5,1.208612232E-2,8.457984957E-1,1.000000000E+0
8.600000000E+1,4.429410000E+1,3.728290000E+1,-9.705200000E+0,7.776741805E-5,1.157432157E-2,3.218903197E-1,7.540082201E-5,1.157432157E-2,1.798066157E+2,1.505232059E-4,1.208612575E-2,4.738350203E-1,6.539097738E-5,1.208612575E-2,1.175303024E+0,1.000000000E+0
8.700000000E+1,4.429400000E+1,3.728480000E+1,-9.700800000E+0,7.690929365E-5,1.157434538E-2,1.585370403E-1,7.570344922E-5,1.157434538E-2,1.796072330E+2,1.498093466E-4,1.208610448E-2,4.352913222E-1,6.482034457E-5,1.208610448E-2,6.627058513E-1,1.000000000E+0
8.800000000E+1,4.429400000E+1,3.728760000E+1,-9.696800000E+0,7.799352596E-5,1.157440110E-2,8.087982230E-2,7.490575688E-5,1.157440110E-2,1.796526170E+2,1.508223214E-4,1.208611687E-2,4.234635276E-1,6.553980306E-5,1.208611687E-2,7.159080641E-1,1.000000000E+0
