#T,rhoxx,Ixx
4.1293300e+00,4.6039957e-11,1.1643454e-02
4.1294900e+00,4.1007286e-11,1.1643397e-02
4.1295100e+00,4.9793229e-11,1.1643431e-02
4.1297000e+00,6.7799848e-11,1.1643425e-02
4.1298700e+00,3.6942931e-11,1.1643435e-02
4.1299400e+00,5.1125486e-11,1.1643440e-02
4.1300400e+00,4.7018461e-11,1.1643452e-02
4.1302100e+00,5.2959916e-11,1.1643469e-02
4.1303900e+00,6.4105530e-11,1.1643454e-02
4.1305700e+00,3.6419759e-11,1.1643473e-02
4.1307400e+00,3.7073114e-11,1.1643523e-02
4.1308600e+00,4.5252509e-11,1.1643445e-02
4.1309200e+00,6.1334430e-11,1.1643553e-02
4.1311100e+00,5.4407773e-11,1.1643580e-02
4.1312900e+00,3.8514372e-11,1.1643544e-02
4.1313500e+00,3.7684545e-11,1.1643443e-02
4.1314700e+00,5.6425013e-11,1.1643541e-02
4.1316400e+00,4.2773681e-11,1.1643531e-02
4.1318100e+00,4.3350658e-11,1.1643569e-02
4.1318500e+00,4.7160954e-11,1.1643458e-02
4.1319900e+00,5.1202776e-11,1.1643542e-02
4.1321700e+00,4.6279080e-11,1.1643556e-02
4.1323400e+00,4.7164889e-11,1.1643567e-02
4.1323600e+00,5.1793375e-11,1.1643475e-02
4.1325300e+00,4.3910482e-11,1.1643563e-02
4.1327100e+00,5.5146563e-11,1.1643602e-02
4.1328800e+00,3.5219739e-11,1.1643447e-02
4.1329000e+00,5.5992003e-11,1.1643610e-02
4.1331000e+00,3.8114745e-11,1.1643572e-02
4.1332900e+00,3.2879542e-11,1.1643558e-02
4.1334300e+00,4.5161482e-11,1.1643464e-02
4.1334900e+00,3.3925038e-11,1.1643562e-02
4.1337000e+00,3.3733110e-11,1.1643591e-02
4.1339000e+00,4.7772868e-11,1.1643577e-02
4.1339900e+00,5.3325270e-11,1.1643453e-02
4.1341000e+00,7.3023358e-11,1.1643559e-02
4.1342900e+00,4.9918265e-11,1.1643555e-02
4.1344900e+00,3.9900176e-11,1.1643586e-02
4.1345700e+00,6.2765250e-11,1.1643507e-02
4.1346800e+00,4.4520775e-11,1.1643609e-02
4.1348700e+00,3.6600488e-11,1.1643564e-02
4.1350600e+00,2.7324716e-11,1.1643558e-02
4.1351600e+00,5.4520085e-11,1.1643465e-02
4.1352500e+00,5.5726619e-11,1.1643570e-02
4.1354400e+00,5.7052102e-11,1.1643545e-02
4.1356400e+00,4.0263226e-11,1.1643579e-02
4.1357600e+00,3.4043985e-11,1.1643466e-02
4.1358300e+00,4.9122620e-11,1.1643569e-02
4.1360200e+00,5.0984382e-11,1.1643560e-02
4.1362100e+00,4.7674919e-11,1.1643547e-02
4.1363800e+00,5.5461192e-11,1.1643516e-02
4.1364100e+00,4.7961762e-11,1.1643602e-02
4.1366000e+00,4.4666710e-11,1.1643564e-02
4.1367900e+00,4.3491365e-11,1.1643574e-02
4.1369600e+00,4.6680892e-11,1.1643573e-02
4.1370200e+00,4.5553262e-11,1.1643487e-02
4.1371500e+00,6.5539020e-11,1.1643597e-02
4.1373300e+00,4.6071458e-11,1.1643553e-02
4.1375100e+00,3.1705167e-11,1.1643579e-02
4.1376700e+00,4.9500933e-11,1.1643502e-02
4.1376800e+00,3.9766502e-11,1.1643573e-02
4.1378700e+00,5.4626422e-11,1.1643593e-02
4.1380500e+00,5.2193124e-11,1.1643584e-02
